"n","p1","maxc","rho","s","F_true","avg_F_dir","avg_F_dir_sd","avg_F_hat","bias_dir","bias_dir_sd","bias_hat","mse_dir","mse_dir_sd","mse_hat","var_dir","var_dir_sd","var_hat","estimator","bias","mse","var"
100,0.25,0.5,-0.5,0.5,0.890625,0.8905,0.930368,0.833263,-0.000125,0.039743,-0.057362,0.000917,0.002381,0.005524,0.000919,0.000803,0.002238,"dir",-0.000125,0.000917,0.000919
100,0.25,0.5,-0.5,0.55,0.930802,0.93072,0.969722,0.88507,-8.2e-05,0.03892,-0.045732,0.000584,0.001936,0.003613,0.000585,0.000422,0.001525,"dir",-8.2e-05,0.000584,0.000585
100,0.25,0.5,-0.5,0.6,0.95904,0.95982,0.993113,0.924325,0.00078,0.034073,-0.034715,0.000354,0.00127,0.002165,0.000354,0.000109,0.000962,"dir",0.00078,0.000354,0.000354
100,0.25,0.5,-0.5,0.65,0.977678,0.9779,0.999236,0.951593,0.000222,0.021558,-0.026085,0.000219,0.000473,0.00123,0.000219,8e-06,0.000551,"dir",0.000222,0.000219,0.000219
100,0.25,0.5,-0.5,0.7,0.989065,0.98948,0.999997,0.969659,0.000415,0.010932,-0.019406,9.8e-05,0.00012,0.000669,9.8e-05,0,0.000293,"dir",0.000415,9.8e-05,9.8e-05
100,0.25,0.5,-0.5,0.75,0.995361,0.9954,1,0.980537,3.9e-05,0.004639,-0.014824,4.6e-05,2.2e-05,0.00037,4.7e-05,0,0.00015,"dir",3.9e-05,4.6e-05,4.7e-05
100,0.25,0.5,-0.5,0.8,0.9984,0.99852,1,0.986822,0.00012,0.0016,-0.011578,1.4e-05,3e-06,0.000206,1.4e-05,0,7.2e-05,"dir",0.00012,1.4e-05,1.4e-05
100,0.25,0.5,-0.5,0.85,0.999601,0.99956,1,0.99031,-4.1e-05,0.000399,-0.009291,5e-06,0,0.000118,5e-06,0,3.2e-05,"dir",-4.1e-05,5e-06,5e-06
100,0.25,0.5,-0.5,0.9,0.999945,0.99994,1,0.992028,-5e-06,5.5e-05,-0.007917,1e-06,0,7.6e-05,1e-06,0,1.3e-05,"dir",-5e-06,1e-06,1e-06
100,0.25,0.5,-0.5,0.95,0.999998,1,1,0.99283,2e-06,2e-06,-0.007169,0,0,5.6e-05,0,0,4e-06,"dir",2e-06,0,0
100,0.25,0.5,-0.5,1,1,1,1,0.993142,0,0,-0.006858,0,0,4.9e-05,0,0,2e-06,"dir",0,0,0
100,0.25,0.5,0,0,0,0,0.039585,0.132268,0,0.039585,0.132268,0,0.001575,0.019643,0,8e-06,0.002153,"dir",0,0,0
100,0.25,0.5,0,0.05,0.032774,0.03294,0.072525,0.182552,0.000166,0.039751,0.149778,0.000279,0.001892,0.025388,0.00028,0.000312,0.00296,"dir",0.000166,0.000279,0.00028
100,0.25,0.5,0,0.1,0.114265,0.11316,0.152745,0.241949,-0.001105,0.03848,0.127684,0.000881,0.002414,0.020077,0.000882,0.000935,0.003781,"dir",-0.001105,0.000881,0.000882
100,0.25,0.5,0,0.15,0.223516,0.22252,0.262105,0.308123,-0.000996,0.038589,0.084607,0.001555,0.003094,0.01166,0.001558,0.001608,0.004511,"dir",-0.000996,0.001555,0.001558
100,0.25,0.5,0,0.2,0.34464,0.34174,0.381325,0.379741,-0.0029,0.036685,0.035101,0.002277,0.003649,0.006354,0.002273,0.002307,0.005132,"dir",-0.0029,0.002277,0.002273
100,0.25,0.5,0,0.25,0.466064,0.46462,0.504205,0.454269,-0.001444,0.03814,-0.011795,0.002565,0.003995,0.005634,0.002568,0.002545,0.005506,"dir",-0.001444,0.002565,0.002568
100,0.25,0.5,0,0.3,0.579825,0.5782,0.617785,0.52947,-0.001625,0.03796,-0.050355,0.002576,0.003943,0.008233,0.002579,0.002507,0.005709,"dir",-0.001625,0.002576,0.002579
100,0.25,0.5,0,0.35,0.68092,0.68252,0.722105,0.602747,0.0016,0.041185,-0.078173,0.002326,0.003901,0.011511,0.002328,0.002209,0.005411,"dir",0.0016,0.002326,0.002328
100,0.25,0.5,0,0.4,0.76672,0.76814,0.807725,0.67214,0.00142,0.041005,-0.09458,0.001828,0.003375,0.013852,0.001829,0.001697,0.004917,"dir",0.00142,0.001828,0.001829
100,0.25,0.5,0,0.45,0.836433,0.83686,0.876445,0.735196,0.000427,0.040012,-0.101237,0.001346,0.002808,0.014437,0.001349,0.00121,0.004197,"dir",0.000427,0.001346,0.001349
100,0.25,0.5,0,0.5,0.890625,0.89134,0.930917,0.791524,0.000715,0.040292,-0.099101,0.001034,0.002526,0.013269,0.001035,0.000904,0.003455,"dir",0.000715,0.001034,0.001035
100,0.25,0.5,0,0.55,0.930802,0.93278,0.971509,0.839239,0.001978,0.040707,-0.091563,0.000658,0.002145,0.01107,0.000655,0.000489,0.002692,"dir",0.001978,0.000658,0.000655
100,0.25,0.5,0,0.6,0.95904,0.96028,0.992738,0.878894,0.00124,0.033698,-0.080146,0.000401,0.001265,0.008428,0.000401,0.00013,0.002009,"dir",0.00124,0.000401,0.000401
100,0.25,0.5,0,0.65,0.977678,0.97898,0.999323,0.910346,0.001302,0.021645,-0.067332,0.000205,0.000479,0.005957,0.000204,1e-05,0.001426,"dir",0.001302,0.000205,0.000204
100,0.25,0.5,0,0.7,0.989065,0.9897,0.999973,0.935153,0.000635,0.010908,-0.053912,1e-04,0.000119,0.003868,1e-04,0,0.000963,"dir",0.000635,1e-04,1e-04
100,0.25,0.5,0,0.75,0.995361,0.99558,1,0.953826,0.000219,0.004639,-0.041536,4.1e-05,2.2e-05,0.002353,4.1e-05,0,0.000629,"dir",0.000219,4.1e-05,4.1e-05
100,0.25,0.5,0,0.8,0.9984,0.9985,1,0.96732,1e-04,0.0016,-0.03108,1.4e-05,3e-06,0.001356,1.4e-05,0,0.000391,"dir",1e-04,1.4e-05,1.4e-05
100,0.25,0.5,0,0.85,0.999601,0.99964,1,0.976782,3.9e-05,0.000399,-0.022819,3e-06,0,0.000757,3e-06,0,0.000237,"dir",3.9e-05,3e-06,3e-06
100,0.25,0.5,0,0.9,0.999945,0.99992,1,0.983256,-2.5e-05,5.5e-05,-0.016689,1e-06,0,0.000413,1e-06,0,0.000135,"dir",-2.5e-05,1e-06,1e-06
100,0.25,0.5,0,0.95,0.999998,1,1,0.987515,2e-06,2e-06,-0.012484,0,0,0.000227,0,0,7.1e-05,"dir",2e-06,0,0
100,0.25,0.5,0,1,1,1,1,0.990116,0,0,-0.009884,0,0,0.000133,0,0,3.6e-05,"dir",0,0,0
100,0.25,0.5,0.5,0,0,0,0.039802,0.17497,0,0.039802,0.17497,0,0.001592,0.033427,0,7e-06,0.002818,"dir",0,0,0
100,0.25,0.5,0.5,0.05,0.032774,0.03386,0.073662,0.22536,0.001086,0.040889,0.192586,0.000293,0.001991,0.040797,0.000293,0.00032,0.003714,"dir",0.001086,0.000293,0.000293
100,0.25,0.5,0.5,0.1,0.114265,0.11578,0.155582,0.281021,0.001515,0.041317,0.166756,0.000984,0.002729,0.032391,0.000984,0.001024,0.004592,"dir",0.001515,0.000984,0.000984
100,0.25,0.5,0.5,0.15,0.223516,0.2242,0.264002,0.339991,0.000684,0.040487,0.116476,0.001714,0.003376,0.018914,0.001717,0.00174,0.005358,"dir",0.000684,0.001714,0.001717
100,0.25,0.5,0.5,0.2,0.34464,0.34654,0.386342,0.401936,0.0019,0.041702,0.057296,0.002418,0.004154,0.009213,0.002419,0.002419,0.005942,"dir",0.0019,0.002418,0.002419
100,0.25,0.5,0.5,0.25,0.466064,0.46814,0.507942,0.46489,0.002076,0.041878,-0.001175,0.002462,0.00417,0.006227,0.002462,0.002421,0.006238,"dir",0.002076,0.002462,0.002462
100,0.25,0.5,0.5,0.3,0.579825,0.57944,0.619242,0.526911,-0.000385,0.039417,-0.052914,0.002518,0.003992,0.009033,0.002523,0.002443,0.006246,"dir",-0.000385,0.002518,0.002523
100,0.25,0.5,0.5,0.35,0.68092,0.6797,0.719502,0.587175,-0.00122,0.038582,-0.093746,0.002175,0.003543,0.014785,0.002178,0.002058,0.006009,"dir",-0.00122,0.002175,0.002178
100,0.25,0.5,0.5,0.4,0.76672,0.76416,0.803962,0.645379,-0.00256,0.037242,-0.121341,0.001782,0.00303,0.02018,0.001779,0.001646,0.005467,"dir",-0.00256,0.001782,0.001779
100,0.25,0.5,0.5,0.45,0.836433,0.83698,0.876782,0.699539,0.000547,0.04035,-0.136894,0.001283,0.002781,0.023632,0.001285,0.001155,0.004902,"dir",0.000547,0.001283,0.001285
100,0.25,0.5,0.5,0.5,0.890625,0.89124,0.930944,0.750155,0.000615,0.040319,-0.14047,0.001004,0.002491,0.023976,0.001005,0.000867,0.004253,"dir",0.000615,0.001004,0.001005
100,0.25,0.5,0.5,0.55,0.930802,0.9325,0.971365,0.796357,0.001698,0.040563,-0.134445,0.000669,0.002145,0.021608,0.000668,0.000501,0.003539,"dir",0.001698,0.000669,0.000668
100,0.25,0.5,0.5,0.6,0.95904,0.96014,0.992872,0.837372,0.0011,0.033832,-0.121668,0.00041,0.00129,0.017626,0.00041,0.000146,0.002829,"dir",0.0011,0.00041,0.00041
100,0.25,0.5,0.5,0.65,0.977678,0.97806,0.999362,0.872917,0.000382,0.021684,-0.104761,0.000206,0.000477,0.013111,0.000206,7e-06,0.00214,"dir",0.000382,0.000206,0.000206
100,0.25,0.5,0.5,0.7,0.989065,0.98952,0.999965,0.902891,0.000455,0.0109,-0.086174,0.000104,0.000119,0.008971,0.000104,0,0.001548,"dir",0.000455,0.000104,0.000104
100,0.25,0.5,0.5,0.75,0.995361,0.99528,1,0.927038,-8.1e-05,0.004639,-0.068323,4.3e-05,2.2e-05,0.005739,4.3e-05,0,0.001073,"dir",-8.1e-05,4.3e-05,4.3e-05
100,0.25,0.5,0.5,0.8,0.9984,0.99826,1,0.946232,-0.00014,0.0016,-0.052168,2e-05,3e-06,0.003447,2e-05,0,0.000727,"dir",-0.00014,2e-05,2e-05
100,0.25,0.5,0.5,0.85,0.999601,0.99968,1,0.961075,7.9e-05,0.000399,-0.038527,4e-06,0,0.001963,4e-06,0,0.00048,"dir",7.9e-05,4e-06,4e-06
100,0.25,0.5,0.5,0.9,0.999945,0.99998,1,0.972017,3.5e-05,5.5e-05,-0.027928,0,0,0.001075,0,0,0.000295,"dir",3.5e-05,0,0
100,0.25,0.5,0.5,0.95,0.999998,1,1,0.980124,2e-06,2e-06,-0.019874,0,0,0.000565,0,0,0.00017,"dir",2e-06,0,0
100,0.25,0.5,0.5,1,1,1,1,0.985578,0,0,-0.014422,0,0,0.000299,0,0,9.1e-05,"dir",0,0,0
100,0.5,0.1,-0.5,0,0,0,0.039943,5.3e-05,0,0.039943,5.3e-05,0,0.001603,0,0,8e-06,0,"dir",0,0,0
100,0.5,0.1,-0.5,0.05,0.032774,0.03288,0.072823,0.012704,0.000106,0.040049,-0.020069,0.000317,0.001951,0.00057,0.000318,0.000348,0.000168,"dir",0.000106,0.000317,0.000318
100,0.5,0.1,-0.5,0.1,0.114265,0.1135,0.153443,0.077309,-0.000765,0.039178,-0.036956,0.001093,0.002692,0.002446,0.001095,0.00116,0.001082,"dir",-0.000765,0.001093,0.001095
100,0.5,0.1,-0.5,0.15,0.223516,0.22364,0.263583,0.186176,0.000124,0.040067,-0.03734,0.001979,0.003645,0.00393,0.001983,0.002044,0.002541,"dir",0.000124,0.001979,0.001983
100,0.5,0.1,-0.5,0.2,0.34464,0.3434,0.383343,0.31449,-0.00124,0.038703,-0.03015,0.002514,0.004039,0.004816,0.002518,0.002546,0.003915,"dir",-0.00124,0.002514,0.002518
100,0.5,0.1,-0.5,0.25,0.466064,0.46392,0.503863,0.444373,-0.002144,0.037799,-0.021691,0.00274,0.00416,0.005002,0.002741,0.002737,0.004541,"dir",-0.002144,0.00274,0.002741
100,0.5,0.1,-0.5,0.3,0.579825,0.57834,0.618283,0.56771,-0.001485,0.038458,-0.012115,0.002501,0.003919,0.004498,0.002504,0.002445,0.00436,"dir",-0.001485,0.002501,0.002504
100,0.5,0.1,-0.5,0.35,0.68092,0.6779,0.717843,0.675102,-0.00302,0.036923,-0.005818,0.002394,0.00365,0.0038,0.00239,0.002291,0.003774,"dir",-0.00302,0.002394,0.00239
100,0.5,0.1,-0.5,0.4,0.76672,0.76458,0.804523,0.763417,-0.00214,0.037803,-0.003303,0.001733,0.003034,0.003014,0.001732,0.001609,0.003009,"dir",-0.00214,0.001733,0.001732
100,0.5,0.1,-0.5,0.45,0.836433,0.83376,0.873703,0.835148,-0.002673,0.037271,-0.001285,0.001435,0.002682,0.002345,0.001431,0.001295,0.002348,"dir",-0.002673,0.001435,0.001431
100,0.5,0.1,-0.5,0.5,0.890625,0.88678,0.926714,0.889838,-0.003845,0.036089,-0.000787,0.001063,0.002229,0.001581,0.00105,0.000928,0.001584,"dir",-0.003845,0.001063,0.00105
100,0.5,0.1,-0.5,0.55,0.930802,0.9297,0.968918,0.930297,-0.001102,0.038116,-0.000505,0.000654,0.001957,0.000864,0.000654,0.000505,0.000865,"dir",-0.001102,0.000654,0.000654
100,0.5,0.1,-0.5,0.6,0.95904,0.95918,0.992754,0.957582,0.00014,0.033714,-0.001458,0.000356,0.001253,0.000449,0.000356,0.000116,0.000448,"dir",0.00014,0.000356,0.000356
100,0.5,0.1,-0.5,0.65,0.977678,0.97768,0.999414,0.97366,2e-06,0.021736,-0.004018,0.000186,0.000478,0.000245,0.000187,6e-06,0.000229,"dir",2e-06,0.000186,0.000187
100,0.5,0.1,-0.5,0.7,0.989065,0.98906,0.999985,0.982683,-5e-06,0.01092,-0.006382,9.7e-05,0.000119,0.000139,9.8e-05,0,9.8e-05,"dir",-5e-06,9.7e-05,9.8e-05
100,0.5,0.1,-0.5,0.75,0.995361,0.99568,1,0.987265,0.000319,0.004639,-0.008097,4.2e-05,2.2e-05,0.000102,4.2e-05,0,3.7e-05,"dir",0.000319,4.2e-05,4.2e-05
100,0.5,0.1,-0.5,0.8,0.9984,0.9983,1,0.989134,-1e-04,0.0016,-0.009266,1.6e-05,3e-06,9.7e-05,1.6e-05,0,1.1e-05,"dir",-1e-04,1.6e-05,1.6e-05
100,0.5,0.1,-0.5,0.85,0.999601,0.99966,1,0.989799,5.9e-05,0.000399,-0.009802,4e-06,0,9.9e-05,4e-06,0,3e-06,"dir",5.9e-05,4e-06,4e-06
100,0.5,0.1,-0.5,0.9,0.999945,0.99996,1,0.989936,1.5e-05,5.5e-05,-0.010009,0,0,0.000101,0,0,1e-06,"dir",1.5e-05,0,0
100,0.5,0.1,-0.5,0.95,0.999998,1,1,0.989946,2e-06,2e-06,-0.010052,0,0,0.000102,0,0,1e-06,"dir",2e-06,0,0
100,0.5,0.1,-0.5,1,1,1,1,0.989946,0,0,-0.010054,0,0,0.000102,0,0,1e-06,"dir",0,0,0
100,0.5,0.1,0,0,0,0,0.03957,0.003526,0,0.03957,0.003526,0,0.001574,5.7e-05,0,8e-06,4.5e-05,"dir",0,0,0
100,0.5,0.1,0,0.05,0.032774,0.03158,0.07115,0.036284,-0.001194,0.038377,0.00351,0.000297,0.001788,0.000531,0.000296,0.000316,0.00052,"dir",-0.001194,0.000297,0.000296
100,0.5,0.1,0,0.1,0.114265,0.11118,0.15075,0.110476,-0.003085,0.036485,-0.003789,0.001016,0.002388,0.001638,0.001008,0.001059,0.001627,"dir",-0.003085,0.001016,0.001008
100,0.5,0.1,0,0.15,0.223516,0.2215,0.26107,0.215441,-0.002016,0.037555,-0.008075,0.00186,0.003329,0.003151,0.001859,0.001922,0.003092,"dir",-0.002016,0.00186,0.001859
100,0.5,0.1,0,0.2,0.34464,0.34464,0.38421,0.334752,0,0.03957,-0.009888,0.00239,0.003987,0.004331,0.002395,0.002426,0.004242,"dir",0,0.00239,0.002395
100,0.5,0.1,0,0.25,0.466064,0.46716,0.50673,0.453966,0.001096,0.040666,-0.012098,0.002765,0.004394,0.004998,0.002769,0.002746,0.004862,"dir",0.001096,0.002765,0.002769
100,0.5,0.1,0,0.3,0.579825,0.58114,0.62071,0.564435,0.001315,0.040885,-0.01539,0.0028,0.004397,0.004954,0.002804,0.002731,0.004727,"dir",0.001315,0.0028,0.002804
100,0.5,0.1,0,0.35,0.68092,0.68082,0.72039,0.663002,-1e-04,0.03947,-0.017918,0.002613,0.004056,0.004507,0.002618,0.002503,0.004194,"dir",-1e-04,0.002613,0.002618
100,0.5,0.1,0,0.4,0.76672,0.76582,0.80539,0.748289,-9e-04,0.03867,-0.018431,0.002104,0.003464,0.00376,0.002107,0.001973,0.003428,"dir",-9e-04,0.002104,0.002107
100,0.5,0.1,0,0.45,0.836433,0.83784,0.87741,0.81926,0.001407,0.040978,-0.017173,0.001603,0.00314,0.002725,0.001604,0.001464,0.002435,"dir",0.001407,0.001603,0.001604
100,0.5,0.1,0,0.5,0.890625,0.89134,0.930892,0.875286,0.000715,0.040267,-0.015339,0.000964,0.002464,0.001811,0.000965,0.000845,0.001579,"dir",0.000715,0.000964,0.000965
100,0.5,0.1,0,0.55,0.930802,0.93146,0.970123,0.917057,0.000658,0.039321,-0.013745,0.000611,0.001996,0.00119,0.000612,0.000451,0.001003,"dir",0.000658,0.000611,0.000612
100,0.5,0.1,0,0.6,0.95904,0.96004,0.992658,0.946494,0.001,0.033618,-0.012546,0.00039,0.00126,0.00079,0.00039,0.00013,0.000634,"dir",0.001,0.00039,0.00039
100,0.5,0.1,0,0.65,0.977678,0.97896,0.999442,0.966211,0.001282,0.021764,-0.011468,0.000196,0.000481,0.000479,0.000195,8e-06,0.000348,"dir",0.001282,0.000196,0.000195
100,0.5,0.1,0,0.7,0.989065,0.98976,0.999981,0.978358,0.000695,0.010916,-0.010707,0.000112,0.000119,0.000287,0.000111,0,0.000173,"dir",0.000695,0.000112,0.000111
100,0.5,0.1,0,0.75,0.995361,0.99586,1,0.98491,0.000499,0.004639,-0.010451,4.1e-05,2.2e-05,0.00018,4.1e-05,0,7.1e-05,"dir",0.000499,4.1e-05,4.1e-05
100,0.5,0.1,0,0.8,0.9984,0.99854,1,0.988089,0.00014,0.0016,-0.010311,1.5e-05,3e-06,0.00013,1.5e-05,0,2.3e-05,"dir",0.00014,1.5e-05,1.5e-05
100,0.5,0.1,0,0.85,0.999601,0.9997,1,0.989446,9.9e-05,0.000399,-0.010156,3e-06,0,0.000109,3e-06,0,6e-06,"dir",9.9e-05,3e-06,3e-06
100,0.5,0.1,0,0.9,0.999945,0.99994,1,0.989832,-5e-06,5.5e-05,-0.010113,1e-06,0,0.000104,1e-06,0,2e-06,"dir",-5e-06,1e-06,1e-06
100,0.5,0.1,0,0.95,0.999998,0.99996,1,0.989884,-3.8e-05,2e-06,-0.010114,0,0,0.000104,0,0,1e-06,"dir",-3.8e-05,0,0
100,0.5,0.1,0,1,1,1,1,0.989897,0,0,-0.010103,0,0,0.000103,0,0,1e-06,"dir",0,0,0
100,0.5,0.1,0.5,0,0,0,0.039896,0.013546,0,0.039896,0.013546,0,0.001599,0.000354,0,8e-06,0.00017,"dir",0,0,0
100,0.5,0.1,0.5,0.05,0.032774,0.03302,0.072916,0.063144,0.000246,0.040142,0.03037,0.000304,0.001938,0.001795,0.000304,0.000327,0.000874,"dir",0.000246,0.000304,0.000304
100,0.5,0.1,0.5,0.1,0.114265,0.11442,0.154316,0.142081,0.000155,0.040051,0.027816,0.000983,0.002645,0.002826,0.000985,0.001043,0.002056,"dir",0.000155,0.000983,0.000985
100,0.5,0.1,0.5,0.15,0.223516,0.22192,0.261816,0.240249,-0.001596,0.0383,0.016733,0.001586,0.003106,0.003501,0.001587,0.001642,0.003227,"dir",-0.001596,0.001586,0.001587
100,0.5,0.1,0.5,0.2,0.34464,0.34364,0.383536,0.347344,-0.001,0.038896,0.002704,0.002034,0.00358,0.003855,0.002037,0.002071,0.003855,"dir",-0.001,0.002034,0.002037
100,0.5,0.1,0.5,0.25,0.466064,0.46428,0.504176,0.456153,-0.001784,0.038112,-0.009912,0.00228,0.003713,0.004417,0.002282,0.002265,0.004327,"dir",-0.001784,0.00228,0.002282
100,0.5,0.1,0.5,0.3,0.579825,0.58004,0.619936,0.560209,0.000215,0.040111,-0.019616,0.002291,0.003836,0.004819,0.002295,0.002231,0.004443,"dir",0.000215,0.002291,0.002295
100,0.5,0.1,0.5,0.35,0.68092,0.67952,0.719416,0.653288,-0.0014,0.038496,-0.027632,0.002105,0.003496,0.004895,0.002107,0.002018,0.004139,"dir",-0.0014,0.002105,0.002107
100,0.5,0.1,0.5,0.4,0.76672,0.7668,0.806696,0.73337,8e-05,0.039976,-0.03335,0.001758,0.003237,0.004655,0.001761,0.001642,0.003549,"dir",8e-05,0.001758,0.001761
100,0.5,0.1,0.5,0.45,0.836433,0.83658,0.876476,0.801353,0.000147,0.040044,-0.035079,0.001355,0.002832,0.003968,0.001358,0.001231,0.002743,"dir",0.000147,0.001355,0.001358
100,0.5,0.1,0.5,0.5,0.890625,0.88984,0.929724,0.857067,-0.000785,0.039099,-0.033558,0.000997,0.002402,0.00311,0.000998,0.000875,0.001988,"dir",-0.000785,0.000997,0.000998
100,0.5,0.1,0.5,0.55,0.930802,0.9304,0.969642,0.900679,-0.000402,0.038841,-0.030123,0.000643,0.002,0.0023,0.000644,0.000492,0.001395,"dir",-0.000402,0.000643,0.000644
100,0.5,0.1,0.5,0.6,0.95904,0.95842,0.9918,0.932346,-0.00062,0.03276,-0.026694,0.00043,0.001231,0.00166,0.000431,0.000158,0.000949,"dir",-0.00062,0.00043,0.000431
100,0.5,0.1,0.5,0.65,0.977678,0.9767,0.998827,0.95509,-0.000978,0.021148,-0.022588,0.000245,0.000465,0.001077,0.000245,1.8e-05,0.000568,"dir",-0.000978,0.000245,0.000245
100,0.5,0.1,0.5,0.7,0.989065,0.989,0.999969,0.970651,-6.5e-05,0.010904,-0.018414,0.00011,0.000119,0.000629,0.00011,0,0.000291,"dir",-6.5e-05,0.00011,0.00011
100,0.5,0.1,0.5,0.75,0.995361,0.99514,1,0.980241,-0.000221,0.004639,-0.01512,4.9e-05,2.2e-05,0.000376,4.9e-05,0,0.000147,"dir",-0.000221,4.9e-05,4.9e-05
100,0.5,0.1,0.5,0.8,0.9984,0.99852,1,0.985519,0.00012,0.0016,-0.012881,1.5e-05,3e-06,0.000234,1.5e-05,0,6.8e-05,"dir",0.00012,1.5e-05,1.5e-05
100,0.5,0.1,0.5,0.85,0.999601,0.99962,1,0.988321,1.9e-05,0.000399,-0.011281,4e-06,0,0.000149,4e-06,0,2.2e-05,"dir",1.9e-05,4e-06,4e-06
100,0.5,0.1,0.5,0.9,0.999945,0.99996,1,0.989479,1.5e-05,5.5e-05,-0.010466,0,0,0.000116,0,0,7e-06,"dir",1.5e-05,0,0
100,0.5,0.1,0.5,0.95,0.999998,1,1,0.989845,2e-06,2e-06,-0.010153,0,0,0.000105,0,0,2e-06,"dir",2e-06,0,0
100,0.5,0.1,0.5,1,1,1,1,0.989934,0,0,-0.010066,0,0,0.000103,0,0,1e-06,"dir",0,0,0
100,0.5,0.25,-0.5,0,0,0,0.039837,0.010396,0,0.039837,0.010396,0,0.001594,0.000226,0,7e-06,0.000118,"dir",0,0,0
100,0.5,0.25,-0.5,0.05,0.032774,0.03084,0.070677,0.043191,-0.001934,0.037903,0.010417,0.000313,0.001773,0.000573,0.00031,0.000337,0.000465,"dir",-0.001934,0.000313,0.00031
100,0.5,0.25,-0.5,0.1,0.114265,0.11518,0.155017,0.104438,0.000915,0.040752,-0.009827,0.001125,0.002841,0.001298,0.001127,0.001183,0.001204,"dir",0.000915,0.001125,0.001127
100,0.5,0.25,-0.5,0.15,0.223516,0.22424,0.264077,0.19289,0.000724,0.040561,-0.030626,0.002073,0.003771,0.003176,0.002077,0.00213,0.002242,"dir",0.000724,0.002073,0.002077
100,0.5,0.25,-0.5,0.2,0.34464,0.34542,0.385257,0.304115,0.00078,0.040617,-0.040525,0.00237,0.004054,0.00495,0.002374,0.002409,0.003315,"dir",0.00078,0.00237,0.002374
100,0.5,0.25,-0.5,0.25,0.466064,0.4665,0.506337,0.430445,0.000436,0.040272,-0.03562,0.002735,0.004352,0.005329,0.00274,0.002736,0.004068,"dir",0.000436,0.002735,0.00274
100,0.5,0.25,-0.5,0.3,0.579825,0.57936,0.619197,0.555172,-0.000465,0.039372,-0.024653,0.002647,0.004144,0.004771,0.002652,0.002599,0.004172,"dir",-0.000465,0.002647,0.002652
100,0.5,0.25,-0.5,0.35,0.68092,0.6801,0.719937,0.666384,-0.00082,0.039017,-0.014536,0.002202,0.003639,0.003759,0.002206,0.00212,0.003555,"dir",-0.00082,0.002202,0.002206
100,0.5,0.25,-0.5,0.4,0.76672,0.76536,0.805197,0.759846,-0.00136,0.038477,-0.006874,0.001754,0.003131,0.00283,0.001755,0.001654,0.002789,"dir",-0.00136,0.001754,0.001755
100,0.5,0.25,-0.5,0.45,0.836433,0.83462,0.874457,0.834436,-0.001813,0.038024,-0.001996,0.001332,0.002656,0.001954,0.001332,0.001212,0.001954,"dir",-0.001813,0.001332,0.001332
100,0.5,0.25,-0.5,0.5,0.890625,0.89082,0.930657,0.889865,0.000195,0.040032,-0.00076,0.000914,0.002405,0.001259,0.000916,0.000804,0.001261,"dir",0.000195,0.000914,0.000916
100,0.5,0.25,-0.5,0.55,0.930802,0.93102,0.970114,0.929226,0.000218,0.039312,-0.001576,0.000616,0.002015,0.000778,0.000617,0.00047,0.000777,"dir",0.000218,0.000616,0.000617
100,0.5,0.25,-0.5,0.6,0.95904,0.95946,0.992804,0.955675,0.00042,0.033764,-0.003365,0.000368,0.001266,0.000442,0.000368,0.000126,0.000431,"dir",0.00042,0.000368,0.000368
100,0.5,0.25,-0.5,0.65,0.977678,0.97792,0.999264,0.971984,0.000242,0.021586,-0.005695,0.000213,0.000478,0.000235,0.000213,1.2e-05,0.000203,"dir",0.000242,0.000213,0.000213
100,0.5,0.25,-0.5,0.7,0.989065,0.98872,0.999947,0.981174,-0.000345,0.010882,-0.007891,0.000123,0.000119,0.000152,0.000123,0,9e-05,"dir",-0.000345,0.000123,0.000123
100,0.5,0.25,-0.5,0.75,0.995361,0.99532,0.999993,0.986095,-4.1e-05,0.004632,-0.009267,6e-05,2.1e-05,0.00012,6e-05,0,3.4e-05,"dir",-4.1e-05,6e-05,6e-05
100,0.5,0.25,-0.5,0.8,0.9984,0.99828,1,0.988477,-0.00012,0.0016,-0.009923,2.2e-05,3e-06,0.00011,2.2e-05,0,1.1e-05,"dir",-0.00012,2.2e-05,2.2e-05
100,0.5,0.25,-0.5,0.85,0.999601,0.99976,1,0.989426,0.000159,0.000399,-0.010175,2e-06,0,0.000107,2e-06,0,4e-06,"dir",0.000159,2e-06,2e-06
100,0.5,0.25,-0.5,0.9,0.999945,0.99998,1,0.98977,3.5e-05,5.5e-05,-0.010175,0,0,0.000105,0,0,1e-06,"dir",3.5e-05,0,0
100,0.5,0.25,-0.5,0.95,0.999998,1,1,0.989853,2e-06,2e-06,-0.010146,0,0,0.000104,0,0,1e-06,"dir",2e-06,0,0
100,0.5,0.25,-0.5,1,1,1,1,0.989858,0,0,-0.010142,0,0,0.000104,0,0,1e-06,"dir",0,0,0
100,0.5,0.25,0,0,0,0,0.039781,0.043457,0,0.039781,0.043457,0,0.001589,0.002417,0,6e-06,0.000529,"dir",0,0,0
100,0.5,0.25,0,0.05,0.032774,0.0326,0.072381,0.091182,-0.000174,0.039607,0.058408,0.000313,0.001902,0.004543,0.000314,0.000334,0.001133,"dir",-0.000174,0.000313,0.000314
100,0.5,0.25,0,0.1,0.114265,0.11518,0.154961,0.158757,0.000915,0.040696,0.044492,0.001049,0.002743,0.003896,0.00105,0.001089,0.001921,"dir",0.000915,0.001049,0.00105
