"n","p1","a","rho","s","F_true","avg_F_dir","avg_F_dirSD","avg_F_hat","bias_dir","bias_dirSD","bias_hat","mse_dir","mse_dirSD","mse_hat","var_dir","var_dirSD","var_hat","estimator","bias","mse","var"
100,0.25,0.5,-0.5,0.7,0.758036,0.7578,0.857602,0.758083,-0.000236,0.099565,4.6e-05,0.00187,0.011696,0.005197,0.001873,0.001786,0.005207,"hat",4.6e-05,0.005197,0.005207
100,0.25,0.5,-0.5,0.800000000000001,0.788145,0.78784,0.887642,0.788878,-0.000305,0.099497,0.000733,0.001673,0.011471,0.004698,0.001676,0.001575,0.004707,"hat",0.000733,0.004698,0.004707
100,0.25,0.5,-0.5,0.9,0.81594,0.81518,0.914959,0.817262,-0.00076,0.099019,0.001322,0.00153,0.011203,0.004204,0.001533,0.001401,0.004211,"hat",0.001322,0.004204,0.004211
100,0.25,0.5,-0.5,1,0.841345,0.84142,0.940923,0.843099,7.5e-05,0.099578,0.001754,0.001307,0.011065,0.003639,0.00131,0.001152,0.003643,"hat",0.001754,0.003639,0.003643
100,0.25,0.5,-0.5,1.1,0.864334,0.86416,0.962759,0.865337,-0.000174,0.098425,0.001003,0.001134,0.010581,0.003115,0.001137,0.000896,0.00312,"hat",0.001003,0.003115,0.00312
100,0.25,0.5,-0.5,1.2,0.88493,0.88608,0.981055,0.886014,0.00115,0.096124,0.001084,0.000912,0.009753,0.002653,0.000912,0.000514,0.002657,"hat",0.001084,0.002653,0.002657
100,0.25,0.5,-0.5,1.3,0.9032,0.90456,0.991452,0.905083,0.00136,0.088252,0.001884,0.000807,0.008016,0.002231,0.000806,0.000228,0.002231,"hat",0.001884,0.002231,0.002231
100,0.25,0.5,-0.5,1.4,0.919243,0.92044,0.997069,0.920955,0.001197,0.077826,0.001712,0.000691,0.006125,0.00183,0.000691,6.8e-05,0.00183,"hat",0.001712,0.00183,0.00183
100,0.25,0.5,-0.5,1.5,0.933193,0.93378,0.99936,0.934141,0.000587,0.066167,0.000948,0.000539,0.004389,0.001458,0.00054,1.1e-05,0.00146,"hat",0.000948,0.001458,0.00146
100,0.25,0.5,-0.5,1.6,0.945201,0.9454,0.999879,0.945488,0.000199,0.054678,0.000287,0.00046,0.002991,0.001158,0.000461,1e-06,0.00116,"hat",0.000287,0.001158,0.00116
100,0.25,0.5,-0.5,1.7,0.955435,0.95544,0.999982,0.955118,5e-06,0.044548,-0.000316,0.000377,0.001985,0.000889,0.000378,0,0.00089,"hat",-0.000316,0.000889,0.00089
100,0.25,0.5,-0.5,1.8,0.96407,0.96466,1,0.962784,0.00059,0.03593,-0.001286,0.000313,0.001291,0.000685,0.000314,0,0.000685,"hat",-0.001286,0.000685,0.000685
100,0.25,0.5,-0.5,1.9,0.971283,0.97156,1,0.969253,0.000277,0.028717,-0.002031,0.000249,0.000825,0.000527,0.00025,0,0.000524,"hat",-0.002031,0.000527,0.000524
100,0.25,0.5,-0.5,2,0.97725,0.9773,1,0.974386,5e-05,0.02275,-0.002864,0.000221,0.000518,0.000397,0.000221,0,0.00039,"hat",-0.002864,0.000397,0.00039
100,0.25,0.5,-0.5,2.1,0.982136,0.98182,1,0.978744,-0.000316,0.017864,-0.003392,0.000186,0.000319,0.000309,0.000186,0,0.000298,"hat",-0.003392,0.000309,0.000298
100,0.25,0.5,-0.5,2.2,0.986097,0.98594,1,0.982332,-0.000157,0.013903,-0.003764,0.000137,0.000193,0.000244,0.000137,0,0.000231,"hat",-0.003764,0.000244,0.000231
100,0.25,0.5,-0.5,2.3,0.989276,0.98912,1,0.985185,-0.000156,0.010724,-0.004091,0.000102,0.000115,0.000184,0.000103,0,0.000167,"hat",-0.004091,0.000184,0.000167
100,0.25,0.5,-0.5,2.4,0.991802,0.99146,1,0.987323,-0.000342,0.008198,-0.004479,7.9e-05,6.7e-05,0.000143,7.9e-05,0,0.000123,"hat",-0.004479,0.000143,0.000123
100,0.25,0.5,-0.5,2.5,0.99379,0.99344,1,0.988877,-0.00035,0.00621,-0.004913,5.6e-05,3.9e-05,0.000116,5.6e-05,0,9.2e-05,"hat",-0.004913,0.000116,9.2e-05
100,0.25,0.5,-0.5,2.6,0.995339,0.99532,1,0.990068,-1.9e-05,0.004661,-0.005271,4.6e-05,2.2e-05,9.6e-05,4.6e-05,0,6.8e-05,"hat",-0.005271,9.6e-05,6.8e-05
100,0.25,0.5,-0.5,2.7,0.996533,0.99636,1,0.990869,-0.000173,0.003467,-0.005664,3.7e-05,1.2e-05,8.2e-05,3.7e-05,0,5e-05,"hat",-0.005664,8.2e-05,5e-05
100,0.25,0.5,-0.5,2.8,0.997445,0.99712,1,0.991537,-0.000325,0.002555,-0.005908,2.6e-05,7e-06,7e-05,2.6e-05,0,3.5e-05,"hat",-0.005908,7e-05,3.5e-05
100,0.25,0.5,-0.5,2.9,0.998134,0.99758,1,0.99206,-0.000554,0.001866,-0.006074,2.3e-05,3e-06,5.9e-05,2.3e-05,0,2.2e-05,"hat",-0.006074,5.9e-05,2.2e-05
100,0.25,0.5,-0.5,3,0.99865,0.99828,1,0.99246,-0.00037,0.00135,-0.00619,1.7e-05,2e-06,5.3e-05,1.7e-05,0,1.5e-05,"hat",-0.00619,5.3e-05,1.5e-05
100,0.25,0.5,-0.5,3.1,0.999032,0.99886,1,0.992703,-0.000172,0.000968,-0.00633,1.1e-05,1e-06,5e-05,1.1e-05,0,1e-05,"hat",-0.00633,5e-05,1e-05
100,0.25,0.5,-0.5,3.2,0.999313,0.99932,1,0.992918,7e-06,0.000687,-0.006395,7e-06,0,4.7e-05,7e-06,0,6e-06,"hat",-0.006395,4.7e-05,6e-06
100,0.25,0.5,-0.5,3.3,0.999517,0.99946,1,0.993058,-5.7e-05,0.000483,-0.006458,5e-06,0,4.5e-05,5e-06,0,4e-06,"hat",-0.006458,4.5e-05,4e-06
100,0.25,0.5,-0.5,3.4,0.999663,0.99954,1,0.993138,-0.000123,0.000337,-0.006525,4e-06,0,4.5e-05,4e-06,0,2e-06,"hat",-0.006525,4.5e-05,2e-06
100,0.25,0.5,-0.5,3.5,0.999767,0.9997,1,0.993194,-6.7e-05,0.000233,-0.006573,3e-06,0,4.5e-05,3e-06,0,1e-06,"hat",-0.006573,4.5e-05,1e-06
100,0.25,0.5,-0.5,3.6,0.999841,0.99984,1,0.99323,-1e-06,0.000159,-0.006611,2e-06,0,4.5e-05,2e-06,0,1e-06,"hat",-0.006611,4.5e-05,1e-06
100,0.25,0.5,-0.5,3.7,0.999892,0.99986,1,0.993265,-3.2e-05,0.000108,-0.006627,1e-06,0,4.4e-05,1e-06,0,0,"hat",-0.006627,4.4e-05,0
100,0.25,0.5,-0.5,3.8,0.999928,0.99996,1,0.993304,3.2e-05,7.2e-05,-0.006623,0,0,4.4e-05,0,0,0,"hat",-0.006623,4.4e-05,0
100,0.25,0.5,-0.5,3.9,0.999952,0.99998,1,0.993304,2.8e-05,4.8e-05,-0.006648,0,0,4.4e-05,0,0,0,"hat",-0.006648,4.4e-05,0
100,0.25,0.5,-0.5,4,0.999968,0.99998,1,0.993304,1.2e-05,3.2e-05,-0.006664,0,0,4.5e-05,0,0,0,"hat",-0.006664,4.5e-05,0
100,0.25,0.5,0,-4,3.2e-05,0,0.099351,7.1e-05,-3.2e-05,0.099319,4e-05,0,0.009918,1e-06,0,5.4e-05,1e-06,"hat",4e-05,1e-06,1e-06
100,0.25,0.5,0,-3.9,4.8e-05,8e-05,0.099431,0.000107,3.2e-05,0.099383,5.9e-05,1e-06,0.009934,1e-06,1e-06,5.7e-05,1e-06,"hat",5.9e-05,1e-06,1e-06
100,0.25,0.5,0,-3.8,7.2e-05,8e-05,0.099431,0.00016,8e-06,0.099359,8.7e-05,1e-06,0.009929,2e-06,1e-06,5.7e-05,2e-06,"hat",8.7e-05,2e-06,2e-06
100,0.25,0.5,0,-3.7,0.000108,0.00014,0.099491,0.000232,3.2e-05,0.099383,0.000124,1e-06,0.009936,3e-06,1e-06,5.9e-05,3e-06,"hat",0.000124,3e-06,3e-06
100,0.25,0.5,0,-3.6,0.000159,2e-04,0.099551,0.000335,4.1e-05,0.099392,0.000176,2e-06,0.009939,4e-06,2e-06,6.1e-05,4e-06,"hat",0.000176,4e-06,4e-06
100,0.25,0.5,0,-3.5,0.000233,0.00024,0.099591,0.00049,7e-06,0.099358,0.000258,2e-06,0.009934,8e-06,2e-06,6.2e-05,8e-06,"hat",0.000258,8e-06,8e-06
100,0.25,0.5,0,-3.4,0.000337,0.00036,0.099711,0.000618,2.3e-05,0.099374,0.000281,3e-06,0.009939,1e-05,3e-06,6.4e-05,1e-05,"hat",0.000281,1e-05,1e-05
100,0.25,0.5,0,-3.3,0.000483,6e-04,0.099951,0.00078,0.000117,0.099467,0.000296,6e-06,0.009963,1.4e-05,6e-06,6.9e-05,1.4e-05,"hat",0.000296,1.4e-05,1.4e-05
100,0.25,0.5,0,-3.2,0.000687,0.00078,0.100131,0.001043,9.3e-05,0.099444,0.000356,8e-06,0.009962,2e-05,8e-06,7.3e-05,2e-05,"hat",0.000356,2e-05,2e-05
100,0.25,0.5,0,-3.1,0.000968,0.00108,0.100431,0.001439,0.000112,0.099463,0.000471,1.1e-05,0.009972,2.9e-05,1.1e-05,8e-05,2.9e-05,"hat",0.000471,2.9e-05,2.9e-05
100,0.25,0.5,0,-3,0.00135,0.0014,0.100751,0.001877,5e-05,0.099401,0.000527,1.4e-05,0.009967,4e-05,1.4e-05,8.6e-05,3.9e-05,"hat",0.000527,4e-05,3.9e-05
100,0.25,0.5,0,-2.9,0.001866,0.00186,0.101211,0.002534,-6e-06,0.099345,0.000668,1.8e-05,0.009963,5.4e-05,1.8e-05,9.4e-05,5.4e-05,"hat",0.000668,5.4e-05,5.4e-05
100,0.25,0.5,0,-2.8,0.002555,0.00244,0.101791,0.003335,-0.000115,0.099236,0.00078,2.4e-05,0.009953,7.3e-05,2.4e-05,0.000105,7.2e-05,"hat",0.00078,7.3e-05,7.2e-05
100,0.25,0.5,0,-2.7,0.003467,0.00322,0.102571,0.00449,-0.000247,0.099104,0.001023,3.1e-05,0.009938,0.000103,3.1e-05,0.000116,0.000102,"hat",0.001023,0.000103,0.000102
100,0.25,0.5,0,-2.6,0.004661,0.0045,0.103851,0.006095,-0.000161,0.09919,0.001434,4.3e-05,0.009976,0.000148,4.3e-05,0.000138,0.000146,"hat",0.001434,0.000148,0.000146
100,0.25,0.5,0,-2.5,0.00621,0.0057,0.105051,0.007924,-0.00051,0.098841,0.001715,5.4e-05,0.009927,0.000199,5.4e-05,0.000158,0.000196,"hat",0.001715,0.000199,0.000196
100,0.25,0.5,0,-2.4,0.008198,0.00748,0.106831,0.010196,-0.000718,0.098633,0.001998,7.3e-05,0.00991,0.000268,7.2e-05,0.000181,0.000264,"hat",0.001998,0.000268,0.000264
100,0.25,0.5,0,-2.3,0.010724,0.0099,0.109251,0.0132,-0.000824,0.098527,0.002476,9.6e-05,0.009924,0.000368,9.6e-05,0.000217,0.000363,"hat",0.002476,0.000368,0.000363
100,0.25,0.5,0,-2.2,0.013903,0.01304,0.112391,0.017154,-0.000863,0.098487,0.00325,0.000135,0.009965,0.000504,0.000134,0.000266,0.000495,"hat",0.00325,0.000504,0.000495
100,0.25,0.5,0,-2.1,0.017864,0.01686,0.116211,0.021689,-0.001004,0.098346,0.003825,0.000168,0.009983,0.000653,0.000167,0.000312,0.00064,"hat",0.003825,0.000653,0.00064
100,0.25,0.5,0,-2,0.02275,0.02146,0.120811,0.027265,-0.00129,0.098061,0.004515,0.000209,0.009987,0.00082,0.000208,0.000372,0.000801,"hat",0.004515,0.00082,0.000801
100,0.25,0.5,0,-1.9,0.028717,0.02728,0.126631,0.03397,-0.001437,0.097914,0.005254,0.00028,0.010048,0.001012,0.000278,0.000461,0.000986,"hat",0.005254,0.001012,0.000986
100,0.25,0.5,0,-1.8,0.03593,0.03404,0.133391,0.04236,-0.00189,0.097461,0.006429,0.000325,0.010016,0.001261,0.000322,0.000519,0.001223,"hat",0.006429,0.001261,0.001223
100,0.25,0.5,0,-1.7,0.044565,0.04236,0.141711,0.051961,-0.002205,0.097145,0.007396,0.000398,0.010034,0.001505,0.000394,0.000598,0.001453,"hat",0.007396,0.001505,0.001453
100,0.25,0.5,0,-1.6,0.054799,0.05198,0.151331,0.063717,-0.002819,0.096532,0.008918,0.000501,0.010034,0.001757,0.000494,0.000717,0.00168,"hat",0.008918,0.001757,0.00168
100,0.25,0.5,0,-1.5,0.066807,0.064,0.163351,0.076548,-0.002807,0.096544,0.009741,0.000559,0.010109,0.002059,0.000552,0.00079,0.001968,"hat",0.009741,0.002059,0.001968
100,0.25,0.5,0,-1.4,0.080757,0.07792,0.177271,0.09155,-0.002837,0.096514,0.010793,0.000674,0.010234,0.002349,0.000667,0.000921,0.002237,"hat",0.010793,0.002349,0.002237
100,0.25,0.5,0,-1.3,0.0968,0.09336,0.192711,0.108071,-0.00344,0.09591,0.011271,0.000767,0.010218,0.002654,0.000757,0.001021,0.002532,"hat",0.011271,0.002654,0.002532
100,0.25,0.5,0,-1.2,0.11507,0.11156,0.210911,0.126332,-0.00351,0.095841,0.011262,0.000959,0.010418,0.002952,0.000949,0.001235,0.002831,"hat",0.011262,0.002952,0.002831
100,0.25,0.5,0,-1.1,0.135666,0.13246,0.231811,0.146471,-0.003206,0.096145,0.010805,0.001081,0.010619,0.003273,0.001073,0.001378,0.003163,"hat",0.010805,0.003273,0.003163
100,0.25,0.5,0,-1,0.158655,0.15426,0.253611,0.168339,-0.004395,0.094956,0.009683,0.001262,0.010557,0.003608,0.001245,0.001543,0.003521,"hat",0.009683,0.003608,0.003521
100,0.25,0.5,0,-0.9,0.18406,0.17918,0.278531,0.192765,-0.00488,0.094471,0.008705,0.001306,0.010495,0.004015,0.001285,0.001574,0.003947,"hat",0.008705,0.004015,0.003947
100,0.25,0.5,0,-0.8,0.211855,0.20702,0.306371,0.218687,-0.004835,0.094515,0.006832,0.001487,0.0107,0.004439,0.001467,0.001771,0.004401,"hat",0.006832,0.004439,0.004401
100,0.25,0.5,0,-0.7,0.241964,0.23722,0.336571,0.247181,-0.004744,0.094607,0.005217,0.001651,0.010864,0.004861,0.001632,0.001917,0.004843,"hat",0.005217,0.004861,0.004843
100,0.25,0.5,0,-0.6,0.274253,0.27018,0.369531,0.277283,-0.004073,0.095278,0.00303,0.001841,0.011186,0.005323,0.001828,0.002113,0.005324,"hat",0.00303,0.005323,0.005324
100,0.25,0.5,0,-0.5,0.308538,0.30388,0.403231,0.308746,-0.004658,0.094693,0.000208,0.001915,0.011097,0.005818,0.001897,0.002134,0.00583,"hat",0.000208,0.005818,0.00583
100,0.25,0.5,0,-0.4,0.344578,0.34012,0.439471,0.34126,-0.004458,0.094893,-0.003318,0.00202,0.011193,0.006172,0.002004,0.002193,0.006173,"hat",-0.003318,0.006172,0.006173
100,0.25,0.5,0,-0.3,0.382089,0.37804,0.477391,0.374842,-0.004049,0.095302,-0.007247,0.0021,0.011317,0.006542,0.002088,0.002239,0.006502,"hat",-0.007247,0.006542,0.006502
100,0.25,0.5,0,-0.2,0.42074,0.41538,0.514731,0.409824,-0.00536,0.093991,-0.010916,0.002328,0.01127,0.007027,0.002303,0.00244,0.006922,"hat",-0.010916,0.007027,0.006922
100,0.25,0.5,0,-0.0999999999999996,0.460172,0.45454,0.553891,0.44531,-0.005632,0.093719,-0.014862,0.002307,0.011153,0.007525,0.002279,0.002374,0.007318,"hat",-0.014862,0.007525,0.007318
100,0.25,0.5,0,0,0.5,0.49548,0.594831,0.481154,-0.00452,0.094831,-0.018846,0.002252,0.011266,0.007982,0.002236,0.002278,0.007642,"hat",-0.018846,0.007982,0.007642
100,0.25,0.5,0,0.100000000000001,0.539828,0.53668,0.636031,0.517175,-0.003148,0.096203,-0.022653,0.002355,0.011571,0.008455,0.00235,0.002321,0.007958,"hat",-0.022653,0.008455,0.007958
100,0.25,0.5,0,0.2,0.57926,0.57698,0.676331,0.552658,-0.00228,0.097071,-0.026602,0.002293,0.011646,0.008738,0.002292,0.002228,0.008046,"hat",-0.026602,0.008738,0.008046
100,0.25,0.5,0,0.3,0.617911,0.6151,0.714451,0.588936,-0.002811,0.096539,-0.028975,0.002302,0.011517,0.008643,0.002298,0.002201,0.007819,"hat",-0.028975,0.008643,0.007819
100,0.25,0.5,0,0.4,0.655422,0.65268,0.752031,0.624118,-0.002742,0.096609,-0.031303,0.002313,0.011508,0.008478,0.00231,0.002179,0.007513,"hat",-0.031303,0.008478,0.007513
100,0.25,0.5,0,0.5,0.691462,0.68902,0.788371,0.657523,-0.002442,0.096908,-0.03394,0.002095,0.011316,0.008293,0.002093,0.001929,0.007155,"hat",-0.03394,0.008293,0.007155
100,0.25,0.5,0,0.600000000000001,0.725747,0.72302,0.822371,0.689748,-0.002727,0.096624,-0.035998,0.001971,0.011117,0.008123,0.001967,0.001784,0.006841,"hat",-0.035998,0.008123,0.006841
100,0.25,0.5,0,0.7,0.758036,0.7573,0.856651,0.720678,-0.000736,0.098615,-0.037359,0.001769,0.011293,0.00785,0.001772,0.001571,0.006468,"hat",-0.037359,0.00785,0.006468
100,0.25,0.5,0,0.800000000000001,0.788145,0.78666,0.886011,0.750214,-0.001485,0.097866,-0.037931,0.001626,0.010987,0.007382,0.001627,0.001412,0.005955,"hat",-0.037931,0.007382,0.005955
100,0.25,0.5,0,0.9,0.81594,0.81412,0.913422,0.777722,-0.00182,0.097482,-0.038218,0.001511,0.010781,0.006864,0.00151,0.001281,0.005414,"hat",-0.038218,0.006864,0.005414
100,0.25,0.5,0,1,0.841345,0.83976,0.938761,0.803482,-0.001585,0.097416,-0.037863,0.001389,0.010602,0.006389,0.001389,0.001114,0.004965,"hat",-0.037863,0.006389,0.004965
100,0.25,0.5,0,1.1,0.864334,0.86204,0.95966,0.827396,-0.002294,0.095326,-0.036938,0.001302,0.009971,0.005819,0.001299,0.000886,0.004464,"hat",-0.036938,0.005819,0.004464
100,0.25,0.5,0,1.2,0.88493,0.88244,0.977068,0.849489,-0.00249,0.092137,-0.035442,0.00111,0.009058,0.005115,0.001106,0.00057,0.003867,"hat",-0.035442,0.005115,0.003867
100,0.25,0.5,0,1.3,0.9032,0.90168,0.98953,0.869544,-0.00152,0.086331,-0.033656,0.000907,0.007708,0.004426,0.000907,0.000256,0.0033,"hat",-0.033656,0.004426,0.0033
100,0.25,0.5,0,1.4,0.919243,0.91782,0.996462,0.887963,-0.001423,0.077219,-0.031281,0.000729,0.006032,0.00378,0.000728,7e-05,0.002807,"hat",-0.031281,0.00378,0.002807
100,0.25,0.5,0,1.5,0.933193,0.93188,0.999083,0.903803,-0.001313,0.06589,-0.02939,0.000611,0.004358,0.003276,0.000611,1.6e-05,0.002417,"hat",-0.02939,0.003276,0.002417
100,0.25,0.5,0,1.6,0.945201,0.94412,0.999862,0.917658,-0.001081,0.054662,-0.027542,0.000488,0.00299,0.00286,0.000488,2e-06,0.002106,"hat",-0.027542,0.00286,0.002106
100,0.25,0.5,0,1.7,0.955435,0.95468,0.999979,0.929647,-0.000755,0.044544,-0.025787,0.000406,0.001984,0.002415,0.000407,0,0.001753,"hat",-0.025787,0.002415,0.001753
100,0.25,0.5,0,1.8,0.96407,0.96358,1,0.939969,-0.00049,0.03593,-0.024101,0.000364,0.001291,0.00206,0.000365,0,0.001482,"hat",-0.024101,0.00206,0.001482
100,0.25,0.5,0,1.9,0.971283,0.97074,1,0.949171,-0.000543,0.028717,-0.022113,0.000299,0.000825,0.001699,0.000299,0,0.001212,"hat",-0.022113,0.001699,0.001212
100,0.25,0.5,0,2,0.97725,0.97682,1,0.957002,-0.00043,0.02275,-0.020247,0.000241,0.000518,0.001409,0.000241,0,0.001001,"hat",-0.020247,0.001409,0.001001
100,0.25,0.5,0,2.1,0.982136,0.98188,1,0.963726,-0.000256,0.017864,-0.01841,0.000193,0.000319,0.001142,0.000193,0,0.000805,"hat",-0.01841,0.001142,0.000805
100,0.25,0.5,0,2.2,0.986097,0.98562,1,0.969471,-0.000477,0.013903,-0.016625,0.000147,0.000193,0.000913,0.000147,0,0.000637,"hat",-0.016625,0.000913,0.000637
100,0.25,0.5,0,2.3,0.989276,0.98886,1,0.974375,-0.000416,0.010724,-0.014901,0.000115,0.000115,0.000723,0.000115,0,0.000502,"hat",-0.014901,0.000723,0.000502
100,0.25,0.5,0,2.4,0.991802,0.99178,1,0.978211,-2.2e-05,0.008198,-0.013591,8.4e-05,6.7e-05,0.000582,8.4e-05,0,0.000398,"hat",-0.013591,0.000582,0.000398
100,0.25,0.5,0,2.5,0.99379,0.99378,1,0.981298,-1e-05,0.00621,-0.012492,5.6e-05,3.9e-05,0.000459,5.6e-05,0,0.000303,"hat",-0.012492,0.000459,0.000303
100,0.25,0.5,0,2.6,0.995339,0.99572,1,0.983899,0.000381,0.004661,-0.01144,3.9e-05,2.2e-05,0.000354,3.9e-05,0,0.000224,"hat",-0.01144,0.000354,0.000224
100,0.25,0.5,0,2.7,0.996533,0.99664,1,0.985795,0.000107,0.003467,-0.010738,3.2e-05,1.2e-05,0.000287,3.2e-05,0,0.000172,"hat",-0.010738,0.000287,0.000172
100,0.25,0.5,0,2.8,0.997445,0.99748,1,0.987403,3.5e-05,0.002555,-0.010042,2.5e-05,7e-06,0.000232,2.5e-05,0,0.000131,"hat",-0.010042,0.000232,0.000131
100,0.25,0.5,0,2.9,0.998134,0.9981,1,0.988732,-3.4e-05,0.001866,-0.009402,1.9e-05,3e-06,0.00019,1.9e-05,0,0.000102,"hat",-0.009402,0.00019,0.000102
100,0.25,0.5,0,3,0.99865,0.99852,1,0.989791,-0.00013,0.00135,-0.008859,1.5e-05,2e-06,0.000154,1.5e-05,0,7.5e-05,"hat",-0.008859,0.000154,7.5e-05
100,0.25,0.5,0,3.1,0.999032,0.999,1,0.990692,-3.2e-05,0.000968,-0.008341,1e-05,1e-06,0.000123,1e-05,0,5.4e-05,"hat",-0.008341,0.000123,5.4e-05
100,0.25,0.5,0,3.2,0.999313,0.99942,1,0.991352,0.000107,0.000687,-0.007961,6e-06,0,0.000104,6e-06,0,4e-05,"hat",-0.007961,0.000104,4e-05
100,0.25,0.5,0,3.3,0.999517,0.99964,1,0.991793,0.000123,0.000483,-0.007723,4e-06,0,8.9e-05,4e-06,0,2.9e-05,"hat",-0.007723,8.9e-05,2.9e-05
100,0.25,0.5,0,3.4,0.999663,0.99974,1,0.992142,7.7e-05,0.000337,-0.007521,3e-06,0,7.8e-05,3e-06,0,2.2e-05,"hat",-0.007521,7.8e-05,2.2e-05
100,0.25,0.5,0,3.5,0.999767,0.9998,1,0.992447,3.3e-05,0.000233,-0.00732,2e-06,0,7e-05,2e-06,0,1.7e-05,"hat",-0.00732,7e-05,1.7e-05
100,0.25,0.5,0,3.6,0.999841,0.99986,1,0.992669,1.9e-05,0.000159,-0.007172,1e-06,0,6.3e-05,1e-06,0,1.2e-05,"hat",-0.007172,6.3e-05,1.2e-05
100,0.25,0.5,0,3.7,0.999892,0.99992,1,0.992838,2.8e-05,0.000108,-0.007054,1e-06,0,5.8e-05,1e-06,0,8e-06,"hat",-0.007054,5.8e-05,8e-06
100,0.25,0.5,0,3.8,0.999928,0.99994,1,0.99295,1.2e-05,7.2e-05,-0.006978,1e-06,0,5.5e-05,1e-06,0,6e-06,"hat",-0.006978,5.5e-05,6e-06
100,0.25,0.5,0,3.9,0.999952,0.99994,1,0.99306,-1.2e-05,4.8e-05,-0.006891,1e-06,0,5.1e-05,1e-06,0,4e-06,"hat",-0.006891,5.1e-05,4e-06
100,0.25,0.5,0,4,0.999968,0.99994,1,0.993128,-2.8e-05,3.2e-05,-0.00684,1e-06,0,4.9e-05,1e-06,0,2e-06,"hat",-0.00684,4.9e-05,2e-06
100,0.25,0.5,0.5,-4,3.2e-05,2e-05,0.099633,0.000196,-1.2e-05,0.099601,0.000165,0,0.009975,3e-06,0,5.4e-05,2e-06,"hat",0.000165,3e-06,2e-06
100,0.25,0.5,0.5,-3.9,4.8e-05,4e-05,0.099653,0.000281,-8e-06,0.099605,0.000233,0,0.009976,4e-06,0,5.5e-05,4e-06,"hat",0.000233,4e-06,4e-06
100,0.25,0.5,0.5,-3.8,7.2e-05,0.00012,0.099733,0.000391,4.8e-05,0.099661,0.000319,1e-06,0.00999,7e-06,1e-06,5.8e-05,7e-06,"hat",0.000319,7e-06,7e-06
100,0.25,0.5,0.5,-3.7,0.000108,0.00016,0.099773,0.000565,5.2e-05,0.099665,0.000457,2e-06,0.009992,1.1e-05,2e-06,5.9e-05,1.1e-05,"hat",0.000457,1.1e-05,1.1e-05
100,0.25,0.5,0.5,-3.6,0.000159,0.00024,0.099853,0.000831,8.1e-05,0.099694,0.000671,2e-06,0.01,1.6e-05,2e-06,6.1e-05,1.6e-05,"hat",0.000671,1.6e-05,1.6e-05
100,0.25,0.5,0.5,-3.5,0.000233,0.00032,0.099933,0.001168,8.7e-05,0.0997,0.000936,3e-06,0.010002,2.2e-05,3e-06,6.2e-05,2.2e-05,"hat",0.000936,2.2e-05,2.2e-05
100,0.25,0.5,0.5,-3.4,0.000337,0.00036,0.099973,0.001645,2.3e-05,0.099636,0.001308,3e-06,0.00999,3.3e-05,3e-06,6.3e-05,3.1e-05,"hat",0.001308,3.3e-05,3.1e-05
100,0.25,0.5,0.5,-3.3,0.000483,5e-04,0.100113,0.002171,1.7e-05,0.09963,0.001687,5e-06,0.009994,4.5e-05,5e-06,6.8e-05,4.2e-05,"hat",0.001687,4.5e-05,4.2e-05
100,0.25,0.5,0.5,-3.2,0.000687,0.00082,0.100433,0.002869,0.000133,0.099746,0.002182,9e-06,0.010023,6.1e-05,9e-06,7.4e-05,5.6e-05,"hat",0.002182,6.1e-05,5.6e-05
100,0.25,0.5,0.5,-3.1,0.000968,0.00106,0.100673,0.003677,9.2e-05,0.099705,0.00271,1.1e-05,0.01002,8.3e-05,1.1e-05,7.9e-05,7.6e-05,"hat",0.00271,8.3e-05,7.6e-05
100,0.25,0.5,0.5,-3,0.00135,0.00138,0.100993,0.004824,3e-05,0.099643,0.003474,1.4e-05,0.010013,0.000115,1.4e-05,8.4e-05,0.000103,"hat",0.003474,0.000115,0.000103
100,0.25,0.5,0.5,-2.9,0.001866,0.00206,0.101673,0.006295,0.000194,0.099807,0.004429,2.2e-05,0.010062,0.000158,2.2e-05,0.000101,0.000139,"hat",0.004429,0.000158,0.000139
100,0.25,0.5,0.5,-2.8,0.002555,0.00288,0.102493,0.008135,0.000325,0.099938,0.00558,3e-05,0.010102,0.000218,3e-05,0.000115,0.000187,"hat",0.00558,0.000218,0.000187
100,0.25,0.5,0.5,-2.7,0.003467,0.00372,0.103333,0.010494,0.000253,0.099866,0.007027,3.9e-05,0.010102,0.000296,3.9e-05,0.000129,0.000247,"hat",0.007027,0.000296,0.000247
100,0.25,0.5,0.5,-2.6,0.004661,0.00516,0.104773,0.0132,0.000499,0.100112,0.008539,5.4e-05,0.010172,0.000396,5.4e-05,0.00015,0.000324,"hat",0.008539,0.000396,0.000324
100,0.25,0.5,0.5,-2.5,0.00621,0.00674,0.106353,0.016621,0.00053,0.100143,0.010411,6.8e-05,0.010203,0.00053,6.8e-05,0.000174,0.000422,"hat",0.010411,0.00053,0.000422
100,0.25,0.5,0.5,-2.4,0.008198,0.00832,0.107933,0.021062,0.000122,0.099735,0.012864,8.4e-05,0.010148,0.000712,8.4e-05,0.000201,0.000548,"hat",0.012864,0.000712,0.000548
100,0.25,0.5,0.5,-2.3,0.010724,0.01116,0.110773,0.026123,0.000436,0.100049,0.015399,0.000117,0.010257,0.000924,0.000117,0.000247,0.000688,"hat",0.015399,0.000924,0.000688
