"n","p1","maxc","rho","s","F_true","avg_F_dir","avg_F_dir_sd","avg_F_hat","bias_dir","bias_dir_sd","bias_hat","mse_dir","mse_dir_sd","mse_hat","var_dir","var_dir_sd","var_hat","estimator","bias","mse","var"
100,0.25,0.25,-0.5,0.4,0.76672,0.756498,0.812704,0.758666,-0.010222,0.045984,-0.008054,0.001625,0.003195,0.004388,0.001524,0.001082,0.004332,"dir_sd",0.045984,0.003195,0.001082
100,0.25,0.25,-0.5,0.45,0.836433,0.825783,0.870771,0.832562,-0.01065,0.034338,-0.003871,0.001259,0.001922,0.003268,0.001148,0.000745,0.003259,"dir_sd",0.034338,0.001922,0.000745
100,0.25,0.25,-0.5,0.5,0.890625,0.880929,0.915499,0.888959,-0.009696,0.024874,-0.001666,0.000883,0.001093,0.002206,0.00079,0.000476,0.002208,"dir_sd",0.024874,0.001093,0.000476
100,0.25,0.25,-0.5,0.55,0.930802,0.922915,0.947844,0.930009,-0.007887,0.017042,-0.000793,0.000558,0.000567,0.001338,0.000497,0.000277,0.00134,"dir_sd",0.017042,0.000567,0.000277
100,0.25,0.25,-0.5,0.6,0.95904,0.952892,0.969814,0.958405,-0.006148,0.010774,-0.000635,0.000318,0.000266,0.000723,0.000281,0.00015,0.000724,"dir_sd",0.010774,0.000266,0.00015
100,0.25,0.25,-0.5,0.65,0.977678,0.973075,0.983945,0.976871,-0.004604,0.006267,-0.000807,0.000168,0.000114,0.000349,0.000148,7.5e-05,0.000349,"dir_sd",0.006267,0.000114,7.5e-05
100,0.25,0.25,-0.5,0.7,0.989065,0.985921,0.992354,0.988068,-0.003144,0.003289,-0.000997,8.1e-05,4.4e-05,0.000152,7.1e-05,3.3e-05,0.000151,"dir_sd",0.003289,4.4e-05,3.3e-05
100,0.25,0.25,-0.5,0.75,0.995361,0.993432,0.996828,0.994336,-0.001929,0.001467,-0.001025,3.3e-05,1.4e-05,5.9e-05,3e-05,1.2e-05,5.8e-05,"dir_sd",0.001467,1.4e-05,1.2e-05
100,0.25,0.25,-0.5,0.8,0.9984,0.997339,0.998885,0.997529,-0.001061,0.000485,-0.000871,1.2e-05,4e-06,2.1e-05,1e-05,4e-06,2e-05,"dir_sd",0.000485,4e-06,4e-06
100,0.25,0.25,-0.5,0.85,0.999601,0.999086,0.999673,0.999011,-0.000515,7.1e-05,-0.000591,3e-06,1e-06,7e-06,3e-06,1e-06,6e-06,"dir_sd",7.1e-05,1e-06,1e-06
100,0.25,0.25,-0.5,0.9,0.999945,0.999739,0.999924,0.99963,-0.000206,-2.1e-05,-0.000315,1e-06,0,2e-06,1e-06,0,2e-06,"dir_sd",-2.1e-05,0,0
100,0.25,0.25,-0.5,0.95,0.999998,0.999942,0.999987,0.999873,-5.6e-05,-1.1e-05,-0.000126,0,0,0,0,0,0,"dir_sd",-1.1e-05,0,0
100,0.25,0.25,-0.5,1,1,0.999991,0.999999,0.999962,-9e-06,-1e-06,-3.8e-05,0,0,0,0,0,0,"dir_sd",-1e-06,0,0
100,0.25,0.25,0,0,0,0.019359,0.048654,0.075896,0.019359,0.048654,0.075896,0.000439,0.002581,0.007063,6.4e-05,0.000214,0.001306,"dir_sd",0.048654,0.002581,0.000214
100,0.25,0.25,0,0.05,0.032774,0.059197,0.114591,0.12477,0.026423,0.081817,0.091996,0.000925,0.007221,0.010667,0.000228,0.000528,0.002208,"dir_sd",0.081817,0.007221,0.000528
100,0.25,0.25,0,0.1,0.114265,0.131811,0.209516,0.190157,0.017546,0.095251,0.075892,0.000835,0.010026,0.008979,0.000528,0.000955,0.003226,"dir_sd",0.095251,0.010026,0.000955
100,0.25,0.25,0,0.15,0.223516,0.231483,0.321557,0.270528,0.007968,0.098042,0.047012,0.001021,0.011023,0.0064,0.00096,0.001413,0.004199,"dir_sd",0.098042,0.011023,0.001413
100,0.25,0.25,0,0.2,0.34464,0.345555,0.437823,0.361864,0.000915,0.093183,0.017224,0.001447,0.010396,0.005242,0.001449,0.001717,0.004956,"dir_sd",0.093183,0.010396,0.001717
100,0.25,0.25,0,0.25,0.466064,0.461435,0.549046,0.458545,-0.00463,0.082981,-0.00752,0.001778,0.008591,0.005523,0.00176,0.001709,0.005477,"dir_sd",0.082981,0.008591,0.001709
100,0.25,0.25,0,0.3,0.579825,0.570931,0.650394,0.554236,-0.008894,0.070569,-0.025589,0.001842,0.006472,0.006321,0.001767,0.001495,0.005677,"dir_sd",0.070569,0.006472,0.001495
100,0.25,0.25,0,0.35,0.68092,0.669747,0.738529,0.643669,-0.011173,0.057609,-0.037251,0.001698,0.004527,0.006816,0.001576,0.001211,0.005439,"dir_sd",0.057609,0.004527,0.001211
100,0.25,0.25,0,0.4,0.76672,0.754807,0.81183,0.723399,-0.011913,0.04511,-0.043321,0.001437,0.002945,0.006666,0.001298,0.000912,0.004799,"dir_sd",0.04511,0.002945,0.000912
100,0.25,0.25,0,0.45,0.836433,0.824944,0.870516,0.791536,-0.011489,0.034083,-0.044896,0.00111,0.001793,0.005928,0.00098,0.000633,0.00392,"dir_sd",0.034083,0.001793,0.000633
100,0.25,0.25,0,0.5,0.890625,0.880641,0.915497,0.847736,-0.009984,0.024872,-0.042889,0.000776,0.001028,0.004801,0.000678,0.000411,0.002968,"dir_sd",0.024872,0.001028,0.000411
100,0.25,0.25,0,0.55,0.930802,0.922929,0.948125,0.89261,-0.007873,0.017323,-0.038192,0.000496,0.000551,0.003534,0.000435,0.000251,0.002079,"dir_sd",0.017323,0.000551,0.000251
100,0.25,0.25,0,0.6,0.95904,0.953213,0.970247,0.927112,-0.005827,0.011207,-0.031928,0.000293,0.000271,0.00238,0.000259,0.000145,0.001363,"dir_sd",0.011207,0.000271,0.000145
100,0.25,0.25,0,0.65,0.977678,0.973498,0.984253,0.95246,-0.00418,0.006575,-0.025218,0.000162,0.000121,0.001482,0.000144,7.8e-05,0.000848,"dir_sd",0.006575,0.000121,7.8e-05
100,0.25,0.25,0,0.7,0.989065,0.986166,0.992365,0.970206,-0.002899,0.0033,-0.018859,8.2e-05,4.8e-05,0.000858,7.4e-05,3.7e-05,0.000503,"dir_sd",0.0033,4.8e-05,3.7e-05
100,0.25,0.25,0,0.75,0.995361,0.993375,0.99664,0.982081,-0.001986,0.001279,-0.01328,3.8e-05,1.6e-05,0.000459,3.4e-05,1.5e-05,0.000283,"dir_sd",0.001279,1.6e-05,1.5e-05
100,0.25,0.25,0,0.8,0.9984,0.997128,0.998719,0.989685,-0.001272,0.000319,-0.008715,1.4e-05,4e-06,0.000224,1.3e-05,4e-06,0.000148,"dir_sd",0.000319,4e-06,4e-06
100,0.25,0.25,0,0.85,0.999601,0.998929,0.999594,0.99432,-0.000672,-7e-06,-0.005281,4e-06,1e-06,9.9e-05,4e-06,1e-06,7.1e-05,"dir_sd",-7e-06,1e-06,1e-06
100,0.25,0.25,0,0.9,0.999945,0.999669,0.999896,0.997034,-0.000276,-4.9e-05,-0.002911,1e-06,0,3.9e-05,1e-06,0,3e-05,"dir_sd",-4.9e-05,0,0
100,0.25,0.25,0,0.95,0.999998,0.999918,0.99998,0.998551,-8e-05,-1.8e-05,-0.001447,0,0,1.3e-05,0,0,1.1e-05,"dir_sd",-1.8e-05,0,0
100,0.25,0.25,0,1,1,0.999985,0.999997,0.999343,-1.5e-05,-3e-06,-0.000657,0,0,4e-06,0,0,4e-06,"dir_sd",-3e-06,0,0
100,0.25,0.25,0.5,0,0,0.019407,0.049002,0.111291,0.019407,0.049002,0.111291,0.00044,0.002623,0.014057,6.4e-05,0.000222,0.001674,"dir_sd",0.049002,0.002623,0.000222
100,0.25,0.25,0.5,0.05,0.032774,0.059494,0.115616,0.16516,0.02672,0.082843,0.132386,0.000956,0.007435,0.020194,0.000242,0.000573,0.002673,"dir_sd",0.082843,0.007435,0.000573
100,0.25,0.25,0.5,0.1,0.114265,0.132869,0.211541,0.230381,0.018604,0.097276,0.116116,0.000941,0.01055,0.017329,0.000596,0.00109,0.003854,"dir_sd",0.097276,0.01055,0.00109
100,0.25,0.25,0.5,0.15,0.223516,0.233385,0.323436,0.304343,0.009869,0.09992,0.080828,0.00123,0.011529,0.011618,0.001135,0.001548,0.005095,"dir_sd",0.09992,0.011529,0.001548
100,0.25,0.25,0.5,0.2,0.34464,0.346965,0.43894,0.383539,0.002325,0.0943,0.038899,0.001608,0.010662,0.007703,0.001605,0.001773,0.006203,"dir_sd",0.0943,0.010662,0.001773
100,0.25,0.25,0.5,0.25,0.466064,0.46218,0.550074,0.464559,-0.003885,0.08401,-0.001506,0.001882,0.008883,0.00693,0.001871,0.001829,0.006942,"dir_sd",0.08401,0.008883,0.001829
100,0.25,0.25,0.5,0.3,0.579825,0.571699,0.651355,0.544315,-0.008126,0.07153,-0.03551,0.002031,0.006833,0.008442,0.001969,0.00172,0.007196,"dir_sd",0.07153,0.006833,0.00172
100,0.25,0.25,0.5,0.35,0.68092,0.670398,0.739236,0.620102,-0.010522,0.058316,-0.060818,0.001959,0.00482,0.01063,0.001852,0.001422,0.006945,"dir_sd",0.058316,0.00482,0.001422
100,0.25,0.25,0.5,0.4,0.76672,0.755263,0.812556,0.689999,-0.011457,0.045836,-0.076721,0.001645,0.00315,0.012137,0.001516,0.001051,0.006263,"dir_sd",0.045836,0.00315,0.001051
100,0.25,0.25,0.5,0.45,0.836433,0.825522,0.871244,0.752798,-0.01091,0.034811,-0.083634,0.00125,0.001968,0.012326,0.001134,0.000758,0.005342,"dir_sd",0.034811,0.001968,0.000758
100,0.25,0.25,0.5,0.5,0.890625,0.881184,0.915644,0.807654,-0.009441,0.025019,-0.082971,0.000912,0.001158,0.011231,0.000824,0.000533,0.004355,"dir_sd",0.025019,0.001158,0.000533
100,0.25,0.25,0.5,0.55,0.930802,0.922768,0.947323,0.854109,-0.008034,0.016521,-0.076693,0.000633,0.000616,0.009276,0.000569,0.000344,0.003401,"dir_sd",0.016521,0.000616,0.000344
100,0.25,0.25,0.5,0.6,0.95904,0.952159,0.969,0.892309,-0.006881,0.00996,-0.066731,0.000402,0.000299,0.006989,0.000355,2e-04,0.002542,"dir_sd",0.00996,0.000299,2e-04
100,0.25,0.25,0.5,0.65,0.977678,0.972134,0.983028,0.922808,-0.005545,0.00535,-0.05487,0.000229,0.000134,0.00481,0.000198,0.000105,0.001803,"dir_sd",0.00535,0.000134,0.000105
100,0.25,0.25,0.5,0.7,0.989065,0.984907,0.991446,0.946391,-0.004158,0.002381,-0.042674,0.000117,5.3e-05,0.003015,1e-04,4.8e-05,0.001197,"dir_sd",0.002381,5.3e-05,4.8e-05
100,0.25,0.25,0.5,0.75,0.995361,0.992485,0.996142,0.964015,-0.002876,0.000781,-0.031347,5.2e-05,1.8e-05,0.001719,4.4e-05,1.8e-05,0.000738,"dir_sd",0.000781,1.8e-05,1.8e-05
100,0.25,0.25,0.5,0.8,0.9984,0.996673,0.998531,0.97675,-0.001727,0.000131,-0.02165,1.9e-05,5e-06,0.00089,1.6e-05,5e-06,0.000422,"dir_sd",0.000131,5e-06,5e-06
100,0.25,0.25,0.5,0.85,0.999601,0.998767,0.999552,0.985632,-0.000834,-5e-05,-0.01397,5e-06,1e-06,0.00042,4e-06,1e-06,0.000225,"dir_sd",-5e-05,1e-06,1e-06
100,0.25,0.25,0.5,0.9,0.999945,0.999635,0.999893,0.991546,-0.00031,-5.2e-05,-0.008399,1e-06,0,0.000183,1e-06,0,0.000112,"dir_sd",-5.2e-05,0,0
100,0.25,0.25,0.5,0.95,0.999998,0.999916,0.99998,0.995264,-8.3e-05,-1.8e-05,-0.004734,0,0,7.5e-05,0,0,5.3e-05,"dir_sd",-1.8e-05,0,0
100,0.25,0.25,0.5,1,1,0.999985,0.999997,0.997471,-1.5e-05,-3e-06,-0.002529,0,0,2.9e-05,0,0,2.3e-05,"dir_sd",-3e-06,0,0
100,0.25,0.5,-0.5,0,0,0.01918,0.048226,0.102087,0.01918,0.048226,0.102087,0.000429,0.002538,0.011742,6.1e-05,0.000212,0.001323,"dir_sd",0.048226,0.002538,0.000212
100,0.25,0.5,-0.5,0.05,0.032774,0.058793,0.113906,0.15019,0.026019,0.081132,0.117416,0.000907,0.00714,0.015698,0.00023,0.000559,0.001915,"dir_sd",0.081132,0.00714,0.000559
100,0.25,0.5,-0.5,0.1,0.114265,0.131347,0.209209,0.2105,0.017082,0.094944,0.096235,0.000854,0.010057,0.011812,0.000563,0.001045,0.002556,"dir_sd",0.094944,0.010057,0.001045
100,0.25,0.5,-0.5,0.15,0.223516,0.231593,0.321883,0.281317,0.008077,0.098367,0.057801,0.001118,0.011194,0.006518,0.001055,0.001521,0.003184,"dir_sd",0.098367,0.011194,0.001521
100,0.25,0.5,-0.5,0.2,0.34464,0.346284,0.438892,0.360057,0.001644,0.094252,0.015417,0.001546,0.010671,0.003936,0.001546,0.001792,0.003705,"dir_sd",0.094252,0.010671,0.001792
100,0.25,0.5,-0.5,0.25,0.466064,0.46293,0.551104,0.443604,-0.003135,0.08504,-0.02246,0.001852,0.009061,0.004537,0.001845,0.001833,0.004041,"dir_sd",0.08504,0.009061,0.001833
100,0.25,0.5,-0.5,0.3,0.579825,0.573426,0.653434,0.528971,-0.006399,0.073609,-0.050854,0.00194,0.007079,0.006735,0.001903,0.001664,0.004157,"dir_sd",0.073609,0.007079,0.001664
100,0.25,0.5,-0.5,0.35,0.68092,0.673209,0.742151,0.613082,-0.007711,0.061231,-0.067838,0.001799,0.005095,0.008616,0.001743,0.001348,0.004022,"dir_sd",0.061231,0.005095,0.001348
100,0.25,0.5,-0.5,0.4,0.76672,0.758672,0.815243,0.692739,-0.008048,0.048523,-0.073981,0.001492,0.003341,0.0091,0.001431,0.000989,0.003634,"dir_sd",0.048523,0.003341,0.000989
100,0.25,0.5,-0.5,0.45,0.836433,0.828404,0.873026,0.765314,-0.008028,0.036593,-0.071119,0.001124,0.002025,0.008122,0.001062,0.000687,0.00307,"dir_sd",0.036593,0.002025,0.000687
100,0.25,0.5,-0.5,0.5,0.890625,0.883001,0.916516,0.828412,-0.007624,0.025891,-0.062213,0.000799,0.001132,0.006286,0.000743,0.000463,0.00242,"dir_sd",0.025891,0.001132,0.000463
100,0.25,0.5,-0.5,0.55,0.930802,0.923679,0.947802,0.879965,-0.007123,0.017,-0.050837,0.00054,0.000577,0.004344,0.00049,0.000289,0.001763,"dir_sd",0.017,0.000577,0.000289
100,0.25,0.5,-0.5,0.6,0.95904,0.952738,0.969359,0.919412,-0.006302,0.010319,-0.039628,0.000335,0.00027,0.002747,0.000296,0.000164,0.001179,"dir_sd",0.010319,0.00027,0.000164
100,0.25,0.5,-0.5,0.65,0.977678,0.972581,0.983386,0.948023,-0.005097,0.005708,-0.029655,0.000187,0.000117,0.001602,0.000162,8.5e-05,0.000724,"dir_sd",0.005708,0.000117,8.5e-05
100,0.25,0.5,-0.5,0.7,0.989065,0.985351,0.991882,0.967876,-0.003714,0.002817,-0.021189,9.4e-05,4.6e-05,0.000857,8e-05,3.8e-05,0.000408,"dir_sd",0.002817,4.6e-05,3.8e-05
100,0.25,0.5,-0.5,0.75,0.995361,0.992977,0.996534,0.981046,-0.002384,0.001172,-0.014315,3.9e-05,1.4e-05,0.000417,3.4e-05,1.3e-05,0.000212,"dir_sd",0.001172,1.4e-05,1.3e-05
100,0.25,0.5,-0.5,0.8,0.9984,0.997078,0.998772,0.98936,-0.001322,0.000372,-0.00904,1.3e-05,3e-06,0.000184,1.1e-05,3e-06,0.000102,"dir_sd",0.000372,3e-06,3e-06
100,0.25,0.5,-0.5,0.85,0.999601,0.999001,0.999659,0.99434,-6e-04,5.7e-05,-0.005261,3e-06,1e-06,7.3e-05,3e-06,1e-06,4.5e-05,"dir_sd",5.7e-05,1e-06,1e-06
100,0.25,0.5,-0.5,0.9,0.999945,0.999734,0.999928,0.997157,-0.000211,-1.7e-05,-0.002788,0,0,2.6e-05,0,0,1.8e-05,"dir_sd",-1.7e-05,0,0
100,0.25,0.5,-0.5,0.95,0.999998,0.999946,0.999989,0.998654,-5.2e-05,-1e-05,-0.001344,0,0,8e-06,0,0,6e-06,"dir_sd",-1e-05,0,0
100,0.25,0.5,-0.5,1,1,0.999992,0.999999,0.999401,-8e-06,-1e-06,-0.000599,0,0,2e-06,0,0,2e-06,"dir_sd",-1e-06,0,0
100,0.25,0.5,0,0,0,0.018663,0.047701,0.15894,0.018663,0.047701,0.15894,0.000399,0.002454,0.027483,5.1e-05,0.000179,0.002226,"dir_sd",0.047701,0.002454,0.000179
100,0.25,0.5,0,0.05,0.032774,0.058599,0.114074,0.207209,0.025825,0.0813,0.174435,0.000869,0.007133,0.033266,0.000203,0.000524,0.002844,"dir_sd",0.0813,0.007133,0.000524
100,0.25,0.5,0,0.1,0.114265,0.131819,0.209217,0.262679,0.017554,0.094952,0.148414,0.000864,0.0101,0.025455,0.000557,0.001086,0.003435,"dir_sd",0.094952,0.0101,0.001086
100,0.25,0.5,0,0.15,0.223516,0.231568,0.320232,0.324276,0.008052,0.096716,0.100761,0.001165,0.010916,0.014091,0.001102,0.001565,0.003947,"dir_sd",0.096716,0.010916,0.001565
100,0.25,0.5,0,0.2,0.34464,0.344609,0.43596,0.390397,-3.1e-05,0.09132,0.045757,0.001546,0.010109,0.006418,0.001549,0.001773,0.004333,"dir_sd",0.09132,0.010109,0.001773
100,0.25,0.5,0,0.25,0.466064,0.460382,0.54844,0.459199,-0.005682,0.082376,-0.006866,0.00183,0.008562,0.004593,0.001801,0.00178,0.004555,"dir_sd",0.082376,0.008562,0.00178
100,0.25,0.5,0,0.3,0.579825,0.571323,0.651631,0.528728,-0.008502,0.071806,-0.051097,0.001923,0.006793,0.007184,0.001854,0.001641,0.004582,"dir_sd",0.071806,0.006793,0.001641
100,0.25,0.5,0,0.35,0.68092,0.671885,0.741094,0.597114,-0.009035,0.060174,-0.083806,0.001821,0.004983,0.011433,0.001743,0.001365,0.004418,"dir_sd",0.060174,0.004983,0.001365
100,0.25,0.5,0,0.4,0.76672,0.757944,0.814543,0.662658,-0.008776,0.047823,-0.104062,0.00152,0.0033,0.014918,0.001446,0.001015,0.004098,"dir_sd",0.047823,0.0033,0.001015
100,0.25,0.5,0,0.45,0.836433,0.827958,0.872804,0.723711,-0.008475,0.036372,-0.112722,0.001157,0.002057,0.016367,0.001087,0.000735,0.003668,"dir_sd",0.036372,0.002057,0.000735
100,0.25,0.5,0,0.5,0.890625,0.88313,0.917293,0.778765,-0.007495,0.026668,-0.11186,0.000847,0.001214,0.015673,0.000792,0.000504,0.003167,"dir_sd",0.026668,0.001214,0.000504
100,0.25,0.5,0,0.55,0.930802,0.924787,0.949348,0.826853,-0.006015,0.018546,-0.103949,0.000569,0.000659,0.013422,0.000534,0.000315,0.002622,"dir_sd",0.018546,0.000659,0.000315
100,0.25,0.5,0,0.6,0.95904,0.95444,0.971017,0.867614,-0.0046,0.011977,-0.091426,0.000343,0.000319,0.010426,0.000323,0.000176,0.002071,"dir_sd",0.011977,0.000319,0.000176
100,0.25,0.5,0,0.65,0.977678,0.974232,0.984653,0.901186,-0.003446,0.006975,-0.076492,0.000184,0.000136,0.00741,0.000172,8.8e-05,0.001562,"dir_sd",0.006975,0.000136,8.8e-05
100,0.25,0.5,0,0.7,0.989065,0.986531,0.992595,0.92811,-0.002534,0.00353,-0.060955,8.9e-05,5e-05,0.004841,8.2e-05,3.8e-05,0.001127,"dir_sd",0.00353,5e-05,3.8e-05
100,0.25,0.5,0,0.75,0.995361,0.99359,0.996802,0.949107,-0.001771,0.001441,-0.046254,3.7e-05,1.5e-05,0.002918,3.4e-05,1.3e-05,0.00078,"dir_sd",0.001441,1.5e-05,1.3e-05
100,0.25,0.5,0,0.8,0.9984,0.997278,0.998811,0.964955,-0.001122,0.000411,-0.033445,1.2e-05,4e-06,0.001633,1.1e-05,4e-06,0.000516,"dir_sd",0.000411,4e-06,4e-06
100,0.25,0.5,0,0.85,0.999601,0.999014,0.999644,0.976522,-0.000587,4.2e-05,-0.023079,3e-06,1e-06,0.000857,3e-06,1e-06,0.000325,"dir_sd",4.2e-05,1e-06,1e-06
100,0.25,0.5,0,0.9,0.999945,0.999716,0.99992,0.984701,-0.000229,-2.5e-05,-0.015244,1e-06,0,0.000427,1e-06,0,0.000195,"dir_sd",-2.5e-05,0,0
100,0.25,0.5,0,0.95,0.999998,0.999939,0.999987,0.990315,-5.9e-05,-1.2e-05,-0.009683,0,0,0.000205,0,0,0.000112,"dir_sd",-1.2e-05,0,0
100,0.25,0.5,0,1,1,0.99999,0.999998,0.994051,-1e-05,-2e-06,-0.005949,0,0,9.6e-05,0,0,6.1e-05,"dir_sd",-2e-06,0,0
100,0.25,0.5,0.5,0,0,0.019582,0.049436,0.197555,0.019582,0.049436,0.197555,0.000451,0.002669,0.041615,6.7e-05,0.000225,0.002592,"dir_sd",0.049436,0.002669,0.000225
100,0.25,0.5,0.5,0.05,0.032774,0.059722,0.115969,0.244999,0.026948,0.083195,0.212225,0.000965,0.007487,0.048232,0.000239,0.000567,0.003199,"dir_sd",0.083195,0.007487,0.000567
100,0.25,0.5,0.5,0.1,0.114265,0.13277,0.211504,0.296968,0.018505,0.097239,0.182703,0.000909,0.010508,0.03718,0.000568,0.001054,0.003807,"dir_sd",0.097239,0.010508,0.001054
100,0.25,0.5,0.5,0.15,0.223516,0.232856,0.323712,0.35244,0.00934,0.100196,0.128924,0.001133,0.011519,0.020985,0.001048,0.001483,0.004372,"dir_sd",0.100196,0.011519,0.001483
100,0.25,0.5,0.5,0.2,0.34464,0.346973,0.440056,0.410215,0.002333,0.095416,0.065575,0.001478,0.010786,0.009138,0.001475,0.001686,0.004848,"dir_sd",0.095416,0.010786,0.001686
100,0.25,0.5,0.5,0.25,0.466064,0.463034,0.551342,0.469045,-0.00303,0.085278,0.002981,0.001724,0.008964,0.005192,0.001718,0.001695,0.005193,"dir_sd",0.085278,0.008964,0.001695
100,0.25,0.5,0.5,0.3,0.579825,0.572585,0.652119,0.527749,-0.00724,0.072294,-0.052076,0.001826,0.006769,0.008078,0.001777,0.001546,0.005377,"dir_sd",0.072294,0.006769,0.001546
100,0.25,0.5,0.5,0.35,0.68092,0.670736,0.739132,0.585245,-0.010184,0.058212,-0.095675,0.001752,0.004689,0.014528,0.001651,0.001303,0.005385,"dir_sd",0.058212,0.004689,0.001303
100,0.25,0.5,0.5,0.4,0.76672,0.75468,0.811129,0.640542,-0.01204,0.044409,-0.126178,0.001545,0.00298,0.02113,0.001403,0.00101,0.00522,"dir_sd",0.044409,0.00298,0.00101
100,0.25,0.5,0.5,0.45,0.836433,0.823646,0.868918,0.69277,-0.012786,0.032485,-0.143663,0.001243,0.001754,0.025523,0.001082,0.000701,0.004893,"dir_sd",0.032485,0.001754,0.000701
100,0.25,0.5,0.5,0.5,0.890625,0.878635,0.913538,0.74122,-0.01199,0.022913,-0.149405,0.00089,0.000976,0.026744,0.000748,0.000452,0.004431,"dir_sd",0.022913,0.000976,0.000452
100,0.25,0.5,0.5,0.55,0.930802,0.920698,0.946169,0.785359,-0.010104,0.015367,-0.145443,0.00058,0.000515,0.025014,0.000479,0.000279,0.003868,"dir_sd",0.015367,0.000515,0.000279
100,0.25,0.5,0.5,0.6,0.95904,0.951141,0.968605,0.824828,-0.007899,0.009565,-0.134212,0.000351,0.000254,0.02126,0.000289,0.000162,0.003253,"dir_sd",0.009565,0.000254,0.000162
100,0.25,0.5,0.5,0.65,0.977678,0.971812,0.982941,0.859446,-0.005866,0.005263,-0.118232,0.000197,0.000116,0.016609,0.000163,8.8e-05,0.002635,"dir_sd",0.005263,0.000116,8.8e-05
100,0.25,0.5,0.5,0.7,0.989065,0.984848,0.991484,0.889219,-0.004217,0.002419,-0.099846,0.000103,4.7e-05,0.012019,8.5e-05,4.1e-05,0.002054,"dir_sd",0.002419,4.7e-05,4.1e-05
100,0.25,0.5,0.5,0.75,0.995361,0.99254,0.996208,0.914317,-0.002821,0.000846,-0.081044,4.6e-05,1.7e-05,0.008102,3.8e-05,1.6e-05,0.001537,"dir_sd",0.000846,1.7e-05,1.6e-05
