"n","p1","ratec","rho","s","F_true","avg_F_dir","avg_F_dir_sd","avg_F_hat","bias_dir","bias_dir_sd","bias_hat","mse_dir","mse_dir_sd","mse_hat","var_dir","var_dir_sd","var_hat","estimator","bias","mse","var"
100,0.5,2,-0.5,0.7,0.166502,0.180631,0.219289,0.224308,0.014129,0.052787,0.057806,0.001004,0.003812,0.005189,0.000806,0.001028,0.001851,"hat",0.057806,0.005189,0.001851
100,0.5,2,-0.5,0.8,0.216642,0.225979,0.267196,0.25258,0.009338,0.050554,0.035939,0.001085,0.003767,0.003322,0.001,0.001214,0.002035,"hat",0.035939,0.003322,0.002035
100,0.5,2,-0.5,0.9,0.269379,0.274268,0.317005,0.282924,0.004889,0.047626,0.013545,0.00121,0.003631,0.002392,0.001188,0.001365,0.002213,"hat",0.013545,0.002392,0.002213
100,0.5,2,-0.5,1,0.323324,0.324291,0.367585,0.315177,0.000967,0.044261,-0.008146,0.001343,0.003421,0.002442,0.001345,0.001465,0.002381,"hat",-0.008146,0.002442,0.002381
100,0.5,2,-0.5,1.1,0.377286,0.374929,0.417932,0.34912,-0.002357,0.040646,-0.028167,0.001456,0.003165,0.003321,0.001453,0.001516,0.002532,"hat",-0.028167,0.003321,0.002532
100,0.5,2,-0.5,1.2,0.430291,0.425197,0.467199,0.384474,-0.005094,0.036908,-0.045817,0.001541,0.002894,0.004758,0.001518,0.001535,0.002664,"hat",-0.045817,0.004758,0.002664
100,0.5,2,-0.5,1.3,0.48157,0.474267,0.514715,0.420913,-0.007304,0.033145,-0.060658,0.001604,0.002633,0.006445,0.001554,0.001538,0.002772,"hat",-0.060658,0.006445,0.002772
100,0.5,2,-0.5,1.4,0.530546,0.521494,0.559993,0.45807,-0.009052,0.029446,-0.072476,0.001652,0.002392,0.008098,0.001573,0.001528,0.002851,"hat",-0.072476,0.008098,0.002851
100,0.5,2,-0.5,1.5,0.57681,0.566414,0.602697,0.495561,-0.010396,0.025887,-0.081249,0.001683,0.002171,0.009494,0.001578,0.001504,0.002898,"hat",-0.081249,0.009494,0.002898
100,0.5,2,-0.5,1.6,0.620096,0.608714,0.642611,0.532995,-0.011382,0.022515,-0.087101,0.001689,0.001961,0.010493,0.001562,0.001457,0.002912,"hat",-0.087101,0.010493,0.002912
100,0.5,2,-0.5,1.7,0.66026,0.648197,0.679628,0.569996,-0.012063,0.019367,-0.090264,0.001662,0.001755,0.011033,0.00152,0.001383,0.002891,"hat",-0.090264,0.011033,0.002891
100,0.5,2,-0.5,1.8,0.697253,0.684778,0.713756,0.60621,-0.012475,0.016503,-0.091043,0.001599,0.001557,0.01112,0.001446,0.001288,0.002837,"hat",-0.091043,0.01112,0.002837
100,0.5,2,-0.5,1.9,0.731103,0.718485,0.745104,0.641316,-0.012618,0.014,-0.089788,0.001507,0.001381,0.010808,0.001351,0.001188,0.002751,"hat",-0.089788,0.010808,0.002751
100,0.5,2,-0.5,2,0.761897,0.749436,0.77382,0.67503,-0.012461,0.011923,-0.086866,0.001405,0.001238,0.010179,0.001252,0.001098,0.002639,"hat",-0.086866,0.010179,0.002639
100,0.5,2,-0.5,2.1,0.789762,0.777778,0.800035,0.707118,-0.011984,0.010273,-0.082644,0.001304,0.001122,0.009327,0.001163,0.001019,0.002502,"hat",-0.082644,0.009327,0.002502
100,0.5,2,-0.5,2.2,0.814858,0.803632,0.823844,0.737394,-0.011226,0.008987,-0.077464,0.001206,0.001023,0.008341,0.001082,0.000945,0.002345,"hat",-0.077464,0.008341,0.002345
100,0.5,2,-0.5,2.3,0.837361,0.827088,0.845327,0.765722,-0.010274,0.007966,-0.07164,0.001108,0.00093,0.007303,0.001004,0.000869,0.002175,"hat",-0.07164,0.007303,0.002175
100,0.5,2,-0.5,2.4,0.857461,0.848225,0.864576,0.792013,-0.009236,0.007116,-0.065447,0.001006,0.000838,0.006276,0.000922,0.000789,0.001997,"hat",-0.065447,0.006276,0.001997
100,0.5,2,-0.5,2.5,0.875348,0.867144,0.881717,0.816221,-0.008204,0.006369,-0.059127,0.000902,0.000748,0.005307,0.000836,0.000708,0.001815,"hat",-0.059127,0.005307,0.001815
100,0.5,2,-0.5,2.6,0.891213,0.883977,0.896904,0.838338,-0.007236,0.005691,-0.052875,0.000799,0.000662,0.004426,0.000749,0.000631,0.001633,"hat",-0.052875,0.004426,0.001633
100,0.5,2,-0.5,2.7,0.905242,0.898885,0.910313,0.858397,-0.006357,0.005071,-0.046845,0.000704,0.000584,0.003648,0.000665,0.000559,0.001456,"hat",-0.046845,0.003648,0.001456
100,0.5,2,-0.5,2.8,0.917612,0.912045,0.922129,0.876461,-0.005567,0.004518,-0.04115,0.000618,0.000515,0.002977,0.000588,0.000495,0.001286,"hat",-0.04115,0.002977,0.001286
100,0.5,2,-0.5,2.9,0.928489,0.923639,0.932533,0.892624,-0.00485,0.004044,-0.035865,0.000543,0.000455,0.00241,0.00052,0.00044,0.001126,"hat",-0.035865,0.00241,0.001126
100,0.5,2,-0.5,3,0.938031,0.933847,0.941687,0.907002,-0.004185,0.003656,-0.031029,0.000478,0.000404,0.001937,0.000461,0.000391,0.000976,"hat",-0.031029,0.001937,0.000976
100,0.5,2,-0.5,3.1,0.946382,0.942826,0.949725,0.91973,-0.003556,0.003342,-0.026652,0.000421,0.000358,0.001548,0.000409,0.000347,0.00084,"hat",-0.026652,0.001548,0.00084
100,0.5,2,-0.5,3.2,0.953676,0.950706,0.956745,0.930953,-0.00297,0.003069,-0.022723,0.000369,0.000315,0.001231,0.000361,0.000306,0.000717,"hat",-0.022723,0.001231,0.000717
100,0.5,2,-0.5,3.3,0.960032,0.957582,0.962833,0.940811,-0.00245,0.002801,-0.019221,0.000323,0.000276,0.000975,0.000317,0.000268,0.000607,"hat",-0.019221,0.000975,0.000607
100,0.5,2,-0.5,3.4,0.965562,0.963541,0.968079,0.949439,-0.002021,0.002517,-0.016123,0.00028,0.000239,0.00077,0.000277,0.000233,0.000512,"hat",-0.016123,0.00077,0.000512
100,0.5,2,-0.5,3.5,0.970364,0.968675,0.972586,0.956959,-0.001689,0.002222,-0.013405,0.000242,0.000207,0.000608,0.000239,0.000202,0.000429,"hat",-0.013405,0.000608,0.000429
100,0.5,2,-0.5,3.6,0.974526,0.973088,0.976463,0.963483,-0.001439,0.001936,-0.011044,0.000208,0.000178,0.000479,0.000206,0.000174,0.000358,"hat",-0.011044,0.000479,0.000358
100,0.5,2,-0.5,3.7,0.978129,0.976888,0.979808,0.969117,-0.001242,0.001679,-0.009013,0.000179,0.000153,0.000378,0.000178,0.000151,0.000298,"hat",-0.009013,0.000378,0.000298
100,0.5,2,-0.5,3.8,0.981243,0.980169,0.982701,0.973958,-0.001074,0.001458,-0.007285,0.000154,0.000133,0.000299,0.000153,0.000131,0.000247,"hat",-0.007285,0.000299,0.000247
100,0.5,2,-0.5,3.9,0.98393,0.983008,0.985203,0.978098,-0.000922,0.001273,-0.005832,0.000133,0.000115,0.000238,0.000133,0.000113,0.000204,"hat",-0.005832,0.000238,0.000204
100,0.5,2,-0.5,4,0.986246,0.985462,0.987365,0.981622,-0.000784,0.001119,-0.004624,0.000115,9.9e-05,0.000189,0.000115,9.8e-05,0.000168,"hat",-0.004624,0.000189,0.000168
100,0.5,2,0,0,0,0.010638,0.017552,0.125433,0.010638,0.017552,0.125433,0.000144,0.00037,0.016814,3.1e-05,6.2e-05,0.001083,"hat",0.125433,0.016814,0.001083
100,0.5,2,0,0.1,0.001148,0.0189,0.029492,0.142399,0.017752,0.028344,0.14125,0.000381,0.000923,0.021173,6.6e-05,0.00012,0.001224,"hat",0.14125,0.021173,0.001224
100,0.5,2,0,0.2,0.007926,0.03151,0.046644,0.161023,0.023583,0.038717,0.153096,0.000681,0.001707,0.024808,0.000125,0.000209,0.001372,"hat",0.153096,0.024808,0.001372
100,0.5,2,0,0.3,0.023115,0.049461,0.069732,0.181325,0.026346,0.046617,0.15821,0.000907,0.002504,0.026553,0.000213,0.000331,0.001526,"hat",0.15821,0.026553,0.001526
100,0.5,2,0,0.4,0.047423,0.073424,0.099026,0.203296,0.026001,0.051604,0.155873,0.00101,0.003149,0.025975,0.000335,0.000487,0.001682,"hat",0.155873,0.025975,0.001682
100,0.5,2,0,0.5,0.080301,0.103599,0.134295,0.226893,0.023298,0.053993,0.146592,0.00103,0.003584,0.023323,0.000489,0.00067,0.001837,"hat",0.146592,0.023323,0.001837
100,0.5,2,0,0.6,0.120513,0.139686,0.174866,0.25204,0.019173,0.054353,0.131527,0.001036,0.003824,0.019285,0.00067,0.000871,0.00199,"hat",0.131527,0.019285,0.00199
100,0.5,2,0,0.7,0.166502,0.180959,0.219754,0.278624,0.014457,0.053252,0.112122,0.001077,0.003917,0.014705,0.00087,0.001083,0.002138,"hat",0.112122,0.014705,0.002138
100,0.5,2,0,0.8,0.216642,0.226393,0.267783,0.306497,0.009751,0.051141,0.089855,0.001175,0.003911,0.010348,0.001082,0.001298,0.002279,"hat",0.089855,0.010348,0.002279
100,0.5,2,0,0.9,0.269379,0.274791,0.317706,0.335477,0.005412,0.048327,0.066098,0.001328,0.003842,0.006775,0.001301,0.00151,0.002411,"hat",0.066098,0.006775,0.002411
100,0.5,2,0,1,0.323324,0.324909,0.368338,0.365362,0.001585,0.045015,0.042038,0.001519,0.003725,0.004295,0.001519,0.001702,0.002532,"hat",0.042038,0.004295,0.002532
100,0.5,2,0,1.1,0.377286,0.375578,0.418657,0.395929,-0.001709,0.041371,0.018643,0.00172,0.003563,0.002984,0.00172,0.001855,0.002641,"hat",0.018643,0.002984,0.002641
100,0.5,2,0,1.2,0.430291,0.425803,0.467861,0.426946,-0.004489,0.03757,-0.003345,0.001896,0.003354,0.002742,0.00188,0.001946,0.002736,"hat",-0.003345,0.002742,0.002736
100,0.5,2,0,1.3,0.48157,0.474812,0.515364,0.458174,-0.006759,0.033794,-0.023396,0.002019,0.003104,0.003355,0.001977,0.001966,0.002813,"hat",-0.023396,0.003355,0.002813
100,0.5,2,0,1.4,0.530546,0.522047,0.56075,0.489379,-0.008499,0.030204,-0.041167,0.002069,0.002828,0.004559,0.002001,0.00192,0.00287,"hat",-0.041167,0.004559,0.00287
100,0.5,2,0,1.5,0.57681,0.567111,0.603702,0.520338,-0.009699,0.026892,-0.056472,0.002048,0.002544,0.006087,0.001958,0.001825,0.002904,"hat",-0.056472,0.006087,0.002904
100,0.5,2,0,1.6,0.620096,0.609697,0.643965,0.550849,-0.010399,0.023869,-0.069247,0.001972,0.002272,0.007703,0.001868,0.001705,0.002914,"hat",-0.069247,0.007703,0.002914
100,0.5,2,0,1.7,0.66026,0.649557,0.68135,0.580735,-0.010704,0.021089,-0.079525,0.001866,0.002023,0.009218,0.001755,0.001581,0.002899,"hat",-0.079525,0.009218,0.002899
100,0.5,2,0,1.8,0.697253,0.686511,0.71577,0.609844,-0.010742,0.018517,-0.087409,0.001749,0.001798,0.010497,0.001636,0.001458,0.002862,"hat",-0.087409,0.010497,0.002862
100,0.5,2,0,1.9,0.731103,0.720494,0.74726,0.638045,-0.010609,0.016157,-0.093058,0.001625,0.001592,0.011458,0.001516,0.001334,0.002804,"hat",-0.093058,0.011458,0.002804
100,0.5,2,0,2,0.761897,0.751556,0.775943,0.665224,-0.010341,0.014046,-0.096673,0.001496,0.001405,0.012069,0.001392,0.00121,0.002729,"hat",-0.096673,0.012069,0.002729
100,0.5,2,0,2.1,0.789762,0.779832,0.801977,0.691282,-0.00993,0.012215,-0.09848,0.001361,0.001235,0.012331,0.001265,0.001088,0.002638,"hat",-0.09848,0.012331,0.002638
100,0.5,2,0,2.2,0.814858,0.805486,0.825525,0.716134,-0.009372,0.010667,-0.098724,0.001227,0.001087,0.012274,0.001141,0.000975,0.002533,"hat",-0.098724,0.012274,0.002533
100,0.5,2,0,2.3,0.837361,0.828678,0.846737,0.739715,-0.008683,0.009376,-0.097646,0.001098,0.000958,0.011946,0.001024,0.000872,0.002416,"hat",-0.097646,0.011946,0.002416
100,0.5,2,0,2.4,0.857461,0.849558,0.865761,0.761979,-0.007903,0.0083,-0.095482,0.000979,0.00085,0.011402,0.000918,0.000782,0.00229,"hat",-0.095482,0.011402,0.00229
100,0.5,2,0,2.5,0.875348,0.868268,0.882732,0.782898,-0.00708,0.007384,-0.09245,0.000872,0.000756,0.010699,0.000824,0.000703,0.002156,"hat",-0.09245,0.010699,0.002156
100,0.5,2,0,2.6,0.891213,0.884945,0.897786,0.802465,-0.006268,0.006573,-0.088749,0.000778,0.000674,0.009891,0.00074,0.000632,0.002019,"hat",-0.088749,0.009891,0.002019
100,0.5,2,0,2.7,0.905242,0.899725,0.911065,0.820687,-0.005517,0.005823,-0.084555,0.000692,0.000598,0.009025,0.000663,0.000566,0.001879,"hat",-0.084555,0.009025,0.001879
100,0.5,2,0,2.8,0.917612,0.912755,0.922731,0.837587,-0.004857,0.005119,-0.080024,0.000614,0.000528,0.008141,0.000591,0.000503,0.001741,"hat",-0.080024,0.008141,0.001741
100,0.5,2,0,2.9,0.928489,0.9242,0.93296,0.8532,-0.004289,0.004471,-0.075289,0.000541,0.000463,0.007269,0.000523,0.000444,0.001604,"hat",-0.075289,0.007269,0.001604
100,0.5,2,0,3,0.938031,0.934236,0.941922,0.86757,-0.003795,0.003891,-0.070461,0.000474,0.000404,0.006431,0.00046,0.00039,0.00147,"hat",-0.070461,0.006431,0.00147
100,0.5,2,0,3.1,0.946382,0.94303,0.949769,0.880755,-0.003352,0.003387,-0.065628,0.000414,0.000352,0.005644,0.000403,0.000342,0.00134,"hat",-0.065628,0.005644,0.00134
100,0.5,2,0,3.2,0.953676,0.950729,0.956633,0.892818,-0.002947,0.002957,-0.060858,0.00036,0.000307,0.004917,0.000352,0.000298,0.001216,"hat",-0.060858,0.004917,0.001216
100,0.5,2,0,3.3,0.960032,0.957461,0.962627,0.903831,-0.002571,0.002595,-0.056201,0.000313,0.000266,0.004255,0.000307,0.00026,0.001098,"hat",-0.056201,0.004255,0.001098
100,0.5,2,0,3.4,0.965562,0.963339,0.967855,0.913865,-0.002223,0.002293,-0.051697,0.000271,0.000231,0.003659,0.000267,0.000226,0.000988,"hat",-0.051697,0.003659,0.000988
100,0.5,2,0,3.5,0.970364,0.968464,0.972402,0.922991,-0.0019,0.002039,-0.047373,0.000234,0.000199,0.003129,0.000231,0.000196,0.000886,"hat",-0.047373,0.003129,0.000886
100,0.5,2,0,3.6,0.974526,0.972921,0.976343,0.931273,-0.001606,0.001817,-0.043253,0.000202,0.000172,0.002662,2e-04,0.000169,0.000793,"hat",-0.043253,0.002662,0.000793
100,0.5,2,0,3.7,0.978129,0.976781,0.979742,0.938773,-0.001348,0.001613,-0.039357,0.000174,0.000149,0.002255,0.000173,0.000147,0.000707,"hat",-0.039357,0.002255,0.000707
100,0.5,2,0,3.8,0.981243,0.98011,0.98266,0.945546,-0.001133,0.001417,-0.035697,0.00015,0.000128,0.001902,0.000149,0.000127,0.000629,"hat",-0.035697,0.001902,0.000629
100,0.5,2,0,3.9,0.98393,0.982967,0.985158,0.951648,-0.000963,0.001228,-0.032283,0.000129,0.00011,0.001599,0.000128,0.000109,0.000558,"hat",-0.032283,0.001599,0.000558
100,0.5,2,0,4,0.986246,0.985414,0.987295,0.957128,-0.000832,0.001049,-0.029118,0.000111,9.5e-05,0.001341,0.00011,9.4e-05,0.000495,"hat",-0.029118,0.001341,0.000495
100,0.5,2,0.5,0,0,0.010736,0.01771,0.160388,0.010736,0.01771,0.160388,0.000147,0.000379,0.026892,3.2e-05,6.5e-05,0.00117,"hat",0.160388,0.026892,0.00117
100,0.5,2,0.5,0.1,0.001148,0.019023,0.029689,0.179606,0.017875,0.028541,0.178458,0.000388,0.000941,0.033148,6.9e-05,0.000127,0.001303,"hat",0.178458,0.033148,0.001303
100,0.5,2,0.5,0.2,0.007926,0.031658,0.046885,0.200223,0.023732,0.038959,0.192297,0.000694,0.001738,0.038417,0.000132,0.000221,0.001441,"hat",0.192297,0.038417,0.001441
100,0.5,2,0.5,0.3,0.023115,0.049639,0.07003,0.222182,0.026524,0.046915,0.199067,0.000929,0.00255,0.041207,0.000225,0.00035,0.001583,"hat",0.199067,0.041207,0.001583
100,0.5,2,0.5,0.4,0.047423,0.073649,0.099408,0.245396,0.026226,0.051986,0.197974,0.00104,0.003214,0.040917,0.000353,0.000512,0.001727,"hat",0.197974,0.040917,0.001727
100,0.5,2,0.5,0.5,0.080301,0.1039,0.13479,0.269755,0.023598,0.054488,0.189454,0.00107,0.003673,0.03776,0.000514,0.000705,0.001871,"hat",0.189454,0.03776,0.001871
100,0.5,2,0.5,0.6,0.120513,0.140091,0.175477,0.295124,0.019578,0.054964,0.174612,0.001089,0.00394,0.0325,0.000707,0.000921,0.002014,"hat",0.174612,0.0325,0.002014
100,0.5,2,0.5,0.7,0.166502,0.181464,0.220434,0.32135,0.014962,0.053932,0.154848,0.001148,0.00405,0.026129,0.000926,0.001144,0.002155,"hat",0.154848,0.026129,0.002155
100,0.5,2,0.5,0.8,0.216642,0.226946,0.268447,0.348264,0.010304,0.051805,0.131622,0.001257,0.00403,0.019612,0.001153,0.001349,0.002292,"hat",0.131622,0.019612,0.002292
100,0.5,2,0.5,0.9,0.269379,0.275306,0.318268,0.375688,0.005927,0.048889,0.106309,0.001396,0.003901,0.013718,0.001363,0.001514,0.002422,"hat",0.106309,0.013718,0.002422
100,0.5,2,0.5,1,0.323324,0.325301,0.368742,0.403443,0.001977,0.045418,0.08012,0.001535,0.003691,0.008956,0.001534,0.001632,0.002542,"hat",0.08012,0.008956,0.002542
100,0.5,2,0.5,1.1,0.377286,0.375799,0.418904,0.431353,-0.001487,0.041617,0.054067,0.001659,0.003437,0.005568,0.00166,0.001708,0.00265,"hat",0.054067,0.005568,0.00265
100,0.5,2,0.5,1.2,0.430291,0.42587,0.468013,0.459243,-0.004421,0.037722,0.028952,0.001762,0.003169,0.003576,0.001746,0.00175,0.002743,"hat",0.028952,0.003576,0.002743
100,0.5,2,0.5,1.3,0.48157,0.474803,0.515508,0.486946,-0.006767,0.033938,0.005376,0.001841,0.002909,0.002843,0.001798,0.001761,0.00282,"hat",0.005376,0.002843,0.00282
100,0.5,2,0.5,1.4,0.530546,0.522051,0.560935,0.514307,-0.008495,0.030389,-0.01624,0.001888,0.002664,0.003135,0.00182,0.001744,0.002878,"hat",-0.01624,0.003135,0.002878
100,0.5,2,0.5,1.5,0.57681,0.567169,0.603922,0.541182,-0.009641,0.027112,-0.035628,0.001902,0.002436,0.004178,0.001813,0.001704,0.002914,"hat",-0.035628,0.004178,0.002914
100,0.5,2,0.5,1.6,0.620096,0.609793,0.644185,0.567446,-0.010303,0.024089,-0.052651,0.001884,0.002225,0.005695,0.001782,0.001648,0.002928,"hat",-0.052651,0.005695,0.002928
100,0.5,2,0.5,1.7,0.66026,0.649654,0.681553,0.592992,-0.010606,0.021292,-0.067269,0.001841,0.002029,0.00744,0.001731,0.001579,0.00292,"hat",-0.067269,0.00744,0.00292
100,0.5,2,0.5,1.8,0.697253,0.686598,0.715972,0.617732,-0.010655,0.018719,-0.079521,0.001777,0.001849,0.009208,0.001667,0.001502,0.002891,"hat",-0.079521,0.009208,0.002891
100,0.5,2,0.5,1.9,0.731103,0.72059,0.747489,0.641598,-0.010514,0.016386,-0.089506,0.001697,0.001685,0.010847,0.00159,0.00142,0.002841,"hat",-0.089506,0.010847,0.002841
100,0.5,2,0.5,2,0.761897,0.751688,0.776201,0.664538,-0.010209,0.014305,-0.097359,0.001606,0.001533,0.012247,0.001504,0.001332,0.002774,"hat",-0.097359,0.012247,0.002774
100,0.5,2,0.5,2.1,0.789762,0.779995,0.802215,0.686515,-0.009767,0.012453,-0.103247,0.001503,0.001389,0.013346,0.00141,0.001237,0.002691,"hat",-0.103247,0.013346,0.002691
100,0.5,2,0.5,2.2,0.814858,0.805621,0.825649,0.707506,-0.009237,0.010791,-0.107352,0.00139,0.001249,0.014116,0.001308,0.001135,0.002596,"hat",-0.107352,0.014116,0.002596
100,0.5,2,0.5,2.3,0.837361,0.828689,0.846649,0.727497,-0.008672,0.009288,-0.109865,0.001271,0.001113,0.014556,0.001198,0.001029,0.00249,"hat",-0.109865,0.014556,0.00249
100,0.5,2,0.5,2.4,0.857461,0.84935,0.86539,0.746487,-0.008111,0.007929,-0.110974,0.001149,0.000984,0.014687,0.001085,0.000923,0.002376,"hat",-0.110974,0.014687,0.002376
100,0.5,2,0.5,2.5,0.875348,0.86778,0.882063,0.764486,-0.007568,0.006715,-0.110862,0.001028,0.000864,0.014542,0.000972,0.000821,0.002257,"hat",-0.110862,0.014542,0.002257
100,0.5,2,0.5,2.6,0.891213,0.884168,0.896861,0.78151,-0.007045,0.005647,-0.109703,0.000911,0.000754,0.014165,0.000863,0.000724,0.002134,"hat",-0.109703,0.014165,0.002134
100,0.5,2,0.5,2.7,0.905242,0.898707,0.909968,0.79758,-0.006535,0.004726,-0.107662,0.000802,0.000656,0.013598,0.000761,0.000635,0.002011,"hat",-0.107662,0.013598,0.002011
100,0.5,2,0.5,2.8,0.917612,0.911583,0.921556,0.812721,-0.006029,0.003945,-0.104891,0.000701,0.000569,0.012887,0.000666,0.000555,0.001889,"hat",-0.104891,0.012887,0.001889
100,0.5,2,0.5,2.9,0.928489,0.922964,0.931781,0.826956,-0.005525,0.003292,-0.101533,0.00061,0.000494,0.012075,0.000581,0.000484,0.001769,"hat",-0.101533,0.012075,0.001769
100,0.5,2,0.5,3,0.938031,0.933007,0.940786,0.840314,-0.005024,0.002754,-0.097717,0.000529,0.000429,0.011199,0.000505,0.000422,0.001653,"hat",-0.097717,0.011199,0.001653
100,0.5,2,0.5,3.1,0.946382,0.941853,0.948702,0.852821,-0.004529,0.00232,-0.093561,0.000459,0.000374,0.010291,0.00044,0.00037,0.001541,"hat",-0.093561,0.010291,0.001541
100,0.5,2,0.5,3.2,0.953676,0.94963,0.95564,0.864509,-0.004046,0.001965,-0.089166,0.000399,0.000328,0.00938,0.000384,0.000325,0.001432,"hat",-0.089166,0.00938,0.001432
100,0.5,2,0.5,3.3,0.960032,0.956442,0.961691,0.875411,-0.00359,0.001659,-0.084622,0.000348,0.00029,0.008486,0.000336,0.000287,0.001328,"hat",-0.084622,0.008486,0.001328
100,0.5,2,0.5,3.4,0.965562,0.96238,0.96694,0.885559,-0.003182,0.001378,-0.080003,0.000306,0.000257,0.007627,0.000296,0.000255,0.001229,"hat",-0.080003,0.007627,0.001229
100,0.5,2,0.5,3.5,0.970364,0.967526,0.971474,0.89499,-0.002838,0.00111,-0.075374,0.00027,0.000228,0.006813,0.000262,0.000227,0.001134,"hat",-0.075374,0.006813,0.001134
100,0.5,2,0.5,3.6,0.974526,0.97197,0.975383,0.903738,-0.002557,0.000857,-0.070788,0.000238,0.000201,0.006053,0.000232,0.000201,0.001044,"hat",-0.070788,0.006053,0.001044
100,0.5,2,0.5,3.7,0.978129,0.9758,0.978758,0.911842,-0.002329,0.000629,-0.066288,0.00021,0.000177,0.005351,0.000205,0.000177,0.000959,"hat",-0.066288,0.005351,0.000959
100,0.5,2,0.5,3.8,0.981243,0.979108,0.981684,0.919336,-0.002135,0.000441,-0.061907,0.000184,0.000154,0.004709,0.000179,0.000154,0.000879,"hat",-0.061907,0.004709,0.000879
100,0.5,2,0.5,3.9,0.98393,0.981977,0.984235,0.926258,-0.001953,0.000305,-0.057672,0.00016,0.000133,0.004128,0.000156,0.000133,0.000803,"hat",-0.057672,0.004128,0.000803
100,0.5,2,0.5,4,0.986246,0.984483,0.986474,0.932643,-0.001763,0.000228,-0.053603,0.000137,0.000114,0.003605,0.000135,0.000114,0.000734,"hat",-0.053603,0.003605,0.000734
100,0.75,16,-0.5,0,0,0.010839,0.017813,0.00824,0.010839,0.017813,0.00824,0.000149,0.000382,9.3e-05,3.1e-05,6.5e-05,2.5e-05,"hat",0.00824,9.3e-05,2.5e-05
100,0.75,16,-0.5,0.1,0.001148,0.019201,0.029848,0.014814,0.018053,0.0287,0.013666,0.000391,0.000945,0.000243,6.5e-05,0.000122,5.6e-05,"hat",0.013666,0.000243,5.6e-05
100,0.75,16,-0.5,0.2,0.007926,0.031933,0.047082,0.025211,0.024007,0.039155,0.017284,0.000697,0.00174,0.00041,0.000121,0.000207,0.000111,"hat",0.017284,0.00041,0.000111
100,0.75,16,-0.5,0.3,0.023115,0.049998,0.070186,0.040624,0.026883,0.047071,0.017509,0.000925,0.00254,0.000505,0.000203,0.000325,0.000198,"hat",0.017509,0.000505,0.000198
100,0.75,16,-0.5,0.4,0.047423,0.074009,0.099381,0.062079,0.026587,0.051958,0.014657,0.001023,0.003175,0.000539,0.000316,0.000476,0.000324,"hat",0.014657,0.000539,0.000324
100,0.75,16,-0.5,0.5,0.080301,0.104116,0.134418,0.090206,0.023814,0.054116,0.009905,0.00103,0.003585,0.000592,0.000464,0.000657,0.000495,"hat",0.009905,0.000592,0.000495
100,0.75,16,-0.5,0.6,0.120513,0.140003,0.174661,0.125084,0.01949,0.054148,0.004571,0.001019,0.003784,0.000733,0.00064,0.000854,0.000713,"hat",0.004571,0.000733,0.000713
100,0.75,16,-0.5,0.7,0.166502,0.180983,0.219192,0.166195,0.01448,0.05269,-0.000307,0.001042,0.003825,0.000979,0.000834,0.001051,0.000981,"hat",-0.000307,0.000979,0.000981
100,0.75,16,-0.5,0.8,0.216642,0.226098,0.266918,0.212508,0.009457,0.050276,-0.004133,0.001118,0.003762,0.001302,0.001031,0.001237,0.001288,"hat",-0.004133,0.001302,0.001288
100,0.75,16,-0.5,0.9,0.269379,0.274235,0.316679,0.262642,0.004856,0.0473,-0.006736,0.001244,0.003643,0.001651,0.001223,0.001408,0.001609,"hat",-0.006736,0.001651,0.001609
100,0.75,16,-0.5,1,0.323324,0.324232,0.367359,0.315081,0.000909,0.044035,-0.008243,0.001402,0.003494,0.001976,0.001404,0.001559,0.001912,"hat",-0.008243,0.001976,0.001912
100,0.75,16,-0.5,1.1,0.377286,0.374989,0.417964,0.368381,-0.002297,0.040678,-0.008905,0.001569,0.003329,0.002244,0.001566,0.001678,0.002169,"hat",-0.008905,0.002244,0.002169
100,0.75,16,-0.5,1.2,0.430291,0.425533,0.467653,0.421325,-0.004759,0.037362,-0.008966,0.001718,0.003149,0.002432,0.001699,0.001757,0.002356,"hat",-0.008966,0.002432,0.002356
100,0.75,16,-0.5,1.3,0.48157,0.475042,0.515735,0.472965,-0.006528,0.034165,-0.008606,0.001832,0.002959,0.002536,0.001793,0.001795,0.002467,"hat",-0.008606,0.002536,0.002467
100,0.75,16,-0.5,1.4,0.530546,0.522845,0.561666,0.522596,-0.007701,0.03112,-0.00795,0.001902,0.002763,0.002567,0.001847,0.001798,0.002509,"hat",-0.00795,0.002567,0.002509
100,0.75,16,-0.5,1.5,0.57681,0.568418,0.605054,0.569705,-0.008392,0.028244,-0.007105,0.001932,0.002566,0.002541,0.001865,0.001772,0.002495,"hat",-0.007105,0.002541,0.002495
100,0.75,16,-0.5,1.6,0.620096,0.61139,0.645645,0.613929,-0.008706,0.025549,-0.006167,0.001923,0.002368,0.002475,0.00185,0.001718,0.002442,"hat",-0.006167,0.002475,0.002442
