"n","pA","sdC1","sdC2","rho","s","F_true","avg_F_dir","avg_F_dir_sd","avg_F_hat","bias_dir","bias_dir_sd","bias_hat","mse_dir","mse_dir_sd","mse_hat","var_dir","var_dir_sd","var_hat","estimator","bias","mse","var"
500,0.75,0.5,0.25,0.5,0.5,0.080301,0.08074,0.123995,0.187682,0.000439,0.043694,0.107381,0.000149,0.002069,0.011754,0.000149,0.00016,0.000224,"hat",0.107381,0.011754,0.000224
500,0.75,0.5,0.25,0.5,0.6,0.120513,0.121268,0.164523,0.219052,0.000755,0.04401,0.098539,0.000234,0.002181,0.009967,0.000234,0.000245,0.000257,"hat",0.098539,0.009967,0.000257
500,0.75,0.5,0.25,0.5,0.7,0.166502,0.167536,0.210791,0.252459,0.001034,0.044289,0.085957,0.000287,0.00226,0.007677,0.000286,0.000299,0.000289,"hat",0.085957,0.007677,0.000289
500,0.75,0.5,0.25,0.5,0.8,0.216642,0.217184,0.260439,0.287518,0.000542,0.043798,0.070877,0.000338,0.002268,0.005341,0.000339,0.00035,0.000318,"hat",0.070877,0.005341,0.000318
500,0.75,0.5,0.25,0.5,0.9,0.269379,0.2701,0.313355,0.323736,0.000721,0.043976,0.054357,0.000407,0.002351,0.0033,0.000407,0.000418,0.000346,"hat",0.054357,0.0033,0.000346
500,0.75,0.5,0.25,0.5,1,0.323324,0.323804,0.367059,0.360784,0.00048,0.043736,0.03746,0.000413,0.002333,0.001775,0.000413,0.000421,0.000373,"hat",0.03746,0.001775,0.000373
500,0.75,0.5,0.25,0.5,1.1,0.377286,0.378032,0.421287,0.398218,0.000746,0.044001,0.020932,0.000495,0.002434,0.000837,0.000496,0.000499,0.000399,"hat",0.020932,0.000837,0.000399
500,0.75,0.5,0.25,0.5,1.2,0.430291,0.430296,0.473551,0.435529,5e-06,0.04326,0.005238,0.000527,0.002396,0.000449,0.000528,0.000525,0.000422,"hat",0.005238,0.000449,0.000422
500,0.75,0.5,0.25,0.5,1.3,0.48157,0.481732,0.524987,0.472539,0.000162,0.043417,-0.009032,0.000553,0.002431,0.000523,0.000554,0.000547,0.000442,"hat",-0.009032,0.000523,0.000442
500,0.75,0.5,0.25,0.5,1.4,0.530546,0.530924,0.574179,0.508832,0.000378,0.043633,-0.021714,0.000532,0.002426,0.00093,0.000533,0.000523,0.000459,"hat",-0.021714,0.00093,0.000459
500,0.75,0.5,0.25,0.5,1.5,0.57681,0.57718,0.620435,0.544177,0.00037,0.043625,-0.032633,0.00049,0.002379,0.001529,0.000491,0.000477,0.000465,"hat",-0.032633,0.001529,0.000465
500,0.75,0.5,0.25,0.5,1.6,0.620096,0.620572,0.663827,0.57839,0.000476,0.043731,-0.041707,0.000458,0.002353,0.002202,0.000459,0.000442,0.000464,"hat",-0.041707,0.002202,0.000464
500,0.75,0.5,0.25,0.5,1.7,0.66026,0.660832,0.704087,0.611304,0.000572,0.043827,-0.048956,0.000434,0.002335,0.002849,0.000435,0.000415,0.000453,"hat",-0.048956,0.002849,0.000453
500,0.75,0.5,0.25,0.5,1.8,0.697253,0.697592,0.740847,0.642705,0.000339,0.043594,-0.054548,0.000402,0.002279,0.00341,0.000403,0.000379,0.000436,"hat",-0.054548,0.00341,0.000436
500,0.75,0.5,0.25,0.5,1.9,0.731103,0.731464,0.774719,0.672607,0.000361,0.043616,-0.058497,0.000374,0.00225,0.003835,0.000374,0.000349,0.000414,"hat",-0.058497,0.003835,0.000414
500,0.75,0.5,0.25,0.5,2,0.761897,0.762924,0.806179,0.700894,0.001027,0.044283,-0.061003,0.000347,0.00228,0.004111,0.000347,0.000319,0.000391,"hat",-0.061003,0.004111,0.000391
500,0.75,0.5,0.25,0.5,2.1,0.789762,0.790688,0.833943,0.727462,0.000926,0.044181,-0.0623,0.000315,0.002237,0.004245,0.000315,0.000285,0.000365,"hat",-0.0623,0.004245,0.000365
500,0.75,0.5,0.25,0.5,2.2,0.814858,0.81542,0.858675,0.752331,0.000562,0.043818,-0.062527,0.000291,0.002181,0.004247,0.000291,0.000261,0.000338,"hat",-0.062527,0.004247,0.000338
500,0.75,0.5,0.25,0.5,2.3,0.837361,0.837488,0.880743,0.775466,0.000127,0.043382,-0.061895,0.000256,0.002107,0.004141,0.000257,0.000226,0.000311,"hat",-0.061895,0.004141,0.000311
500,0.75,0.5,0.25,0.5,2.4,0.857461,0.857588,0.900843,0.796871,0.000127,0.043383,-0.060589,0.000242,0.002092,0.003954,0.000242,0.00021,0.000284,"hat",-0.060589,0.003954,0.000284
500,0.75,0.5,0.25,0.5,2.5,0.875348,0.87572,0.918975,0.816627,0.000372,0.043627,-0.058721,0.000206,0.002078,0.003706,0.000206,0.000175,0.000258,"hat",-0.058721,0.003706,0.000258
500,0.75,0.5,0.25,0.5,2.6,0.891213,0.891476,0.934731,0.834781,0.000263,0.043518,-0.056432,0.000175,0.00204,0.003417,0.000175,0.000146,0.000233,"hat",-0.056432,0.003417,0.000233
500,0.75,0.5,0.25,0.5,2.7,0.905242,0.905532,0.948787,0.851394,0.00029,0.043545,-0.053848,0.000161,0.002027,0.00311,0.000161,0.000131,0.000211,"hat",-0.053848,0.00311,0.000211
500,0.75,0.5,0.25,0.5,2.8,0.917612,0.917808,0.961063,0.866561,0.000196,0.043452,-0.05105,0.000138,0.001998,0.002797,0.000139,0.000111,0.000191,"hat",-0.05105,0.002797,0.000191
500,0.75,0.5,0.25,0.5,2.9,0.928489,0.928668,0.971923,0.880372,0.000179,0.043433,-0.048117,0.000132,0.001991,0.002488,0.000132,0.000104,0.000173,"hat",-0.048117,0.002488,0.000173
500,0.75,0.5,0.25,0.5,3,0.938031,0.938192,0.981377,0.89295,0.000161,0.043345,-0.045081,0.000119,0.001967,0.002189,0.000119,8.8e-05,0.000158,"hat",-0.045081,0.002189,0.000158
500,0.75,0.5,0.25,0.5,3.1,0.946382,0.946616,0.989387,0.904313,0.000234,0.043005,-0.042069,9.9e-05,0.001911,0.001913,1e-04,6.1e-05,0.000143,"hat",-0.042069,0.001913,0.000143
500,0.75,0.5,0.25,0.5,3.2,0.953676,0.953808,0.995058,0.914628,0.000132,0.041382,-0.039048,9e-05,0.001745,0.001654,9e-05,3.3e-05,0.00013,"hat",-0.039048,0.001654,0.00013
500,0.75,0.5,0.25,0.5,3.3,0.960032,0.960276,0.998433,0.923907,0.000244,0.038401,-0.036126,7.6e-05,0.001485,0.001422,7.6e-05,1e-05,0.000118,"hat",-0.036126,0.001422,0.000118
500,0.75,0.5,0.25,0.5,3.4,0.965562,0.965792,0.999681,0.932255,0.00023,0.034119,-0.033307,6.6e-05,0.001166,0.001215,6.6e-05,2e-06,0.000106,"hat",-0.033307,0.001215,0.000106
500,0.75,0.5,0.25,0.5,3.5,0.970364,0.97046,0.999933,0.939716,9.6e-05,0.029569,-0.030648,6.1e-05,0.000875,0.001034,6.2e-05,0,9.5e-05,"hat",-0.030648,0.001034,9.5e-05
500,0.75,0.5,0.25,0.5,3.6,0.974526,0.97458,0.999984,0.946376,5.4e-05,0.025457,-0.02815,5.1e-05,0.000648,0.000877,5.1e-05,0,8.4e-05,"hat",-0.02815,0.000877,8.4e-05
500,0.75,0.5,0.25,0.5,3.7,0.978129,0.978072,0.999996,0.952315,-5.7e-05,0.021867,-0.025814,4.2e-05,0.000478,0.000741,4.2e-05,0,7.5e-05,"hat",-0.025814,0.000741,7.5e-05
500,0.75,0.5,0.25,0.5,3.8,0.981243,0.981104,1,0.957595,-0.000139,0.018757,-0.023648,3.7e-05,0.000352,0.000625,3.7e-05,0,6.6e-05,"hat",-0.023648,0.000625,6.6e-05
500,0.75,0.5,0.25,0.5,3.9,0.98393,0.983948,1,0.962274,1.8e-05,0.01607,-0.021656,3.2e-05,0.000258,0.000527,3.2e-05,0,5.8e-05,"hat",-0.021656,0.000527,5.8e-05
500,0.75,0.5,0.25,0.5,4,0.986246,0.986292,1,0.966442,4.6e-05,0.013754,-0.019804,2.8e-05,0.000189,0.000443,2.8e-05,0,5.1e-05,"hat",-0.019804,0.000443,5.1e-05
500,0.75,0.5,0.5,-0.5,0,0,0,0.043236,0.03214,0,0.043236,0.03214,0,0.001873,0.00107,0,4e-06,3.7e-05,"hat",0.03214,0.00107,3.7e-05
500,0.75,0.5,0.5,-0.5,0.1,0.001148,0.001232,0.044468,0.043767,8.4e-05,0.04332,0.042619,2e-06,0.001883,0.001871,2e-06,6e-06,5.5e-05,"hat",0.042619,0.001871,5.5e-05
500,0.75,0.5,0.5,-0.5,0.2,0.007926,0.007888,0.051124,0.058235,-3.8e-05,0.043198,0.050308,1.5e-05,0.001885,0.00261,1.5e-05,1.9e-05,7.9e-05,"hat",0.050308,0.00261,7.9e-05
500,0.75,0.5,0.5,-0.5,0.3,0.023115,0.023188,0.066424,0.075842,7.3e-05,0.043309,0.052727,4.4e-05,0.001926,0.002889,4.4e-05,5.1e-05,0.000109,"hat",0.052727,0.002889,0.000109
500,0.75,0.5,0.5,-0.5,0.4,0.047423,0.047948,0.091184,0.096937,0.000525,0.043761,0.049514,8.9e-05,0.002011,0.002599,8.8e-05,9.6e-05,0.000148,"hat",0.049514,0.002599,0.000148
500,0.75,0.5,0.5,-0.5,0.5,0.080301,0.08092,0.124156,0.121672,0.000619,0.043855,0.041371,0.000141,0.002073,0.001904,0.000141,0.00015,0.000193,"hat",0.041371,0.001904,0.000193
500,0.75,0.5,0.5,-0.5,0.6,0.120513,0.121224,0.16446,0.150151,0.000711,0.043947,0.029639,0.000193,0.002133,0.001125,0.000193,0.000202,0.000247,"hat",0.029639,0.001125,0.000247
500,0.75,0.5,0.5,-0.5,0.7,0.166502,0.167228,0.210464,0.18234,0.000726,0.043962,0.015837,0.000269,0.00221,0.000558,0.000269,0.000278,0.000308,"hat",0.015837,0.000558,0.000308
500,0.75,0.5,0.5,-0.5,0.8,0.216642,0.217232,0.260468,0.218105,0.00059,0.043827,0.001464,0.000338,0.002264,0.000374,0.000339,0.000344,0.000372,"hat",0.001464,0.000374,0.000372
500,0.75,0.5,0.5,-0.5,0.9,0.269379,0.268788,0.312024,0.257091,-0.000591,0.042645,-0.012288,0.000375,0.002196,0.000584,0.000375,0.000378,0.000434,"hat",-0.012288,0.000584,0.000434
500,0.75,0.5,0.5,-0.5,1,0.323324,0.322952,0.366188,0.298838,-0.000372,0.042865,-0.024485,0.000413,0.002252,0.001093,0.000414,0.000415,0.000494,"hat",-0.024485,0.001093,0.000494
500,0.75,0.5,0.5,-0.5,1.1,0.377286,0.377036,0.420272,0.342897,-0.00025,0.042986,-0.03439,0.000456,0.002299,0.001728,0.000457,0.000452,0.000546,"hat",-0.03439,0.001728,0.000546
500,0.75,0.5,0.5,-0.5,1.2,0.430291,0.430396,0.473632,0.388497,0.000105,0.043341,-0.041795,0.000475,0.002346,0.002334,0.000476,0.000469,0.000588,"hat",-0.041795,0.002334,0.000588
500,0.75,0.5,0.5,-0.5,1.3,0.48157,0.48174,0.524976,0.434979,0.00017,0.043406,-0.046591,0.000482,0.002357,0.002788,0.000483,0.000474,0.000619,"hat",-0.046591,0.002788,0.000619
500,0.75,0.5,0.5,-0.5,1.4,0.530546,0.53058,0.573816,0.481618,3.4e-05,0.04327,-0.048928,0.000469,0.002329,0.003023,0.00047,0.000457,0.00063,"hat",-0.048928,0.003023,0.00063
500,0.75,0.5,0.5,-0.5,1.5,0.57681,0.577368,0.620604,0.527776,0.000558,0.043794,-0.049034,0.000474,0.002376,0.003031,0.000475,0.000459,0.000628,"hat",-0.049034,0.003031,0.000628
500,0.75,0.5,0.5,-0.5,1.6,0.620096,0.61982,0.663056,0.572868,-0.000276,0.04296,-0.047228,0.000447,0.002276,0.002843,0.000448,0.000431,0.000614,"hat",-0.047228,0.002843,0.000614
500,0.75,0.5,0.5,-0.5,1.7,0.66026,0.660552,0.703788,0.616247,0.000292,0.043528,-0.044014,0.000428,0.002302,0.002522,0.000429,0.000409,0.000586,"hat",-0.044014,0.002522,0.000586
500,0.75,0.5,0.5,-0.5,1.8,0.697253,0.697816,0.741052,0.657439,0.000563,0.043799,-0.039814,0.000397,0.002291,0.002132,0.000398,0.000373,0.000548,"hat",-0.039814,0.002132,0.000548
500,0.75,0.5,0.5,-0.5,1.9,0.731103,0.731516,0.774752,0.696108,0.000413,0.043649,-0.034995,0.00037,0.002249,0.001728,0.000371,0.000345,0.000504,"hat",-0.034995,0.001728,0.000504
500,0.75,0.5,0.5,-0.5,2,0.761897,0.762368,0.805604,0.732005,0.000471,0.043707,-0.029892,0.000336,0.002218,0.001347,0.000337,0.000308,0.000454,"hat",-0.029892,0.001347,0.000454
500,0.75,0.5,0.5,-0.5,2.1,0.789762,0.791152,0.834388,0.764916,0.00139,0.044626,-0.024846,0.000322,0.002279,0.00102,0.00032,0.000288,0.000403,"hat",-0.024846,0.00102,0.000403
500,0.75,0.5,0.5,-0.5,2.2,0.814858,0.815804,0.85904,0.794779,0.000946,0.044182,-0.020078,0.00029,0.002209,0.000758,0.000289,0.000257,0.000355,"hat",-0.020078,0.000758,0.000355
500,0.75,0.5,0.5,-0.5,2.3,0.837361,0.838448,0.881684,0.821633,0.001087,0.044323,-0.015729,0.000276,0.002206,0.000556,0.000275,0.000242,0.000309,"hat",-0.015729,0.000556,0.000309
500,0.75,0.5,0.5,-0.5,2.4,0.857461,0.858552,0.901788,0.845581,0.001091,0.044327,-0.011879,0.000247,0.002178,0.000406,0.000247,0.000213,0.000266,"hat",-0.011879,0.000406,0.000266
500,0.75,0.5,0.5,-0.5,2.5,0.875348,0.87644,0.919676,0.866777,0.001092,0.044328,-0.008571,0.000219,0.00215,3e-04,0.000218,0.000185,0.000227,"hat",-0.008571,3e-04,0.000227
500,0.75,0.5,0.5,-0.5,2.6,0.891213,0.891936,0.935172,0.885455,0.000723,0.043959,-0.005759,0.000198,0.002097,0.000226,0.000198,0.000165,0.000194,"hat",-0.005759,0.000226,0.000194
500,0.75,0.5,0.5,-0.5,2.7,0.905242,0.905612,0.948848,0.901749,0.00037,0.043606,-0.003493,0.000171,0.002041,0.000175,0.000171,0.00014,0.000163,"hat",-0.003493,0.000175,0.000163
500,0.75,0.5,0.5,-0.5,2.8,0.917612,0.91798,0.961216,0.915891,0.000368,0.043604,-0.001721,0.000143,0.002015,0.00014,0.000144,0.000114,0.000138,"hat",-0.001721,0.00014,0.000138
500,0.75,0.5,0.5,-0.5,2.9,0.928489,0.928576,0.971812,0.92812,8.7e-05,0.043323,-0.000369,0.000128,0.001976,0.000116,0.000128,1e-04,0.000116,"hat",-0.000369,0.000116,0.000116
500,0.75,0.5,0.5,-0.5,3,0.938031,0.938328,0.981508,0.93867,0.000297,0.043477,0.000639,0.000111,0.001972,9.7e-05,0.000111,8.2e-05,9.7e-05,"hat",0.000639,9.7e-05,9.7e-05
500,0.75,0.5,0.5,-0.5,3.1,0.946382,0.946624,0.989406,0.947704,0.000242,0.043024,0.001322,9.9e-05,0.001911,8.3e-05,9.9e-05,6e-05,8.1e-05,"hat",0.001322,8.3e-05,8.1e-05
500,0.75,0.5,0.5,-0.5,3.2,0.953676,0.954068,0.995367,0.95546,0.000392,0.041691,0.001784,8.6e-05,0.00177,7.1e-05,8.6e-05,3.2e-05,6.8e-05,"hat",0.001784,7.1e-05,6.8e-05
500,0.75,0.5,0.5,-0.5,3.3,0.960032,0.96038,0.998611,0.962043,0.000348,0.038579,0.002011,7.1e-05,0.001497,6.1e-05,7.1e-05,9e-06,5.7e-05,"hat",0.002011,6.1e-05,5.7e-05
500,0.75,0.5,0.5,-0.5,3.4,0.965562,0.965788,0.999751,0.967628,0.000226,0.034189,0.002065,5.8e-05,0.00117,5.2e-05,5.8e-05,1e-06,4.8e-05,"hat",0.002065,5.2e-05,4.8e-05
500,0.75,0.5,0.5,-0.5,3.5,0.970364,0.97046,0.999973,0.972354,9.6e-05,0.029609,0.001991,5.2e-05,0.000877,4.4e-05,5.2e-05,0,4.1e-05,"hat",0.001991,4.4e-05,4.1e-05
500,0.75,0.5,0.5,-0.5,3.6,0.974526,0.974688,1,0.976362,0.000162,0.025473,0.001836,4.5e-05,0.000649,3.7e-05,4.5e-05,0,3.4e-05,"hat",0.001836,3.7e-05,3.4e-05
500,0.75,0.5,0.5,-0.5,3.7,0.978129,0.978244,1,0.97975,0.000115,0.021871,0.00162,3.9e-05,0.000478,3.1e-05,3.9e-05,0,2.9e-05,"hat",0.00162,3.1e-05,2.9e-05
500,0.75,0.5,0.5,-0.5,3.8,0.981243,0.981356,1,0.982619,0.000113,0.018757,0.001376,3.5e-05,0.000352,2.6e-05,3.5e-05,0,2.4e-05,"hat",0.001376,2.6e-05,2.4e-05
500,0.75,0.5,0.5,-0.5,3.9,0.98393,0.983984,1,0.985021,5.4e-05,0.01607,0.001091,2.9e-05,0.000258,2.1e-05,2.9e-05,0,2e-05,"hat",0.001091,2.1e-05,2e-05
500,0.75,0.5,0.5,-0.5,4,0.986246,0.98622,1,0.987032,-2.6e-05,0.013754,0.000786,2.7e-05,0.000189,1.7e-05,2.7e-05,0,1.7e-05,"hat",0.000786,1.7e-05,1.7e-05
500,0.75,0.5,0.5,0,0,0,0,0.043216,0.069121,0,0.043216,0.069121,0,0.001872,0.004864,0,4e-06,8.7e-05,"hat",0.069121,0.004864,8.7e-05
500,0.75,0.5,0.5,0,0.1,0.001148,0.001236,0.044452,0.085608,8.8e-05,0.043303,0.084459,3e-06,0.001882,0.007243,3e-06,7e-06,0.00011,"hat",0.084459,0.007243,0.00011
500,0.75,0.5,0.5,0,0.2,0.007926,0.00782,0.051036,0.104607,-0.000106,0.043109,0.096681,1.6e-05,0.001879,0.009484,1.6e-05,2.1e-05,0.000137,"hat",0.096681,0.009484,0.000137
500,0.75,0.5,0.5,0,0.3,0.023115,0.02322,0.066436,0.126187,0.000105,0.04332,0.103072,4.3e-05,0.001926,0.01079,4.3e-05,4.9e-05,0.000166,"hat",0.103072,0.01079,0.000166
500,0.75,0.5,0.5,0,0.4,0.047423,0.04726,0.090476,0.150308,-0.000163,0.043053,0.102886,8e-05,0.001944,0.010784,8e-05,9.1e-05,0.000199,"hat",0.102886,0.010784,0.000199
500,0.75,0.5,0.5,0,0.5,0.080301,0.080472,0.123688,0.176986,0.000171,0.043386,0.096685,0.000141,0.002035,0.00958,0.000141,0.000153,0.000233,"hat",0.096685,0.00958,0.000233
500,0.75,0.5,0.5,0,0.6,0.120513,0.119724,0.16294,0.206072,-0.000789,0.042427,0.085559,0.000213,0.002025,0.007587,0.000213,0.000226,0.000267,"hat",0.085559,0.007587,0.000267
500,0.75,0.5,0.5,0,0.7,0.166502,0.166,0.209216,0.237374,-0.000502,0.042713,0.070872,0.000293,0.00213,0.005324,0.000293,0.000306,0.000301,"hat",0.070872,0.005324,0.000301
500,0.75,0.5,0.5,0,0.8,0.216642,0.215788,0.259004,0.270664,-0.000854,0.042362,0.054022,0.000344,0.002151,0.003252,0.000344,0.000357,0.000334,"hat",0.054022,0.003252,0.000334
500,0.75,0.5,0.5,0,0.9,0.269379,0.268556,0.311772,0.305629,-0.000823,0.042393,0.03625,0.000393,0.002201,0.001679,0.000393,0.000404,0.000365,"hat",0.03625,0.001679,0.000365
500,0.75,0.5,0.5,0,1,0.323324,0.32274,0.365956,0.341911,-0.000584,0.042632,0.018587,0.000423,0.00225,0.000737,0.000424,0.000433,0.000393,"hat",0.018587,0.000737,0.000393
500,0.75,0.5,0.5,0,1.1,0.377286,0.377372,0.420588,0.379167,8.6e-05,0.043301,0.001881,0.000458,0.002338,0.000417,0.000459,0.000464,0.000415,"hat",0.001881,0.000417,0.000415
500,0.75,0.5,0.5,0,1.2,0.430291,0.430672,0.473888,0.417059,0.000381,0.043596,-0.013232,0.000457,0.002357,0.000606,0.000458,0.000457,0.000432,"hat",-0.013232,0.000606,0.000432
500,0.75,0.5,0.5,0,1.3,0.48157,0.48106,0.524276,0.455068,-0.00051,0.042705,-0.026503,0.000521,0.00234,0.001146,0.000521,0.000518,0.000444,"hat",-0.026503,0.001146,0.000444
500,0.75,0.5,0.5,0,1.4,0.530546,0.530452,0.573668,0.492984,-9.4e-05,0.043121,-0.037563,0.000521,0.002371,0.001862,0.000522,0.000513,0.000452,"hat",-0.037563,0.001862,0.000452
500,0.75,0.5,0.5,0,1.5,0.57681,0.577308,0.620524,0.53029,0.000498,0.043714,-0.04652,0.000524,0.002418,0.002616,0.000525,0.000508,0.000453,"hat",-0.04652,0.002616,0.000453
500,0.75,0.5,0.5,0,1.6,0.620096,0.620012,0.663228,0.566734,-8.4e-05,0.043131,-0.053362,0.000526,0.002366,0.003296,0.000527,0.000507,0.000449,"hat",-0.053362,0.003296,0.000449
500,0.75,0.5,0.5,0,1.7,0.66026,0.66018,0.703396,0.602066,-8e-05,0.043135,-0.058194,0.000504,0.002342,0.003826,0.000505,0.000483,0.000441,"hat",-0.058194,0.003826,0.000441
500,0.75,0.5,0.5,0,1.8,0.697253,0.696852,0.740068,0.635987,-0.000401,0.042814,-0.061266,0.000483,0.002292,0.004181,0.000483,0.000459,0.000428,"hat",-0.061266,0.004181,0.000428
500,0.75,0.5,0.5,0,1.9,0.731103,0.730756,0.773972,0.668317,-0.000347,0.042868,-0.062787,0.000451,0.002261,0.004353,0.000452,0.000424,0.000412,"hat",-0.062787,0.004353,0.000412
500,0.75,0.5,0.5,0,2,0.761897,0.761884,0.8051,0.698885,-1.3e-05,0.043203,-0.063011,0.000408,0.002245,0.00436,0.000409,0.00038,0.00039,"hat",-0.063011,0.00436,0.00039
500,0.75,0.5,0.5,0,2.1,0.789762,0.7899,0.833116,0.727621,0.000138,0.043354,-0.062141,0.000353,0.002201,0.004228,0.000353,0.000322,0.000367,"hat",-0.062141,0.004228,0.000367
500,0.75,0.5,0.5,0,2.2,0.814858,0.815312,0.858528,0.754473,0.000454,0.04367,-0.060385,0.000315,0.002189,0.003988,0.000316,0.000283,0.000342,"hat",-0.060385,0.003988,0.000342
500,0.75,0.5,0.5,0,2.3,0.837361,0.838128,0.881344,0.779339,0.000767,0.043982,-0.058022,0.000275,0.002176,0.003683,0.000275,0.000242,0.000317,"hat",-0.058022,0.003683,0.000317
500,0.75,0.5,0.5,0,2.4,0.857461,0.858544,0.90176,0.802307,0.001083,0.044299,-0.055154,0.000252,0.002179,0.003332,0.000251,0.000217,0.00029,"hat",-0.055154,0.003332,0.00029
500,0.75,0.5,0.5,0,2.5,0.875348,0.876496,0.919712,0.8234,0.001148,0.044364,-0.051948,0.000225,0.002158,0.002962,0.000224,0.00019,0.000264,"hat",-0.051948,0.002962,0.000264
500,0.75,0.5,0.5,0,2.6,0.891213,0.891984,0.9352,0.842633,0.000771,0.043986,-0.04858,0.000197,0.002097,0.002598,0.000197,0.000163,0.000239,"hat",-0.04858,0.002598,0.000239
500,0.75,0.5,0.5,0,2.7,0.905242,0.905656,0.948872,0.860095,0.000414,0.043629,-0.045147,0.000181,0.002049,0.002253,0.000181,0.000146,0.000215,"hat",-0.045147,0.002253,0.000215
500,0.75,0.5,0.5,0,2.8,0.917612,0.91784,0.961056,0.875928,0.000228,0.043444,-0.041684,0.000158,0.002012,0.00193,0.000158,0.000125,0.000193,"hat",-0.041684,0.00193,0.000193
500,0.75,0.5,0.5,0,2.9,0.928489,0.928632,0.971846,0.890173,0.000143,0.043357,-0.038316,0.000143,0.001991,0.001639,0.000143,0.000111,0.000172,"hat",-0.038316,0.001639,0.000172
500,0.75,0.5,0.5,0,3,0.938031,0.938432,0.981608,0.902959,0.000401,0.043577,-0.035073,0.000124,0.001991,0.001382,0.000124,9.2e-05,0.000152,"hat",-0.035073,0.001382,0.000152
500,0.75,0.5,0.5,0,3.1,0.946382,0.946756,0.989498,0.914399,0.000374,0.043115,-0.031984,0.000109,0.001927,0.001157,0.000109,6.8e-05,0.000134,"hat",-0.031984,0.001157,0.000134
500,0.75,0.5,0.5,0,3.2,0.953676,0.953996,0.995135,0.924647,0.00032,0.041459,-0.029029,9.4e-05,0.001754,0.000961,9.4e-05,3.5e-05,0.000119,"hat",-0.029029,0.000961,0.000119
500,0.75,0.5,0.5,0,3.3,0.960032,0.959952,0.998253,0.933729,-8e-05,0.03822,-0.026303,7.9e-05,0.001473,0.000796,7.9e-05,1.2e-05,0.000104,"hat",-0.026303,0.000796,0.000104
500,0.75,0.5,0.5,0,3.4,0.965562,0.96546,0.999568,0.941765,-0.000102,0.034006,-0.023797,6.9e-05,0.001159,0.000657,6.9e-05,3e-06,9.1e-05,"hat",-0.023797,0.000657,9.1e-05
500,0.75,0.5,0.5,0,3.5,0.970364,0.970224,0.999959,0.948871,-0.00014,0.029595,-0.021493,5.6e-05,0.000876,0.000542,5.6e-05,0,8e-05,"hat",-0.021493,0.000542,8e-05
500,0.75,0.5,0.5,0,3.6,0.974526,0.974412,1,0.955148,-0.000114,0.025474,-0.019378,4.7e-05,0.000649,0.000445,4.7e-05,0,7e-05,"hat",-0.019378,0.000445,7e-05
500,0.75,0.5,0.5,0,3.7,0.978129,0.977832,1,0.960687,-0.000297,0.021871,-0.017442,4.1e-05,0.000478,0.000365,4.1e-05,0,6.1e-05,"hat",-0.017442,0.000365,6.1e-05
500,0.75,0.5,0.5,0,3.8,0.981243,0.980952,1,0.965528,-0.000291,0.018757,-0.015715,3.4e-05,0.000352,3e-04,3.4e-05,0,5.3e-05,"hat",-0.015715,3e-04,5.3e-05
500,0.75,0.5,0.5,0,3.9,0.98393,0.983596,1,0.969778,-0.000334,0.01607,-0.014152,3e-05,0.000258,0.000246,3e-05,0,4.6e-05,"hat",-0.014152,0.000246,4.6e-05
500,0.75,0.5,0.5,0,4,0.986246,0.986,1,0.973492,-0.000246,0.013754,-0.012754,2.6e-05,0.000189,0.000203,2.6e-05,0,4e-05,"hat",-0.012754,0.000203,4e-05
500,0.75,0.5,0.5,0.5,0,0,0,0.04323,0.106164,0,0.04323,0.106164,0,0.001873,0.011398,0,4e-06,0.000127,"hat",0.106164,0.011398,0.000127
500,0.75,0.5,0.5,0.5,0.1,0.001148,0.001136,0.044366,0.125489,-1.2e-05,0.043218,0.124341,2e-06,0.001874,0.015611,2e-06,6e-06,0.000151,"hat",0.124341,0.015611,0.000151
500,0.75,0.5,0.5,0.5,0.2,0.007926,0.008032,0.051262,0.146789,0.000106,0.043336,0.138863,1.6e-05,0.0019,0.019458,1.7e-05,2.2e-05,0.000176,"hat",0.138863,0.019458,0.000176
500,0.75,0.5,0.5,0.5,0.3,0.023115,0.022944,0.066174,0.169973,-0.000171,0.043059,0.146857,4.4e-05,0.001905,0.021768,4.4e-05,5.1e-05,0.000202,"hat",0.146857,0.021768,0.000202
500,0.75,0.5,0.5,0.5,0.4,0.047423,0.047256,0.090486,0.194922,-0.000167,0.043064,0.1475,9.4e-05,0.001955,0.021982,9.4e-05,1e-04,0.000226,"hat",0.1475,0.021982,0.000226
500,0.75,0.5,0.5,0.5,0.5,0.080301,0.08064,0.12387,0.221555,0.000339,0.043569,0.141254,0.000161,0.002066,0.020203,0.000161,0.000168,0.000251,"hat",0.141254,0.020203,0.000251
500,0.75,0.5,0.5,0.5,0.6,0.120513,0.120832,0.164062,0.249744,0.000319,0.043549,0.129231,0.000216,0.002119,0.016976,0.000216,0.000223,0.000276,"hat",0.129231,0.016976,0.000276
500,0.75,0.5,0.5,0.5,0.7,0.166502,0.166436,0.209666,0.279211,-6.6e-05,0.043164,0.112709,0.000312,0.002182,0.012998,0.000313,0.000319,0.000296,"hat",0.112709,0.012998,0.000296
500,0.75,0.5,0.5,0.5,0.8,0.216642,0.21744,0.26067,0.309758,0.000798,0.044029,0.093116,0.000366,0.002305,0.008985,0.000366,0.000367,0.000315,"hat",0.093116,0.008985,0.000315
