"n","p1","maxc1","maxc2","rho","s","F_true","avg_F_dir","avg_F_dir_sd","avg_F_hat","bias_dir","bias_dir_sd","bias_hat","mse_dir","mse_dir_sd","mse_hat","var_dir","var_dir_sd","var_hat","estimator","bias","mse","var"
100,0.5,0.25,0.25,-0.5,0.45,0.836433,0.8394,0.847349,0.838376,0.002967,0.010917,0.001943,0.001351,0.001433,0.001064,0.001345,0.001317,0.001062,"hat",0.001943,0.001064,0.001062
100,0.5,0.25,0.25,-0.5,0.5,0.890625,0.89226,0.900209,0.893345,0.001635,0.009584,0.00272,0.000898,0.000963,0.000674,0.000897,0.000873,0.000668,"hat",0.00272,0.000674,0.000668
100,0.5,0.25,0.25,-0.5,0.55,0.930802,0.93128,0.939229,0.932026,0.000478,0.008427,0.001224,0.000573,0.000624,0.000381,0.000574,0.000554,0.000381,"hat",0.001224,0.000381,0.000381
100,0.5,0.25,0.25,-0.5,0.6,0.95904,0.95964,0.967448,0.957487,6e-04,0.008408,-0.001553,0.000361,0.000405,0.000195,0.000362,0.000335,0.000193,"hat",-0.001553,0.000195,0.000193
100,0.5,0.25,0.25,-0.5,0.65,0.977678,0.97764,0.984848,0.973142,-3.8e-05,0.00717,-0.004537,0.000218,0.00023,0.000111,0.000219,0.000179,9e-05,"hat",-0.004537,0.000111,9e-05
100,0.5,0.25,0.25,-0.5,0.7,0.989065,0.98942,0.994636,0.981965,0.000355,0.005571,-0.0071,0.000114,9.4e-05,8.7e-05,0.000114,6.3e-05,3.7e-05,"hat",-0.0071,8.7e-05,3.7e-05
100,0.5,0.25,0.25,-0.5,0.75,0.995361,0.9951,0.998263,0.986646,-0.000261,0.002902,-0.008716,5.2e-05,2.6e-05,8.8e-05,5.2e-05,1.7e-05,1.2e-05,"hat",-0.008716,8.8e-05,1.2e-05
100,0.5,0.25,0.25,-0.5,0.8,0.9984,0.99818,0.999566,0.988767,-0.00022,0.001166,-0.009633,1.8e-05,4e-06,9.7e-05,1.8e-05,2e-06,4e-06,"hat",-0.009633,9.7e-05,4e-06
100,0.5,0.25,0.25,-0.5,0.85,0.999601,0.99964,0.999945,0.989579,3.9e-05,0.000344,-0.010023,3e-06,0,0.000101,3e-06,0,1e-06,"hat",-0.010023,0.000101,1e-06
100,0.5,0.25,0.25,-0.5,0.9,0.999945,0.99994,0.99999,0.98984,-5e-06,4.5e-05,-0.010105,1e-06,0,0.000102,1e-06,0,0,"hat",-0.010105,0.000102,0
100,0.5,0.25,0.25,-0.5,0.95,0.999998,1,1,0.989895,2e-06,2e-06,-0.010103,0,0,0.000102,0,0,0,"hat",-0.010103,0.000102,0
100,0.5,0.25,0.25,-0.5,1,1,1,1,0.989901,0,0,-0.010099,0,0,0.000102,0,0,0,"hat",-0.010099,0.000102,0
100,0.5,0.25,0.25,0,0,0,0,0.007956,0.04135,0,0.007956,0.04135,0,6.4e-05,0.00194,0,0,0.000231,"hat",0.04135,0.00194,0.000231
100,0.5,0.25,0.25,0,0.05,0.032774,0.03274,0.040696,0.088397,-3.4e-05,0.007922,0.055623,0.000329,0.000398,0.003598,0.00033,0.000336,0.000505,"hat",0.055623,0.003598,0.000505
100,0.5,0.25,0.25,0,0.1,0.114265,0.11474,0.122696,0.155503,0.000475,0.008431,0.041238,0.00108,0.001161,0.002579,0.001082,0.001092,0.00088,"hat",0.041238,0.002579,0.00088
100,0.5,0.25,0.25,0,0.15,0.223516,0.22326,0.231216,0.241256,-0.000256,0.0077,0.017741,0.00178,0.001852,0.001601,0.001784,0.001796,0.001288,"hat",0.017741,0.001601,0.001288
100,0.5,0.25,0.25,0,0.2,0.34464,0.34396,0.351916,0.339692,-0.00068,0.007276,-0.004948,0.00219,0.002249,0.001646,0.002194,0.0022,0.001625,"hat",-0.004948,0.001646,0.001625
100,0.5,0.25,0.25,0,0.25,0.466064,0.46658,0.474536,0.444268,0.000516,0.008472,-0.021797,0.002368,0.002437,0.002283,0.002373,0.00237,0.001811,"hat",-0.021797,0.002283,0.001811
100,0.5,0.25,0.25,0,0.3,0.579825,0.58028,0.588236,0.547344,0.000455,0.008411,-0.032481,0.002366,0.002424,0.002791,0.002371,0.002358,0.00174,"hat",-0.032481,0.002791,0.00174
100,0.5,0.25,0.25,0,0.35,0.68092,0.68094,0.688896,0.642491,2e-05,0.007976,-0.038429,0.002181,0.002223,0.003057,0.002185,0.002164,0.001583,"hat",-0.038429,0.003057,0.001583
100,0.5,0.25,0.25,0,0.4,0.76672,0.76704,0.774996,0.725413,0.00032,0.008276,-0.041307,0.001777,0.001818,0.003071,0.001781,0.001753,0.001367,"hat",-0.041307,0.003071,0.001367
100,0.5,0.25,0.25,0,0.45,0.836433,0.83718,0.845136,0.795159,0.000747,0.008704,-0.041273,0.001394,0.001441,0.002803,0.001396,0.001368,0.001101,"hat",-0.041273,0.002803,0.001101
100,0.5,0.25,0.25,0,0.5,0.890625,0.89108,0.899036,0.851561,0.000455,0.008411,-0.039064,0.000997,0.00104,0.002328,0.000998,0.000971,0.000804,"hat",-0.039064,0.002328,0.000804
100,0.5,0.25,0.25,0,0.55,0.930802,0.93068,0.938636,0.895629,-0.000122,0.007834,-0.035173,0.000705,0.000743,0.00179,0.000707,0.000683,0.000553,"hat",-0.035173,0.00179,0.000553
100,0.5,0.25,0.25,0,0.6,0.95904,0.95884,0.96674,0.928626,-2e-04,0.0077,-0.030414,0.000424,0.000462,0.001282,0.000425,0.000403,0.000358,"hat",-0.030414,0.001282,0.000358
100,0.5,0.25,0.25,0,0.65,0.977678,0.97786,0.985188,0.951973,0.000182,0.007509,-0.025705,0.00021,0.000233,0.000876,0.000211,0.000177,0.000215,"hat",-0.025705,0.000876,0.000215
100,0.5,0.25,0.25,0,0.7,0.989065,0.9892,0.994601,0.967887,0.000135,0.005536,-0.021178,0.000109,9.2e-05,0.000571,0.000109,6.2e-05,0.000123,"hat",-0.021178,0.000571,0.000123
100,0.5,0.25,0.25,0,0.75,0.995361,0.9958,0.998658,0.978111,0.000439,0.003296,-0.017251,4.4e-05,2.4e-05,0.00036,4.4e-05,1.3e-05,6.3e-05,"hat",-0.017251,0.00036,6.3e-05
100,0.5,0.25,0.25,0,0.8,0.9984,0.99838,0.99963,0.983977,-2e-05,0.00123,-0.014423,1.7e-05,4e-06,0.000237,1.7e-05,2e-06,2.9e-05,"hat",-0.014423,0.000237,2.9e-05
100,0.5,0.25,0.25,0,0.85,0.999601,0.9996,0.999944,0.987263,-1e-06,0.000343,-0.012339,4e-06,0,0.000163,4e-06,0,1.1e-05,"hat",-0.012339,0.000163,1.1e-05
100,0.5,0.25,0.25,0,0.9,0.999945,1,1,0.988819,5.5e-05,5.5e-05,-0.011126,0,0,0.000128,0,0,4e-06,"hat",-0.011126,0.000128,4e-06
100,0.5,0.25,0.25,0,0.95,0.999998,1,1,0.989516,2e-06,2e-06,-0.010483,0,0,0.000111,0,0,1e-06,"hat",-0.010483,0.000111,1e-06
100,0.5,0.25,0.25,0,1,1,1,1,0.989773,0,0,-0.010227,0,0,0.000105,0,0,0,"hat",-0.010227,0.000105,0
100,0.5,0.25,0.25,0.5,0,0,0,0.00799,0.074836,0,0.00799,0.074836,0,6.4e-05,0.00595,0,0,0.00035,"hat",0.074836,0.00595,0.00035
100,0.5,0.25,0.25,0.5,0.05,0.032774,0.03278,0.04077,0.131458,6e-06,0.007996,0.098684,0.000285,0.000353,0.010336,0.000285,0.000289,0.000599,"hat",0.098684,0.010336,0.000599
100,0.5,0.25,0.25,0.5,0.1,0.114265,0.11548,0.12347,0.201873,0.001215,0.009205,0.087608,0.00092,0.001011,0.008574,0.000921,0.000928,0.000901,"hat",0.087608,0.008574,0.000901
100,0.5,0.25,0.25,0.5,0.15,0.223516,0.22574,0.23373,0.281792,0.002224,0.010214,0.058276,0.001591,0.001698,0.004574,0.001589,0.001596,0.00118,"hat",0.058276,0.004574,0.00118
100,0.5,0.25,0.25,0.5,0.2,0.34464,0.34384,0.35183,0.367602,-8e-04,0.00719,0.022962,0.002132,0.002184,0.00192,0.002136,0.002137,0.001395,"hat",0.022962,0.00192,0.001395
100,0.5,0.25,0.25,0.5,0.25,0.466064,0.4653,0.47329,0.454924,-0.000764,0.007225,-0.011141,0.002227,0.002276,0.001623,0.002231,0.002229,0.001502,"hat",-0.011141,0.001623,0.001502
100,0.5,0.25,0.25,0.5,0.3,0.579825,0.5805,0.58849,0.540904,0.000675,0.008665,-0.038921,0.002298,0.002362,0.00304,0.002302,0.002291,0.001528,"hat",-0.038921,0.00304,0.001528
100,0.5,0.25,0.25,0.5,0.35,0.68092,0.68264,0.69063,0.622406,0.00172,0.00971,-0.058514,0.002139,0.002212,0.004829,0.002141,0.002122,0.001407,"hat",-0.058514,0.004829,0.001407
100,0.5,0.25,0.25,0.5,0.4,0.76672,0.7688,0.77679,0.696636,0.00208,0.01007,-0.070084,0.001793,0.001867,0.006166,0.001793,0.001769,0.001257,"hat",-0.070084,0.006166,0.001257
100,0.5,0.25,0.25,0.5,0.45,0.836433,0.83762,0.84561,0.762204,0.001187,0.009177,-0.074229,0.001282,0.001341,0.00657,0.001283,0.001259,0.001062,"hat",-0.074229,0.00657,0.001062
100,0.5,0.25,0.25,0.5,0.5,0.890625,0.88984,0.89783,0.818107,-0.000785,0.007205,-0.072518,0.000927,0.000955,0.006114,0.000929,0.000905,0.000856,"hat",-0.072518,0.006114,0.000856
100,0.5,0.25,0.25,0.5,0.55,0.930802,0.92964,0.93763,0.864464,-0.001162,0.006828,-0.066338,0.000594,0.000619,0.005072,0.000593,0.000574,0.000673,"hat",-0.066338,0.005072,0.000673
100,0.5,0.25,0.25,0.5,0.6,0.95904,0.9571,0.965075,0.900999,-0.00194,0.006035,-0.058041,0.000398,0.000414,0.003869,0.000395,0.000378,0.000501,"hat",-0.058041,0.003869,0.000501
100,0.5,0.25,0.25,0.5,0.65,0.977678,0.9769,0.984182,0.929592,-0.000778,0.006504,-0.048086,0.000202,0.000206,0.002678,0.000201,0.000164,0.000366,"hat",-0.048086,0.002678,0.000366
100,0.5,0.25,0.25,0.5,0.7,0.989065,0.98876,0.994283,0.950849,-0.000305,0.005218,-0.038216,0.000109,8.9e-05,0.001701,0.000109,6.2e-05,0.000241,"hat",-0.038216,0.001701,0.000241
100,0.5,0.25,0.25,0.5,0.75,0.995361,0.99536,0.998528,0.965949,-1e-06,0.003167,-0.029413,4.4e-05,2.2e-05,0.001007,4.4e-05,1.2e-05,0.000142,"hat",-0.029413,0.001007,0.000142
100,0.5,0.25,0.25,0.5,0.8,0.9984,0.99846,0.999704,0.97618,6e-05,0.001304,-0.02222,1.4e-05,3e-06,0.000568,1.4e-05,1e-06,7.4e-05,"hat",-0.02222,0.000568,7.4e-05
100,0.5,0.25,0.25,0.5,0.85,0.999601,0.99956,0.999927,0.982664,-4.1e-05,0.000326,-0.016938,4e-06,0,0.000322,4e-06,0,3.5e-05,"hat",-0.016938,0.000322,3.5e-05
100,0.5,0.25,0.25,0.5,0.9,0.999945,0.99998,0.999998,0.986506,3.5e-05,5.3e-05,-0.013439,0,0,0.000195,0,0,1.5e-05,"hat",-0.013439,0.000195,1.5e-05
100,0.5,0.25,0.25,0.5,0.95,0.999998,1,1,0.988534,2e-06,2e-06,-0.011464,0,0,0.000136,0,0,5e-06,"hat",-0.011464,0.000136,5e-06
100,0.5,0.25,0.25,0.5,1,1,1,1,0.989399,0,0,-0.010601,0,0,0.000114,0,0,1e-06,"hat",-0.010601,0.000114,1e-06
100,0.5,0.25,0.5,-0.5,0,0,0,0.007977,0.045624,0,0.007977,0.045624,0,6.4e-05,0.00236,0,0,0.000279,"hat",0.045624,0.00236,0.000279
100,0.5,0.25,0.5,-0.5,0.05,0.032774,0.03428,0.042257,0.08638,0.001506,0.009483,0.053606,0.000341,0.000432,0.003448,0.000339,0.000343,0.000575,"hat",0.053606,0.003448,0.000575
100,0.5,0.25,0.5,-0.5,0.1,0.114265,0.11486,0.122837,0.147773,0.000595,0.008572,0.033508,0.000934,0.001015,0.002163,0.000936,0.000943,0.001043,"hat",0.033508,0.002163,0.001043
100,0.5,0.25,0.5,-0.5,0.15,0.223516,0.22382,0.231797,0.228636,0.000304,0.008281,0.005121,0.001675,0.001752,0.001695,0.001678,0.001686,0.001672,"hat",0.005121,0.001695,0.001672
100,0.5,0.25,0.5,-0.5,0.2,0.34464,0.3467,0.354677,0.325209,0.00206,0.010037,-0.019431,0.00213,0.002231,0.002617,0.00213,0.002134,0.002243,"hat",-0.019431,0.002617,0.002243
100,0.5,0.25,0.5,-0.5,0.25,0.466064,0.46732,0.475297,0.431147,0.001256,0.009232,-0.034918,0.002326,0.002407,0.00375,0.002329,0.002327,0.002536,"hat",-0.034918,0.00375,0.002536
100,0.5,0.25,0.5,-0.5,0.3,0.579825,0.58188,0.589857,0.538336,0.002055,0.010032,-0.041489,0.002294,0.002376,0.004309,0.002295,0.00228,0.002593,"hat",-0.041489,0.004309,0.002593
100,0.5,0.25,0.5,-0.5,0.35,0.68092,0.68332,0.691297,0.637647,0.0024,0.010377,-0.043273,0.002127,0.00221,0.004186,0.002126,0.002106,0.002318,"hat",-0.043273,0.004186,0.002318
100,0.5,0.25,0.5,-0.5,0.4,0.76672,0.7676,0.775577,0.725582,0.00088,0.008857,-0.041138,0.001766,0.001819,0.003538,0.001769,0.001744,0.001849,"hat",-0.041138,0.003538,0.001849
100,0.5,0.25,0.5,-0.5,0.45,0.836433,0.83586,0.843837,0.800128,-0.000573,0.007404,-0.036305,0.001343,0.001373,0.002661,0.001346,0.001321,0.001346,"hat",-0.036305,0.002661,0.001346
100,0.5,0.25,0.5,-0.5,0.5,0.890625,0.89042,0.898397,0.859903,-0.000205,0.007772,-0.030722,0.000914,0.000951,0.001819,0.000915,0.000893,0.000877,"hat",-0.030722,0.001819,0.000877
100,0.5,0.25,0.5,-0.5,0.55,0.930802,0.9306,0.938577,0.905391,-0.000202,0.007775,-0.025411,0.000582,0.000625,0.00116,0.000584,0.000566,0.000516,"hat",-0.025411,0.00116,0.000516
100,0.5,0.25,0.5,-0.5,0.6,0.95904,0.95898,0.966857,0.937753,-6e-05,0.007817,-0.021287,0.000387,0.000426,0.000744,0.000388,0.000366,0.000291,"hat",-0.021287,0.000744,0.000291
100,0.5,0.25,0.5,-0.5,0.65,0.977678,0.97744,0.984843,0.959599,-0.000238,0.007165,-0.018079,0.000202,0.000222,0.000475,0.000202,0.000171,0.000148,"hat",-0.018079,0.000475,0.000148
100,0.5,0.25,0.5,-0.5,0.7,0.989065,0.9892,0.994705,0.973314,0.000135,0.00564,-0.015751,0.000109,9.6e-05,0.000316,0.000109,6.4e-05,6.8e-05,"hat",-0.015751,0.000316,6.8e-05
100,0.5,0.25,0.5,-0.5,0.75,0.995361,0.9956,0.998647,0.981494,0.000239,0.003285,-0.013867,4.1e-05,2.2e-05,0.000221,4.2e-05,1.1e-05,2.9e-05,"hat",-0.013867,0.000221,2.9e-05
100,0.5,0.25,0.5,-0.5,0.8,0.9984,0.99838,0.999674,0.985836,-2e-05,0.001274,-0.012564,1.5e-05,3e-06,0.00017,1.5e-05,1e-06,1.2e-05,"hat",-0.012564,0.00017,1.2e-05
100,0.5,0.25,0.5,-0.5,0.85,0.999601,0.99956,0.999929,0.988087,-4.1e-05,0.000328,-0.011514,4e-06,0,0.000137,4e-06,0,5e-06,"hat",-0.011514,0.000137,5e-06
100,0.5,0.25,0.5,-0.5,0.9,0.999945,0.99996,0.999994,0.989142,1.5e-05,4.9e-05,-0.010803,0,0,0.000118,0,0,2e-06,"hat",-0.010803,0.000118,2e-06
100,0.5,0.25,0.5,-0.5,0.95,0.999998,1,1,0.989586,2e-06,2e-06,-0.010412,0,0,0.000109,0,0,1e-06,"hat",-0.010412,0.000109,1e-06
100,0.5,0.25,0.5,-0.5,1,1,1,1,0.989797,0,0,-0.010203,0,0,0.000104,0,0,0,"hat",-0.010203,0.000104,0
100,0.5,0.25,0.5,0,0,0,0,0.007977,0.08575,0,0.007977,0.08575,0,6.4e-05,0.007837,0,0,0.000485,"hat",0.08575,0.007837,0.000485
100,0.5,0.25,0.5,0,0.05,0.032774,0.03212,0.040097,0.134122,-0.000654,0.007323,0.101348,3e-04,0.000357,0.01102,3e-04,0.000304,0.00075,"hat",0.101348,0.01102,0.00075
100,0.5,0.25,0.5,0,0.1,0.114265,0.11464,0.122617,0.196959,0.000375,0.008352,0.082694,0.001089,0.001171,0.007878,0.001091,0.001103,0.001042,"hat",0.082694,0.007878,0.001042
100,0.5,0.25,0.5,0,0.15,0.223516,0.22492,0.232897,0.272696,0.001404,0.009381,0.04918,0.001773,0.001871,0.003711,0.001774,0.001787,0.001295,"hat",0.04918,0.003711,0.001295
100,0.5,0.25,0.5,0,0.2,0.34464,0.34722,0.355197,0.357205,0.00258,0.010557,0.012565,0.00239,0.002503,0.001657,0.002388,0.002396,0.001502,"hat",0.012565,0.001657,0.001502
100,0.5,0.25,0.5,0,0.25,0.466064,0.46706,0.475037,0.446164,0.000996,0.008972,-0.0199,0.002499,0.002576,0.001992,0.002503,0.0025,0.001599,"hat",-0.0199,0.001992,0.001599
100,0.5,0.25,0.5,0,0.3,0.579825,0.57934,0.587317,0.53453,-0.000485,0.007492,-0.045295,0.002132,0.002176,0.003641,0.002136,0.002124,0.001593,"hat",-0.045295,0.003641,0.001593
100,0.5,0.25,0.5,0,0.35,0.68092,0.6823,0.690277,0.617926,0.00138,0.009357,-0.062994,0.002071,0.002136,0.005446,0.002073,0.002052,0.00148,"hat",-0.062994,0.005446,0.00148
100,0.5,0.25,0.5,0,0.4,0.76672,0.7662,0.774177,0.693491,-0.00052,0.007457,-0.073229,0.001834,0.001863,0.006666,0.001837,0.001811,0.001306,"hat",-0.073229,0.006666,0.001306
100,0.5,0.25,0.5,0,0.45,0.836433,0.83564,0.843617,0.76022,-0.000793,0.007184,-0.076213,0.001384,0.001407,0.006893,0.001386,0.001358,0.001086,"hat",-0.076213,0.006893,0.001086
100,0.5,0.25,0.5,0,0.5,0.890625,0.88982,0.897797,0.81681,-0.000805,0.007172,-0.073815,0.000927,0.000952,0.006301,0.000928,0.000903,0.000854,"hat",-0.073815,0.006301,0.000854
100,0.5,0.25,0.5,0,0.55,0.930802,0.93096,0.938937,0.863205,0.000158,0.008135,-0.067597,0.000637,0.00068,0.0052,0.000638,0.000616,0.000632,"hat",-0.067597,0.0052,0.000632
100,0.5,0.25,0.5,0,0.6,0.95904,0.95936,0.967251,0.900264,0.00032,0.008211,-0.058776,0.000401,0.000446,0.003898,0.000402,0.000379,0.000444,"hat",-0.058776,0.003898,0.000444
100,0.5,0.25,0.5,0,0.65,0.977678,0.97774,0.984976,0.928587,6.2e-05,0.007298,-0.049091,0.000217,0.000232,0.002702,0.000217,0.000179,0.000293,"hat",-0.049091,0.002702,0.000293
100,0.5,0.25,0.5,0,0.7,0.989065,0.98918,0.994686,0.949366,0.000115,0.005621,-0.039699,0.000101,8.7e-05,0.001762,0.000101,5.6e-05,0.000186,"hat",-0.039699,0.001762,0.000186
100,0.5,0.25,0.5,0,0.75,0.995361,0.9951,0.998407,0.963888,-0.000261,0.003045,-0.031474,4.6e-05,2.3e-05,0.001106,4.6e-05,1.4e-05,0.000116,"hat",-0.031474,0.001106,0.000116
100,0.5,0.25,0.5,0,0.8,0.9984,0.99832,0.999584,0.97379,-8e-05,0.001184,-0.02461,1.8e-05,4e-06,0.000673,1.8e-05,3e-06,6.8e-05,"hat",-0.02461,0.000673,6.8e-05
100,0.5,0.25,0.5,0,0.85,0.999601,0.99964,0.999934,0.980344,3.9e-05,0.000333,-0.019257,4e-06,0,0.000409,4e-06,0,3.8e-05,"hat",-0.019257,0.000409,3.8e-05
100,0.5,0.25,0.5,0,0.9,0.999945,0.99988,0.999987,0.984454,-6.5e-05,4.2e-05,-0.015491,1e-06,0,0.00026,1e-06,0,2e-05,"hat",-0.015491,0.00026,2e-05
100,0.5,0.25,0.5,0,0.95,0.999998,1,1,0.986888,2e-06,2e-06,-0.01311,0,0,0.000182,0,0,1e-05,"hat",-0.01311,0.000182,1e-05
100,0.5,0.25,0.5,0,1,1,1,1,0.988329,0,0,-0.011671,0,0,0.000141,0,0,4e-06,"hat",-0.011671,0.000141,4e-06
100,0.5,0.25,0.5,0.5,0,0,0,0.007982,0.121679,0,0.007982,0.121679,0,6.4e-05,0.015297,0,0,0.000492,"hat",0.121679,0.015297,0.000492
100,0.5,0.25,0.5,0.5,0.05,0.032774,0.033,0.040982,0.174259,0.000226,0.008208,0.141485,0.000287,0.00036,0.020716,0.000288,0.000293,0.000699,"hat",0.141485,0.020716,0.000699
100,0.5,0.25,0.5,0.5,0.1,0.114265,0.11354,0.121522,0.236421,-0.000725,0.007257,0.122156,0.000909,0.000969,0.015865,0.00091,0.000919,0.000945,"hat",0.122156,0.015865,0.000945
100,0.5,0.25,0.5,0.5,0.15,0.223516,0.22082,0.228802,0.305535,-0.002696,0.005286,0.082019,0.001735,0.001765,0.007899,0.001731,0.001741,0.001174,"hat",0.082019,0.007899,0.001174
100,0.5,0.25,0.5,0.5,0.2,0.34464,0.34264,0.350622,0.378804,-0.002,0.005982,0.034164,0.002261,0.002297,0.002489,0.002262,0.002265,0.001324,"hat",0.034164,0.002489,0.001324
100,0.5,0.25,0.5,0.5,0.25,0.466064,0.4612,0.469182,0.454152,-0.004864,0.003118,-0.011912,0.002465,0.002446,0.00157,0.002446,0.002441,0.001431,"hat",-0.011912,0.00157,0.001431
100,0.5,0.25,0.5,0.5,0.3,0.579825,0.57622,0.584202,0.528347,-0.003605,0.004377,-0.051478,0.002599,0.00259,0.004088,0.002591,0.002576,0.001441,"hat",-0.051478,0.004088,0.001441
100,0.5,0.25,0.5,0.5,0.35,0.68092,0.67562,0.683602,0.599654,-0.0053,0.002682,-0.081266,0.002331,0.002288,0.007968,0.002307,0.002285,0.001366,"hat",-0.081266,0.007968,0.001366
100,0.5,0.25,0.5,0.5,0.4,0.76672,0.76342,0.771402,0.666177,-0.0033,0.004682,-0.100543,0.00187,0.001854,0.011352,0.001863,0.001835,0.001245,"hat",-0.100543,0.011352,0.001245
100,0.5,0.25,0.5,0.5,0.45,0.836433,0.83456,0.842542,0.726634,-0.001873,0.00611,-0.109798,0.001491,0.001497,0.013147,0.001491,0.001463,0.001094,"hat",-0.109798,0.013147,0.001094
100,0.5,0.25,0.5,0.5,0.5,0.890625,0.8895,0.897482,0.780294,-0.001125,0.006857,-0.110331,0.001018,0.001037,0.013112,0.001018,0.000992,0.000941,"hat",-0.110331,0.013112,0.000941
100,0.5,0.25,0.5,0.5,0.55,0.930802,0.93002,0.938002,0.827063,-0.000782,0.0072,-0.103739,0.000594,0.000625,0.011526,0.000595,0.000574,0.000765,"hat",-0.103739,0.011526,0.000765
100,0.5,0.25,0.5,0.5,0.6,0.95904,0.95896,0.966829,0.866186,-8e-05,0.007789,-0.092854,0.000383,0.00042,0.009233,0.000384,0.00036,0.000612,"hat",-0.092854,0.009233,0.000612
100,0.5,0.25,0.5,0.5,0.65,0.977678,0.97736,0.984646,0.898351,-0.000318,0.006968,-0.079328,0.000217,0.000229,0.006758,0.000217,0.000181,0.000466,"hat",-0.079328,0.006758,0.000466
100,0.5,0.25,0.5,0.5,0.7,0.989065,0.98912,0.994627,0.923968,5.5e-05,0.005562,-0.065097,0.000107,9.2e-05,0.004572,0.000107,6.2e-05,0.000335,"hat",-0.065097,0.004572,0.000335
100,0.5,0.25,0.5,0.5,0.75,0.995361,0.99534,0.998408,0.943556,-2.1e-05,0.003047,-0.051805,4.8e-05,2.4e-05,0.002918,4.9e-05,1.5e-05,0.000235,"hat",-0.051805,0.002918,0.000235
100,0.5,0.25,0.5,0.5,0.8,0.9984,0.99844,0.999622,0.958419,4e-05,0.001222,-0.039981,1.7e-05,4e-06,0.00176,1.7e-05,3e-06,0.000162,"hat",-0.039981,0.00176,0.000162
100,0.5,0.25,0.5,0.5,0.85,0.999601,0.99964,0.999952,0.969233,3.9e-05,0.000351,-0.030369,3e-06,0,0.001025,3e-06,0,0.000103,"hat",-0.030369,0.001025,0.000103
100,0.5,0.25,0.5,0.5,0.9,0.999945,0.99986,0.999984,0.976954,-8.5e-05,3.9e-05,-0.022991,1e-06,0,0.00059,1e-06,0,6.1e-05,"hat",-0.022991,0.00059,6.1e-05
100,0.5,0.25,0.5,0.5,0.95,0.999998,0.99998,0.999998,0.982103,-1.8e-05,0,-0.017895,0,0,0.000355,0,0,3.4e-05,"hat",-0.017895,0.000355,3.4e-05
100,0.5,0.25,0.5,0.5,1,1,1,1,0.985355,0,0,-0.014645,0,0,0.000233,0,0,1.9e-05,"hat",-0.014645,0.000233,1.9e-05
100,0.5,0.5,0.1,-0.5,0,0,0,0.007973,0.036773,0,0.007973,0.036773,0,6.4e-05,0.001559,0,0,0.000207,"hat",0.036773,0.001559,0.000207
100,0.5,0.5,0.1,-0.5,0.05,0.032774,0.03316,0.041133,0.071688,0.000386,0.008359,0.038915,0.000371,0.000446,0.001958,0.000372,0.000377,0.000445,"hat",0.038915,0.001958,0.000445
100,0.5,0.5,0.1,-0.5,0.1,0.114265,0.11368,0.121653,0.13542,-0.000585,0.007388,0.021155,0.001107,0.001171,0.001492,0.001109,0.001119,0.001046,"hat",0.021155,0.001492,0.001046
100,0.5,0.5,0.1,-0.5,0.15,0.223516,0.22264,0.230613,0.226232,-0.000876,0.007097,0.002716,0.001909,0.001968,0.001888,0.001912,0.001921,0.001884,"hat",0.002716,0.001888,0.001884
100,0.5,0.5,0.1,-0.5,0.2,0.34464,0.345,0.352973,0.331384,0.00036,0.008333,-0.013256,0.002385,0.002459,0.002607,0.002389,0.002394,0.002436,"hat",-0.013256,0.002607,0.002436
100,0.5,0.5,0.1,-0.5,0.25,0.466064,0.4648,0.472773,0.439521,-0.001264,0.006708,-0.026543,0.002328,0.002368,0.003361,0.002331,0.002328,0.002662,"hat",-0.026543,0.003361,0.002662
100,0.5,0.5,0.1,-0.5,0.3,0.579825,0.57594,0.583913,0.544021,-0.003885,0.004088,-0.035804,0.002143,0.002134,0.003909,0.002132,0.002122,0.002632,"hat",-0.035804,0.003909,0.002632
100,0.5,0.5,0.1,-0.5,0.35,0.68092,0.67964,0.687613,0.641562,-0.00128,0.006693,-0.039359,0.001891,0.001918,0.003951,0.001893,0.001877,0.002406,"hat",-0.039359,0.003951,0.002406
100,0.5,0.5,0.1,-0.5,0.4,0.76672,0.76738,0.775353,0.727206,0.00066,0.008633,-0.039514,0.001548,0.001601,0.003562,0.00155,0.001529,0.002004,"hat",-0.039514,0.003562,0.002004
100,0.5,0.5,0.1,-0.5,0.45,0.836433,0.83548,0.843453,0.799642,-0.000953,0.00702,-0.036791,0.001329,0.001351,0.002928,0.001331,0.001305,0.001578,"hat",-0.036791,0.002928,0.001578
100,0.5,0.5,0.1,-0.5,0.5,0.890625,0.8891,0.897073,0.858827,-0.001525,0.006448,-0.031798,0.001041,0.001054,0.00213,0.00104,0.001015,0.001121,"hat",-0.031798,0.00213,0.001121
100,0.5,0.5,0.1,-0.5,0.55,0.930802,0.92926,0.937233,0.904636,-0.001542,0.006431,-0.026166,0.000697,0.000715,0.001375,0.000696,0.000675,0.000692,"hat",-0.026166,0.001375,0.000692
100,0.5,0.5,0.1,-0.5,0.6,0.95904,0.95844,0.966316,0.937772,-6e-04,0.007276,-0.021268,0.000418,0.000446,0.000826,0.000418,0.000394,0.000375,"hat",-0.021268,0.000826,0.000375
100,0.5,0.5,0.1,-0.5,0.65,0.977678,0.97828,0.985353,0.959815,0.000602,0.007675,-0.017863,0.000231,0.000246,0.000504,0.000231,0.000188,0.000185,"hat",-0.017863,0.000504,0.000185
