"n","p1","sdC1","sdC2","rho","s","F_true","avg_F_dir","avg_F_dir_sd","avg_F_hat","bias_dir","bias_dir_sd","bias_hat","mse_dir","mse_dir_sd","mse_hat","var_dir","var_dir_sd","var_hat","estimator","bias","mse","var"
100,0.25,0.1,0.5,0.5,9.5,0.976669,0.98,1,0.961453,0.003331,0.023331,-0.015216,9.1e-05,0.000544,0.000354,1e-04,0,0.000153,"dir_sd",0.023331,0.000544,0
100,0.25,0.1,0.5,0.5,10,0.981434,0.98,1,0.964501,-0.001434,0.018566,-0.016933,8.2e-05,0.000345,0.000402,1e-04,0,0.000144,"dir_sd",0.018566,0.000345,0
100,0.25,0.1,0.5,0.5,10.5,0.985239,0.982,1,0.965774,-0.003239,0.014761,-0.019465,6.6e-05,0.000218,0.000499,7e-05,0,0.00015,"dir_sd",0.014761,0.000218,0
100,0.25,0.1,0.5,0.5,11,0.988274,0.99,1,0.968516,0.001726,0.011726,-0.019758,4.3e-05,0.000137,0.000483,5e-05,0,0.000116,"dir_sd",0.011726,0.000137,0
100,0.25,0.1,0.5,0.5,11.5,0.990692,0.99,1,0.97605,-0.000692,0.009308,-0.014642,4e-05,8.7e-05,0.000268,5e-05,0,6.6e-05,"dir_sd",0.009308,8.7e-05,0
100,0.25,0.1,0.5,0.5,12,0.992617,0.992,1,0.976994,-0.000617,0.007383,-0.015623,1.6e-05,5.5e-05,0.000293,2e-05,0,6.1e-05,"dir_sd",0.007383,5.5e-05,0
100,0.25,0.25,0.1,-0.5,0,0,0,0.110031,0,0,0.110031,0,0,0.012179,0,0,9e-05,0,"dir_sd",0.110031,0.012179,9e-05
100,0.25,0.25,0.1,-0.5,0.5,0.081109,0.096,0.206031,0.045913,0.014891,0.124923,-0.035195,0.001126,0.016152,0.001358,0.00113,0.000683,0.000149,"dir_sd",0.124923,0.016152,0.000683
100,0.25,0.25,0.1,-0.5,1,0.198748,0.202,0.312031,0.164444,0.003252,0.113283,-0.034304,0.001427,0.013723,0.002912,0.00177,0.001113,0.002169,"dir_sd",0.113283,0.013723,0.001113
100,0.25,0.25,0.1,-0.5,1.5,0.31773,0.33,0.440031,0.282356,0.01227,0.122301,-0.035374,0.003071,0.017195,0.005824,0.00365,0.002797,0.005716,"dir_sd",0.122301,0.017195,0.002797
100,0.25,0.25,0.1,-0.5,2,0.427593,0.43,0.540031,0.396427,0.002407,0.112438,-0.031166,0.002046,0.014044,0.005144,0.00255,0.001752,0.005216,"dir_sd",0.112438,0.014044,0.001752
100,0.25,0.25,0.1,-0.5,2.5,0.524709,0.52,0.630031,0.493189,-0.004709,0.105322,-0.03152,0.000702,0.011469,0.004386,0.00085,0.000471,0.004241,"dir_sd",0.105322,0.011469,0.000471
100,0.25,0.25,0.1,-0.5,3,0.608375,0.61,0.720031,0.595477,0.001625,0.111656,-0.012898,0.001403,0.013426,0.003754,0.00175,0.001199,0.004484,"dir_sd",0.111656,0.013426,0.001199
100,0.25,0.25,0.1,-0.5,3.5,0.679238,0.694,0.804031,0.678354,0.014762,0.124793,-0.000884,0.001962,0.016822,0.003264,0.00218,0.001561,0.004079,"dir_sd",0.124793,0.016822,0.001561
100,0.25,0.25,0.1,-0.5,4,0.738536,0.758,0.868031,0.746786,0.019464,0.129495,0.00825,0.002715,0.018581,0.002245,0.00292,0.002265,0.002721,"dir_sd",0.129495,0.018581,0.002265
100,0.25,0.25,0.1,-0.5,4.5,0.78771,0.792,0.902031,0.786859,0.00429,0.114321,-0.000851,0.001594,0.014196,0.001654,0.00197,0.001408,0.002067,"dir_sd",0.114321,0.014196,0.001408
100,0.25,0.25,0.1,-0.5,5,0.828203,0.826,0.936031,0.811433,-0.002203,0.107828,-0.01677,0.001309,0.012506,0.001609,0.00163,0.001099,0.00166,"dir_sd",0.107828,0.012506,0.001099
100,0.25,0.25,0.1,-0.5,5.5,0.861361,0.856,0.966031,0.838163,-0.005361,0.10467,-0.023198,0.001093,0.011597,0.002261,0.00133,0.000801,0.002153,"dir_sd",0.10467,0.011597,0.000801
100,0.25,0.25,0.1,-0.5,6,0.88839,0.888,0.989157,0.87071,-0.00039,0.100768,-0.01768,0.001216,0.010544,0.001477,0.00152,0.000488,0.001456,"dir_sd",0.100768,0.010544,0.000488
100,0.25,0.25,0.1,-0.5,6.5,0.910337,0.916,1,0.905565,0.005663,0.089663,-0.004772,0.000376,0.008039,0.000438,0.00043,0,0.000519,"dir_sd",0.089663,0.008039,0
100,0.25,0.25,0.1,-0.5,7,0.928102,0.944,1,0.931186,0.015898,0.071898,0.003084,0.000757,0.005169,0.000384,0.00063,0,0.000469,"dir_sd",0.071898,0.005169,0
100,0.25,0.25,0.1,-0.5,7.5,0.942442,0.966,1,0.949537,0.023558,0.057558,0.007096,0.000619,0.003313,0.000174,8e-05,0,0.000154,"dir_sd",0.057558,0.003313,0
100,0.25,0.25,0.1,-0.5,8,0.953988,0.972,1,0.95873,0.018012,0.046012,0.004741,0.00038,0.002117,9.3e-05,7e-05,0,8.8e-05,"dir_sd",0.046012,0.002117,0
100,0.25,0.25,0.1,-0.5,8.5,0.963267,0.984,1,0.967802,0.020733,0.036733,0.004535,0.000574,0.001349,0.000163,0.00018,0,0.000178,"dir_sd",0.036733,0.001349,0
100,0.25,0.25,0.1,-0.5,9,0.970709,0.984,1,0.97,0.013291,0.029291,-0.000709,0.000321,0.000858,0.000159,0.00018,0,0.000198,"dir_sd",0.029291,0.000858,0
100,0.25,0.25,0.1,-0.5,9.5,0.976669,0.99,1,0.972382,0.013331,0.023331,-0.004287,0.000298,0.000544,0.00022,0.00015,0,0.000251,"dir_sd",0.023331,0.000544,0
100,0.25,0.25,0.1,-0.5,10,0.981434,0.99,1,0.972729,0.008566,0.018566,-0.008705,0.000193,0.000345,0.000276,0.00015,0,0.00025,"dir_sd",0.018566,0.000345,0
100,0.25,0.25,0.1,-0.5,10.5,0.985239,0.99,1,0.976667,0.004761,0.014761,-0.008572,0.000143,0.000218,0.000219,0.00015,0,0.000182,"dir_sd",0.014761,0.000218,0
100,0.25,0.25,0.1,-0.5,11,0.988274,0.994,1,0.982073,0.005726,0.011726,-0.006202,9.7e-05,0.000137,5.9e-05,8e-05,0,2.6e-05,"dir_sd",0.011726,0.000137,0
100,0.25,0.25,0.1,-0.5,11.5,0.990692,0.998,1,0.984474,0.007308,0.009308,-0.006218,6.9e-05,8.7e-05,4.6e-05,2e-05,0,9e-06,"dir_sd",0.009308,8.7e-05,0
100,0.25,0.25,0.1,-0.5,12,0.992617,1,1,0.985508,0.007383,0.007383,-0.007109,5.5e-05,5.5e-05,5.9e-05,0,0,1e-05,"dir_sd",0.007383,5.5e-05,0
100,0.25,0.25,0.1,0,0,0,0,0.121808,0.011597,0,0.121808,0.011597,0,0.014947,0.000376,0,0.000137,0.000301,"dir_sd",0.121808,0.014947,0.000137
100,0.25,0.25,0.1,0,0.5,0.081109,0.074,0.195808,0.082126,-0.007109,0.1147,0.001018,0.000595,0.014279,0.001104,0.00068,0.001404,0.001379,"dir_sd",0.1147,0.014279,0.001404
100,0.25,0.25,0.1,0,1,0.198748,0.178,0.299808,0.194027,-0.020748,0.10106,-0.004721,0.002646,0.013082,0.001477,0.00277,0.003585,0.001818,"dir_sd",0.10106,0.013082,0.003585
100,0.25,0.25,0.1,0,1.5,0.31773,0.298,0.419808,0.299676,-0.01973,0.102079,-0.018053,0.002045,0.012411,0.001109,0.00207,0.002489,0.000979,"dir_sd",0.102079,0.012411,0.002489
100,0.25,0.25,0.1,0,2,0.427593,0.4,0.521808,0.39816,-0.027593,0.094215,-0.029434,0.001561,0.010046,0.001327,0.001,0.001462,0.000576,"dir_sd",0.094215,0.010046,0.001462
100,0.25,0.25,0.1,0,2.5,0.524709,0.524,0.645808,0.506153,-0.000709,0.121099,-0.018556,0.002665,0.018118,0.002929,0.00333,0.004316,0.003231,"dir_sd",0.121099,0.018118,0.004316
100,0.25,0.25,0.1,0,3,0.608375,0.598,0.719808,0.58107,-0.010375,0.111434,-0.027305,0.004084,0.017167,0.004979,0.00497,0.005938,0.005292,"dir_sd",0.111434,0.017167,0.005938
100,0.25,0.25,0.1,0,3.5,0.679238,0.654,0.775808,0.65042,-0.025238,0.09657,-0.028818,0.003501,0.012786,0.004794,0.00358,0.004325,0.004955,"dir_sd",0.09657,0.012786,0.004325
100,0.25,0.25,0.1,0,4,0.738536,0.722,0.843808,0.718435,-0.016536,0.105272,-0.020101,0.003409,0.014795,0.002738,0.00392,0.004641,0.002917,"dir_sd",0.105272,0.014795,0.004641
100,0.25,0.25,0.1,0,4.5,0.78771,0.77,0.891808,0.765003,-0.01771,0.104099,-0.022707,0.000914,0.011595,0.001336,0.00075,0.000948,0.001026,"dir_sd",0.104099,0.011595,0.000948
100,0.25,0.25,0.1,0,5,0.828203,0.82,0.941808,0.807915,-0.008203,0.113606,-0.020288,0.000267,0.013195,0.000786,0.00025,0.000361,0.000468,"dir_sd",0.113606,0.013195,0.000361
100,0.25,0.25,0.1,0,5.5,0.861361,0.858,0.976789,0.837684,-0.003361,0.115428,-0.023677,0.000587,0.013592,0.001252,0.00072,0.000335,0.000864,"dir_sd",0.115428,0.013592,0.000335
100,0.25,0.25,0.1,0,6,0.88839,0.89,0.995827,0.87607,0.00161,0.107438,-0.01232,0.000323,0.011612,0.000324,4e-04,8.7e-05,0.000216,"dir_sd",0.107438,0.011612,8.7e-05
100,0.25,0.25,0.1,0,6.5,0.910337,0.912,0.999827,0.89813,0.001663,0.08949,-0.012207,0.000379,0.008009,0.000402,0.00047,0,0.000317,"dir_sd",0.08949,0.008009,0
100,0.25,0.25,0.1,0,7,0.928102,0.928,1,0.913249,-0.000102,0.071898,-0.014854,9.6e-05,0.005169,0.000354,0.00012,0,0.000166,"dir_sd",0.071898,0.005169,0
100,0.25,0.25,0.1,0,7.5,0.942442,0.938,1,0.925727,-0.004442,0.057558,-0.016715,7.6e-05,0.003313,0.000387,7e-05,0,0.000134,"dir_sd",0.057558,0.003313,0
100,0.25,0.25,0.1,0,8,0.953988,0.96,1,0.941778,0.006012,0.046012,-0.01221,0.000196,0.002117,0.000338,2e-04,0,0.000236,"dir_sd",0.046012,0.002117,0
100,0.25,0.25,0.1,0,8.5,0.963267,0.964,1,0.95106,0.000733,0.036733,-0.012207,0.000105,0.001349,0.000329,0.00013,0,0.000225,"dir_sd",0.036733,0.001349,0
100,0.25,0.25,0.1,0,9,0.970709,0.968,1,0.957196,-0.002709,0.029291,-0.013514,6.3e-05,0.000858,0.000321,7e-05,0,0.000173,"dir_sd",0.029291,0.000858,0
100,0.25,0.25,0.1,0,9.5,0.976669,0.974,1,0.962006,-0.002669,0.023331,-0.014662,3.1e-05,0.000544,0.000289,3e-05,0,9.3e-05,"dir_sd",0.023331,0.000544,0
100,0.25,0.25,0.1,0,10,0.981434,0.98,1,0.969261,-0.001434,0.018566,-0.012173,4.2e-05,0.000345,0.000203,5e-05,0,6.9e-05,"dir_sd",0.018566,0.000345,0
100,0.25,0.25,0.1,0,10.5,0.985239,0.99,1,0.977821,0.004761,0.014761,-0.007418,2.3e-05,0.000218,6.2e-05,0,0,9e-06,"dir_sd",0.014761,0.000218,0
100,0.25,0.25,0.1,0,11,0.988274,0.992,1,0.978992,0.003726,0.011726,-0.009282,3e-05,0.000137,9.6e-05,2e-05,0,1.2e-05,"dir_sd",0.011726,0.000137,0
100,0.25,0.25,0.1,0,11.5,0.990692,0.994,1,0.981154,0.003308,0.009308,-0.009538,3.5e-05,8.7e-05,9.4e-05,3e-05,0,4e-06,"dir_sd",0.009308,8.7e-05,0
100,0.25,0.25,0.1,0,12,0.992617,0.994,1,0.983532,0.001383,0.007383,-0.009084,2.6e-05,5.5e-05,8.8e-05,3e-05,0,7e-06,"dir_sd",0.007383,5.5e-05,0
100,0.25,0.25,0.1,0.5,0,0,0,0.133319,0.02383,0,0.133319,0.02383,0,0.017852,0.00127,0,9.8e-05,0.000877,"dir_sd",0.133319,0.017852,9.8e-05
100,0.25,0.25,0.1,0.5,0.5,0.081109,0.08,0.213319,0.112493,-0.001109,0.132211,0.031385,0.000521,0.017975,0.001655,0.00065,0.00062,0.000838,"dir_sd",0.132211,0.017975,0.00062
100,0.25,0.25,0.1,0.5,1,0.198748,0.202,0.335319,0.210175,0.003252,0.136571,0.011427,0.000227,0.018993,0.00178,0.00027,0.000427,0.002062,"dir_sd",0.136571,0.018993,0.000427
100,0.25,0.25,0.1,0.5,1.5,0.31773,0.318,0.451319,0.319875,0.00027,0.13359,0.002145,0.001256,0.019496,0.004371,0.00157,0.002062,0.005458,"dir_sd",0.13359,0.019496,0.002062
100,0.25,0.25,0.1,0.5,2,0.427593,0.434,0.567319,0.414774,0.006407,0.139726,-0.012819,0.002305,0.022491,0.004854,0.00283,0.00371,0.005862,"dir_sd",0.139726,0.022491,0.00371
100,0.25,0.25,0.1,0.5,2.5,0.524709,0.52,0.653319,0.494314,-0.004709,0.128611,-0.030395,0.000542,0.017491,0.006106,0.00065,0.001188,0.006478,"dir_sd",0.128611,0.017491,0.001188
100,0.25,0.25,0.1,0.5,3,0.608375,0.616,0.749319,0.578624,0.007625,0.140945,-0.029751,0.001202,0.021558,0.004431,0.00143,0.002116,0.004432,"dir_sd",0.140945,0.021558,0.002116
100,0.25,0.25,0.1,0.5,3.5,0.679238,0.674,0.807319,0.64264,-0.005238,0.128082,-0.036597,0.001211,0.018141,0.003069,0.00148,0.00217,0.002163,"dir_sd",0.128082,0.018141,0.00217
100,0.25,0.25,0.1,0.5,4,0.738536,0.738,0.871319,0.709325,-0.000536,0.132784,-0.029211,0.001016,0.019181,0.002022,0.00127,0.001936,0.001461,"dir_sd",0.132784,0.019181,0.001936
100,0.25,0.25,0.1,0.5,4.5,0.78771,0.774,0.907319,0.757903,-0.01371,0.11961,-0.029806,0.001572,0.016348,0.002486,0.00173,0.002552,0.001997,"dir_sd",0.11961,0.016348,0.002552
100,0.25,0.25,0.1,0.5,5,0.828203,0.814,0.945886,0.793476,-0.014203,0.117683,-0.034727,0.001306,0.015375,0.003262,0.00138,0.001907,0.00257,"dir_sd",0.117683,0.015375,0.001907
100,0.25,0.25,0.1,0.5,5.5,0.861361,0.84,0.971886,0.824607,-0.021361,0.110525,-0.036755,0.000896,0.012899,0.002444,0.00055,0.000854,0.001366,"dir_sd",0.110525,0.012899,0.000854
100,0.25,0.25,0.1,0.5,6,0.88839,0.872,0.994222,0.855028,-0.01639,0.105833,-0.033362,0.000445,0.011322,0.001333,0.00022,0.000152,0.000274,"dir_sd",0.105833,0.011322,0.000152
100,0.25,0.25,0.1,0.5,6.5,0.910337,0.886,1,0.877079,-0.024337,0.089663,-0.033258,0.000656,0.008039,0.001212,8e-05,0,0.000133,"dir_sd",0.089663,0.008039,0
100,0.25,0.25,0.1,0.5,7,0.928102,0.916,1,0.907611,-0.012102,0.071898,-0.020492,0.00073,0.005169,0.000871,0.00073,0,0.000564,"dir_sd",0.071898,0.005169,0
100,0.25,0.25,0.1,0.5,7.5,0.942442,0.93,1,0.919707,-0.012442,0.057558,-0.022735,0.000635,0.003313,0.001033,6e-04,0,0.000645,"dir_sd",0.057558,0.003313,0
100,0.25,0.25,0.1,0.5,8,0.953988,0.942,1,0.931423,-0.011988,0.046012,-0.022565,0.00036,0.002117,0.000814,0.00027,0,0.000382,"dir_sd",0.046012,0.002117,0
100,0.25,0.25,0.1,0.5,8.5,0.963267,0.946,1,0.939847,-0.017267,0.036733,-0.02342,0.000482,0.001349,0.000873,0.00023,0,0.000405,"dir_sd",0.036733,0.001349,0
100,0.25,0.25,0.1,0.5,9,0.970709,0.952,1,0.945868,-0.018709,0.029291,-0.024841,0.000646,0.000858,0.001066,0.00037,0,0.000562,"dir_sd",0.029291,0.000858,0
100,0.25,0.25,0.1,0.5,9.5,0.976669,0.96,1,0.952821,-0.016669,0.023331,-0.023848,0.000638,0.000544,0.001001,0.00045,0,0.00054,"dir_sd",0.023331,0.000544,0
100,0.25,0.25,0.1,0.5,10,0.981434,0.964,1,0.957653,-0.017434,0.018566,-0.023781,0.000728,0.000345,0.000906,0.00053,0,0.000425,"dir_sd",0.018566,0.000345,0
100,0.25,0.25,0.1,0.5,10.5,0.985239,0.974,1,0.963898,-0.011239,0.014761,-0.021341,0.00039,0.000218,0.000678,0.00033,0,0.000278,"dir_sd",0.014761,0.000218,0
100,0.25,0.25,0.1,0.5,11,0.988274,0.982,1,0.970955,-0.006274,0.011726,-0.01732,0.000255,0.000137,0.000487,0.00027,0,0.000234,"dir_sd",0.011726,0.000137,0
100,0.25,0.25,0.1,0.5,11.5,0.990692,0.984,1,0.972353,-0.006692,0.009308,-0.018339,0.000189,8.7e-05,0.000489,0.00018,0,0.00019,"dir_sd",0.009308,8.7e-05,0
100,0.25,0.25,0.1,0.5,12,0.992617,0.988,1,0.976054,-0.004617,0.007383,-0.016563,7.7e-05,5.5e-05,0.000352,7e-05,0,9.7e-05,"dir_sd",0.007383,5.5e-05,0
100,0.25,0.25,0.25,-0.5,0,0,0,0.12883,0,0,0.12883,0,0,0.016696,0,0,0.000123,0,"dir_sd",0.12883,0.016696,0.000123
100,0.25,0.25,0.25,-0.5,0.5,0.081109,0.082,0.21083,0.043131,0.000891,0.129721,-0.037977,0.000617,0.017352,0.002091,0.00077,0.000656,0.00081,"dir_sd",0.129721,0.017352,0.000656
100,0.25,0.25,0.25,-0.5,1,0.198748,0.198,0.32683,0.157798,-0.000748,0.128082,-0.04095,0.001417,0.0179,0.00487,0.00177,0.001869,0.003992,"dir_sd",0.128082,0.0179,0.001869
100,0.25,0.25,0.25,-0.5,1.5,0.31773,0.316,0.44483,0.287663,-0.00173,0.1271,-0.030066,0.003867,0.019344,0.004351,0.00483,0.003987,0.004308,"dir_sd",0.1271,0.019344,0.003987
100,0.25,0.25,0.25,-0.5,2,0.427593,0.422,0.55083,0.396308,-0.005593,0.123237,-0.031286,0.002247,0.016975,0.003625,0.00277,0.002235,0.003308,"dir_sd",0.123237,0.016975,0.002235
100,0.25,0.25,0.25,-0.5,2.5,0.524709,0.504,0.63283,0.494668,-0.020709,0.108121,-0.030041,0.002213,0.012941,0.003663,0.00223,0.001564,0.003451,"dir_sd",0.108121,0.012941,0.001564
100,0.25,0.25,0.25,-0.5,3,0.608375,0.588,0.71683,0.58522,-0.020375,0.108455,-0.023155,0.003391,0.014536,0.004003,0.00372,0.003467,0.004333,"dir_sd",0.108455,0.014536,0.003467
100,0.25,0.25,0.25,-0.5,3.5,0.679238,0.668,0.79683,0.665142,-0.011238,0.117592,-0.014096,0.001422,0.014888,0.003275,0.00162,0.001326,0.003845,"dir_sd",0.117592,0.014888,0.001326
100,0.25,0.25,0.25,-0.5,4,0.738536,0.734,0.86283,0.735987,-0.004536,0.124294,-0.002549,0.000685,0.016087,0.001411,0.00083,0.000797,0.001756,"dir_sd",0.124294,0.016087,0.000797
100,0.25,0.25,0.25,-0.5,4.5,0.78771,0.79,0.91883,0.781518,0.00229,0.13112,-0.006192,0.000165,0.017284,0.000236,2e-04,0.000114,0.000247,"dir_sd",0.13112,0.017284,0.000114
100,0.25,0.25,0.25,-0.5,5,0.828203,0.838,0.96683,0.815669,0.009797,0.138627,-0.012534,0.000392,0.019508,0.000428,0.00037,0.000363,0.000338,"dir_sd",0.138627,0.019508,0.000363
100,0.25,0.25,0.25,-0.5,5.5,0.861361,0.864,0.98943,0.851619,0.002639,0.128069,-0.009742,0.000391,0.016674,0.000368,0.00048,0.000341,0.000341,"dir_sd",0.128069,0.016674,0.000341
100,0.25,0.25,0.25,-0.5,6,0.88839,0.896,0.997335,0.881374,0.00761,0.108945,-0.007016,0.000482,0.011897,0.000329,0.00053,3.6e-05,0.00035,"dir_sd",0.108945,0.011897,3.6e-05
100,0.25,0.25,0.25,-0.5,6.5,0.910337,0.916,1,0.904297,0.005663,0.089663,-0.00604,0.000136,0.008039,8.5e-05,0.00013,0,6.1e-05,"dir_sd",0.089663,0.008039,0
100,0.25,0.25,0.25,-0.5,7,0.928102,0.928,1,0.91575,-0.000102,0.071898,-0.012352,0.000216,0.005169,0.000211,0.00027,0,7.2e-05,"dir_sd",0.071898,0.005169,0
100,0.25,0.25,0.25,-0.5,7.5,0.942442,0.938,1,0.923373,-0.004442,0.057558,-0.019068,0.000276,0.003313,0.000527,0.00032,0,0.000205,"dir_sd",0.057558,0.003313,0
100,0.25,0.25,0.25,-0.5,8,0.953988,0.944,1,0.927368,-0.009988,0.046012,-0.02662,0.000364,0.002117,0.00085,0.00033,0,0.000177,"dir_sd",0.046012,0.002117,0
100,0.25,0.25,0.25,-0.5,8.5,0.963267,0.948,1,0.939358,-0.015267,0.036733,-0.023909,0.000449,0.001349,0.000658,0.00027,0,0.000109,"dir_sd",0.036733,0.001349,0
100,0.25,0.25,0.25,-0.5,9,0.970709,0.956,1,0.947205,-0.014709,0.029291,-0.023504,0.00032,0.000858,0.000664,0.00013,0,0.000139,"dir_sd",0.029291,0.000858,0
100,0.25,0.25,0.25,-0.5,9.5,0.976669,0.964,1,0.956112,-0.012669,0.023331,-0.020557,0.000264,0.000544,0.000546,0.00013,0,0.000154,"dir_sd",0.023331,0.000544,0
100,0.25,0.25,0.25,-0.5,10,0.981434,0.978,1,0.963678,-0.003434,0.018566,-0.017755,0.000108,0.000345,0.000402,0.00012,0,0.000108,"dir_sd",0.018566,0.000345,0
100,0.25,0.25,0.25,-0.5,10.5,0.985239,0.982,1,0.971744,-0.003239,0.014761,-0.013495,6.6e-05,0.000218,0.000277,7e-05,0,0.000119,"dir_sd",0.014761,0.000218,0
100,0.25,0.25,0.25,-0.5,11,0.988274,0.988,1,0.975613,-0.000274,0.011726,-0.012662,0.000136,0.000137,0.000281,0.00017,0,0.000151,"dir_sd",0.011726,0.000137,0
100,0.25,0.25,0.25,-0.5,11.5,0.990692,0.992,1,0.976675,0.001308,0.009308,-0.014017,5.8e-05,8.7e-05,0.000312,7e-05,0,0.000145,"dir_sd",0.009308,8.7e-05,0
100,0.25,0.25,0.25,-0.5,12,0.992617,0.992,1,0.976988,-0.000617,0.007383,-0.015629,5.6e-05,5.5e-05,0.00036,7e-05,0,0.000145,"dir_sd",0.007383,5.5e-05,0
100,0.25,0.25,0.25,0,0,0,0,0.116742,0.011189,0,0.116742,0.011189,0,0.013677,0.000136,0,6e-05,1.3e-05,"dir_sd",0.116742,0.013677,6e-05
100,0.25,0.25,0.25,0,0.5,0.081109,0.09,0.206742,0.08994,0.008891,0.125633,0.008831,0.000279,0.01605,0.000432,0.00025,0.000332,0.000442,"dir_sd",0.125633,0.01605,0.000332
100,0.25,0.25,0.25,0,1,0.198748,0.208,0.324742,0.209645,0.009252,0.125994,0.010897,0.001942,0.017374,0.001859,0.00232,0.001875,0.002176,"dir_sd",0.125994,0.017374,0.001875
100,0.25,0.25,0.25,0,1.5,0.31773,0.318,0.434742,0.330504,0.00027,0.117012,0.012774,0.003256,0.016501,0.003024,0.00407,0.003511,0.003576,"dir_sd",0.117012,0.016501,0.003511
100,0.25,0.25,0.25,0,2,0.427593,0.442,0.558742,0.437295,0.014407,0.131149,0.009702,0.002664,0.019082,0.002794,0.00307,0.002352,0.003375,"dir_sd",0.131149,0.019082,0.002352
100,0.25,0.25,0.25,0,2.5,0.524709,0.55,0.666742,0.52425,0.025291,0.142033,-0.000459,0.00516,0.023945,0.003223,0.00565,0.004715,0.004028,"dir_sd",0.142033,0.023945,0.004715
100,0.25,0.25,0.25,0,3,0.608375,0.626,0.742742,0.594124,0.017625,0.134367,-0.014251,0.003135,0.02034,0.003262,0.00353,0.002857,0.003824,"dir_sd",0.134367,0.02034,0.002857
100,0.25,0.25,0.25,0,3.5,0.679238,0.684,0.800742,0.660619,0.004762,0.121504,-0.018619,0.001727,0.016075,0.002754,0.00213,0.00164,0.00301,"dir_sd",0.121504,0.016075,0.00164
100,0.25,0.25,0.25,0,4,0.738536,0.75,0.866742,0.731234,0.011464,0.128206,-0.007302,0.002291,0.018235,0.001391,0.0027,0.002248,0.001673,"dir_sd",0.128206,0.018235,0.002248
100,0.25,0.25,0.25,0,4.5,0.78771,0.8,0.916742,0.783733,0.01229,0.129032,-0.003977,0.000911,0.017271,0.000783,0.00095,0.000778,0.000959,"dir_sd",0.129032,0.017271,0.000778
100,0.25,0.25,0.25,0,5,0.828203,0.834,0.950742,0.820417,0.005797,0.122539,-0.007786,0.001178,0.015852,0.001556,0.00143,0.001045,0.001869,"dir_sd",0.122539,0.015852,0.001045
100,0.25,0.25,0.25,0,5.5,0.861361,0.866,0.981086,0.852377,0.004639,0.119725,-0.008985,0.001566,0.015437,0.001867,0.00193,0.001379,0.002233,"dir_sd",0.119725,0.015437,0.001379
100,0.25,0.25,0.25,0,6,0.88839,0.892,0.989016,0.879196,0.00361,0.100626,-0.009194,0.001429,0.010608,0.001413,0.00177,0.000603,0.001661,"dir_sd",0.100626,0.010608,0.000603
100,0.25,0.25,0.25,0,6.5,0.910337,0.916,0.999016,0.903526,0.005663,0.088678,-0.006811,0.000656,0.007868,0.000561,0.00078,5e-06,0.000643,"dir_sd",0.088678,0.007868,5e-06
100,0.25,0.25,0.25,0,7,0.928102,0.938,1,0.926163,0.009898,0.071898,-0.001939,0.000154,0.005169,0.000189,7e-05,0,0.000232,"dir_sd",0.071898,0.005169,0
100,0.25,0.25,0.25,0,7.5,0.942442,0.952,1,0.940793,0.009558,0.057558,-0.001649,0.000267,0.003313,0.000136,0.00022,0,0.000166,"dir_sd",0.057558,0.003313,0
100,0.25,0.25,0.25,0,8,0.953988,0.956,1,0.947041,0.002012,0.046012,-0.006947,0.000148,0.002117,0.000221,0.00018,0,0.000216,"dir_sd",0.046012,0.002117,0
100,0.25,0.25,0.25,0,8.5,0.963267,0.96,1,0.950706,-0.003267,0.036733,-0.012561,9.1e-05,0.001349,0.00033,1e-04,0,0.000216,"dir_sd",0.036733,0.001349,0
100,0.25,0.25,0.25,0,9,0.970709,0.972,1,0.960051,0.001291,0.029291,-0.010658,9.8e-05,0.000858,0.000279,0.00012,0,0.000206,"dir_sd",0.029291,0.000858,0
100,0.25,0.25,0.25,0,9.5,0.976669,0.978,1,0.967236,0.001331,0.023331,-0.009433,5.8e-05,0.000544,0.00019,7e-05,0,0.000127,"dir_sd",0.023331,0.000544,0
100,0.25,0.25,0.25,0,10,0.981434,0.982,1,0.972996,0.000566,0.018566,-0.008437,9.6e-05,0.000345,0.00014,0.00012,0,8.5e-05,"dir_sd",0.018566,0.000345,0
100,0.25,0.25,0.25,0,10.5,0.985239,0.992,1,0.975695,0.006761,0.014761,-0.009544,0.000142,0.000218,0.000168,0.00012,0,9.6e-05,"dir_sd",0.014761,0.000218,0
100,0.25,0.25,0.25,0,11,0.988274,0.992,1,0.978248,0.003726,0.011726,-0.010026,0.00011,0.000137,0.000183,0.00012,0,0.000104,"dir_sd",0.011726,0.000137,0
100,0.25,0.25,0.25,0,11.5,0.990692,0.994,1,0.979685,0.003308,0.009308,-0.011008,7.5e-05,8.7e-05,0.000178,8e-05,0,7.2e-05,"dir_sd",0.009308,8.7e-05,0
100,0.25,0.25,0.25,0,12,0.992617,0.996,1,0.98066,0.003383,0.007383,-0.011957,3.5e-05,5.5e-05,0.000194,3e-05,0,6.4e-05,"dir_sd",0.007383,5.5e-05,0
100,0.25,0.25,0.25,0.5,0,0,0,0.127084,0.033954,0,0.127084,0.033954,0,0.016245,0.001512,0,0.000119,0.000449,"dir_sd",0.127084,0.016245,0.000119
100,0.25,0.25,0.25,0.5,0.5,0.081109,0.082,0.209084,0.124908,0.000891,0.127976,0.043799,0.000897,0.017821,0.002581,0.00112,0.001804,0.000828,"dir_sd",0.127976,0.017821,0.001804
